#	Name	Team	G	PA	AB	H	2B	3B	HR	R	RBI	BB	SO	HBP	SB	CS	AVG	OBP	SLG	OPS	wOBA	wRC+	BsR	Fld	Off	Def	WAR	ADP	Vol	Skew	Dim
156	Spencer Torkelson	DET	147	615	539	125	27	1	27	76	79	64	161	7	2	1	.232	.319	.435	.754	.326	109	-0.7	0.0	5.5	-11.6	1.5	188.4	3.16	-0.57	3.56
157	Bryan Reynolds	PIT	146	632	565	143	28	4	18	73	74	55	153	8	5	2	.253	.326	.413	.739	.322	104	-0.7	-1.2	2.4	-8.4	1.5	204.7	2.00	0.61	4.42
158	Royce Lewis	MIN	123	498	456	111	23	0	19	56	63	36	106	2	11	3	.242	.299	.418	.716	.309	97	0.0	-2.1	-1.8	-0.6	1.5	193.6	3.22	0.15	4.51
159	Patrick Bailey	SFG	127	474	428	95	19	2	9	47	48	35	125	3	2	1	.221	.282	.333	.615	.272	71	-0.7	5.6	-16.8	15.4	1.5	747.9	2.12	-0.17	4.64
160	Josh Smith	TEX	125	511	448	107	22	2	10	59	45	48	98	10	9	3	.240	.325	.363	.689	.306	97	-0.2	-2.3	-2.2	-0.8	1.5	428.9	2.20	-0.29	4.30
161	Kyle Manzardo	CLE	128	523	461	110	23	1	25	60	70	50	124	6	2	0	.238	.318	.454	.772	.331	114	-0.7	-0.5	8.0	-11.5	1.5	253.5	1.99	0.41	4.00
162	Munetaka Murakami	CHW	133	547	466	101	16	0	28	69	75	72	176	5	8	3	.217	.326	.432	.758	.329	111	-0.7	-0.2	6.2	-10.3	1.5	999.0	4.83	1.03	3.42
163	Ramón Laureano	SDP	125	511	461	113	22	3	19	66	64	36	136	9	8	3	.245	.311	.429	.741	.321	105	-0.8	0.5	2.3	-5.3	1.5	224.5	2.94	-0.57	4.81
164	Jared Triolo	PIT	119	473	418	100	20	2	9	53	42	47	108	4	13	3	.241	.321	.362	.683	.303	91	0.1	0.0	-4.8	3.2	1.5	735.5	3.00	1.43	4.01
165	Logan O'Hoppe	LAA	117	453	415	95	15	1	19	48	53	30	129	5	2	1	.230	.289	.406	.694	.301	91	-1.4	-2.4	-6.2	4.7	1.4	246.5	1.38	-0.42	4.28
166	Jonathan India	KCR	119	504	436	106	23	1	12	60	49	51	97	12	6	2	.244	.337	.382	.719	.320	104	-0.3	-3.5	2.2	-5.2	1.4	607.7	3.17	0.42	4.57
167	Jorge Polanco	NYM	123	507	452	112	21	0	21	61	68	47	104	3	5	2	.247	.320	.435	.755	.326	109	-0.8	2.2	4.5	-7.6	1.4	209.4	2.04	-0.94	4.48
168	Kerry Carpenter	DET	115	473	434	110	19	3	23	61	69	30	113	6	2	1	.252	.308	.473	.781	.333	114	-0.8	-0.6	7.0	-9.4	1.4	236.2	1.25	0.39	4.20
169	Lars Nootbaar	STL	116	493	427	103	21	2	15	58	50	58	100	3	6	2	.242	.335	.402	.737	.323	107	-0.2	-1.6	3.7	-6.6	1.4	746.0	2.67	2.13	4.69
170	Tyler Stephenson	CIN	108	426	377	88	17	1	14	48	52	41	121	5	1	1	.235	.315	.398	.713	.312	94	-0.9	-1.1	-3.8	3.2	1.4	294.8	2.15	-1.73	4.58
171	Sean Murphy	ATL	89	348	304	67	13	0	14	40	43	34	95	8	0	0	.220	.311	.403	.715	.313	100	-0.6	1.6	-0.7	2.8	1.4	746.1	1.96	1.57	4.31
172	José Caballero	NYY	97	367	316	71	14	1	7	47	31	40	92	6	40	9	.226	.323	.341	.664	.299	90	2.5	0.3	-1.9	3.0	1.4	200.0	4.59	-0.44	1.97
173	Addison Barger	TOR	115	470	426	102	24	1	17	56	60	38	114	4	4	1	.239	.305	.422	.727	.314	101	-0.5	-0.3	0.2	-3.0	1.4	193.1	2.73	1.23	4.66
174	Danny Jansen	TEX	90	334	290	61	13	0	12	37	38	36	78	5	1	0	.210	.306	.383	.688	.304	95	-0.8	-2.5	-2.7	4.5	1.4	999.0	1.66	0.31	4.24
175	Tommy Edman	LAD	107	433	396	96	19	2	12	54	49	28	76	4	9	2	.243	.297	.392	.689	.299	90	0.6	1.2	-4.4	3.0	1.4	730.1	2.38	0.45	4.44
176	Davis Schneider	TOR	86	327	281	62	12	1	14	40	39	40	93	4	4	1	.220	.322	.415	.738	.323	108	-0.3	1.0	2.7	-0.9	1.3	999.0	1.64	1.89	4.15
177	Jung Hoo Lee	SFG	136	567	515	137	29	6	8	66	54	43	63	5	9	3	.266	.327	.392	.719	.315	101	0.4	-2.2	1.0	-7.2	1.3	339.4	2.33	1.14	3.83
178	Sal Stewart	CIN	120	484	438	115	24	0	19	61	64	37	95	5	7	2	.263	.325	.448	.773	.334	110	-0.2	0.3	5.3	-8.6	1.3	161.9	2.31	0.14	4.41
179	Harrison Bader	SFG	122	482	438	107	19	2	13	57	50	32	115	8	13	5	.243	.303	.384	.687	.301	91	0.1	-0.5	-4.9	1.4	1.3	554.3	2.44	0.01	4.27
180	Alec Burleson	STL	138	575	526	141	25	1	20	65	73	40	82	4	6	2	.268	.321	.433	.754	.326	109	-1.2	-0.9	4.7	-11.6	1.3	175.2	2.26	-0.12	4.18
181	Daylen Lile	WSN	133	551	503	134	27	8	11	66	59	36	98	6	14	5	.266	.320	.416	.736	.319	104	0.6	-1.3	3.4	-9.2	1.3	206.5	2.25	0.75	3.97
182	Jo Adell	LAA	140	568	517	121	22	1	30	68	82	38	155	9	9	3	.233	.296	.456	.752	.322	105	-0.5	-4.9	3.1	-10.2	1.3	120.3	2.53	1.31	3.60
183	Eugenio Suárez	CIN	142	597	531	124	23	1	34	76	94	49	175	11	3	1	.234	.308	.470	.778	.333	109	-1.9	-0.4	4.3	-11.7	1.3	97.9	3.01	0.64	3.04
184	Ha-Seong Kim	ATL	88	353	308	74	13	1	8	41	34	36	64	3	13	4	.241	.324	.369	.693	.306	95	0.5	-1.8	-1.6	2.3	1.3	748.4	2.41	0.29	3.58
185	Gavin Lux	TBR	111	446	397	100	21	2	7	50	44	45	99	2	3	1	.252	.328	.366	.694	.308	96	-0.5	-1.9	-2.5	-0.2	1.3	746.0	1.68	0.04	4.10
186	Cole Young	SEA	102	393	346	81	17	2	7	42	38	37	70	5	5	2	.233	.315	.356	.671	.297	96	-0.3	-0.8	-2.1	0.9	1.3	704.3	2.07	0.60	4.16
187	Nolan Schanuel	LAA	141	598	517	135	23	1	13	70	57	66	84	9	6	2	.261	.352	.384	.736	.326	108	-1.5	-1.3	3.9	-12.3	1.3	594.7	3.21	-0.19	4.22
188	Samuel Basallo	BAL	109	427	387	93	19	0	16	50	56	33	104	4	3	1	.240	.305	.418	.723	.312	101	-0.5	0.1	0.1	-3.0	1.2	160.9	2.29	0.28	4.52
189	Christian Walker	HOU	135	566	506	117	22	1	25	67	77	46	145	8	3	1	.231	.303	.428	.731	.316	103	-1.2	1.8	0.6	-8.7	1.2	212.9	2.97	-0.96	3.75
190	Ryan O'Hearn	PIT	124	511	455	120	23	1	14	61	59	47	96	5	3	1	.264	.338	.411	.749	.326	107	-1.2	-1.1	3.2	-8.9	1.2	285.4	1.66	-0.33	4.18
191	Justin Crawford	PHI	114	456	415	110	19	2	6	57	41	33	95	2	24	5	.266	.321	.367	.688	.303	91	1.6	-2.5	-3.0	-0.8	1.2	999.0	4.25	-0.16	3.00
192	Luis García Jr.	WSN	124	508	473	126	24	2	15	59	62	28	80	2	14	5	.266	.306	.420	.726	.312	100	-0.1	-0.1	-0.4	-5.2	1.2	261.9	1.75	-0.16	4.16
193	Heliot Ramos	SFG	145	609	550	139	25	2	21	73	71	45	147	9	6	2	.253	.319	.417	.736	.320	104	-0.9	-4.2	2.2	-11.6	1.1	218.8	3.49	0.84	4.54
194	Nick Gonzales	PIT	98	406	372	96	21	3	7	45	41	25	83	5	2	1	.258	.310	.391	.701	.305	93	-0.5	-0.2	-4.1	1.5	1.1	999.0	2.13	0.56	3.87
195	Spencer Horwitz	PIT	116	477	417	108	25	1	11	57	52	51	88	5	2	1	.258	.344	.402	.746	.328	108	-1.1	0.7	3.5	-8.5	1.1	738.2	2.48	-1.83	4.24
196	Joey Bart	PIT	82	309	272	64	11	0	8	32	33	29	85	6	1	1	.236	.322	.364	.686	.306	93	-0.8	-2.5	-3.3	3.9	1.1	999.0	3.03	0.04	3.83
197	Carson Williams	TBR	109	425	383	81	15	2	14	50	47	34	146	3	11	4	.212	.280	.371	.651	.285	81	0.0	1.2	-9.8	6.2	1.1	724.5	2.35	0.27	4.00
198	Cedric Mullins	TBR	111	451	400	90	18	2	14	53	49	41	102	4	19	4	.224	.299	.383	.682	.299	90	0.9	-1.4	-4.5	0.0	1.1	321.5	2.20	-0.48	3.74
199	Dylan Crews	WSN	107	440	399	94	17	3	12	52	46	31	98	7	20	5	.236	.300	.387	.687	.301	91	1.0	2.5	-3.5	-0.5	1.1	282.2	3.91	0.22	3.71
200	Brayan Rocchio	CLE	121	466	417	97	21	2	8	50	45	35	91	7	11	4	.232	.299	.348	.647	.286	83	-0.2	0.5	-9.7	4.2	1.1	999.0	1.41	2.88	4.15
201	Jesús Sánchez	TOR	103	413	373	91	18	2	14	50	48	35	99	3	9	2	.244	.311	.416	.728	.316	103	0.1	-0.3	1.4	-5.3	1.1	617.4	1.52	0.18	4.31
202	Jake Burger	TEX	130	532	492	119	22	1	25	62	74	28	132	8	2	1	.241	.290	.443	.734	.315	103	-0.8	1.2	0.9	-9.0	1.0	236.7	1.97	1.11	3.95
203	Yoán Moncada	LAA	94	378	337	80	17	1	12	43	43	35	101	5	1	0	.237	.316	.402	.718	.314	100	-0.7	-2.2	-1.0	-1.9	1.0	746.2	2.26	0.60	4.30
204	Dylan Beavers	BAL	98	392	342	81	17	2	11	48	41	43	94	2	10	3	.238	.324	.397	.721	.316	104	0.1	-1.1	1.8	-5.1	1.0	505.0	2.30	-0.25	4.10
205	Marcell Ozuna	PIT	124	520	449	109	19	0	22	62	68	64	126	3	0	0	.242	.338	.429	.767	.334	113	-1.6	0.0	6.2	-13.4	1.0	377.5	3.08	0.54	4.22
206	Denzel Clarke	ATH	99	382	345	78	17	3	8	45	34	27	126	6	14	3	.225	.292	.363	.655	.288	83	0.8	2.6	-7.0	4.1	1.0	728.3	3.34	-0.01	3.70
207	Colt Emerson	SEA	71	283	253	60	13	1	5	30	29	23	61	4	5	1	.235	.308	.354	.662	.292	92	-0.2	1.9	-2.8	3.2	1.0	999.0	3.21	0.37	3.58
208	Pedro Pagés	STL	90	333	305	68	12	1	9	32	36	21	87	3	1	0	.223	.276	.356	.633	.276	74	-0.7	2.5	-10.8	9.4	1.0	748.3	1.85	0.13	4.06
209	Brett Baty	NYM	112	446	403	97	16	1	16	52	52	37	111	3	5	1	.242	.309	.408	.717	.312	99	-0.4	1.2	-0.8	-4.4	1.0	292.9	0.98	-0.55	4.52
210	Tyler O'Neill	BAL	93	383	337	78	13	1	18	48	49	38	106	4	5	1	.231	.315	.436	.752	.324	109	-0.2	-1.5	4.0	-7.4	1.0	477.6	2.80	0.93	4.33
211	Mike Yastrzemski	ATL	115	462	403	92	21	2	16	56	51	51	106	4	5	2	.229	.318	.411	.730	.317	102	-0.5	-1.2	0.9	-6.6	1.0	656.1	1.83	-0.73	4.60
212	Chase DeLauter	CLE	107	460	412	100	21	1	13	53	50	41	86	2	3	1	.243	.313	.392	.705	.308	98	-0.7	0.7	-1.8	-4.3	1.0	999.0	2.10	1.20	4.63
213	Parker Meadows	DET	105	417	373	84	15	5	10	49	39	38	106	2	11	3	.225	.298	.372	.671	.294	87	0.9	-0.7	-5.7	0.9	1.0	745.7	1.15	-0.18	4.06
214	Brooks Lee	MIN	134	541	498	120	22	2	14	54	60	35	94	3	5	1	.241	.291	.374	.665	.290	83	-0.9	-3.6	-11.6	2.5	1.0	542.6	1.82	0.79	4.73
215	Agustín Ramírez	MIA	124	519	472	115	26	1	18	62	65	38	102	6	13	3	.244	.305	.420	.725	.313	99	-0.2	-6.6	-0.8	-7.0	1.0	86.8	1.48	-1.36	4.61
216	Ke'Bryan Hayes	CIN	127	507	466	113	19	2	8	52	47	33	100	4	11	3	.242	.296	.346	.642	.283	74	0.3	5.7	-15.0	7.6	1.0	999.0	1.87	1.79	4.18
217	Luis Torrens	NYM	62	222	203	47	9	1	5	22	23	15	49	2	1	1	.234	.290	.357	.647	.284	80	-0.3	2.8	-5.6	7.5	1.0	999.0	1.87	0.21	3.36
218	Dalton Rushing	LAD	56	201	178	40	8	0	6	24	25	19	58	3	1	0	.222	.306	.381	.688	.303	93	-0.3	1.2	-2.1	4.5	0.9	745.8	2.19	-2.21	3.54
219	Garrett Mitchell	MIL	93	358	318	72	14	3	9	42	34	33	107	3	12	3	.227	.303	.371	.674	.297	90	0.6	0.1	-3.9	1.2	0.9	691.2	1.10	0.35	3.75
220	Connor Norby	MIA	116	454	414	100	21	2	13	53	50	31	123	4	8	2	.242	.299	.398	.696	.303	92	-0.4	-1.7	-4.9	-1.0	0.9	728.1	2.30	0.50	4.51
221	Willi Castro	COL	129	527	468	118	23	4	12	67	51	42	120	13	15	5	.252	.328	.396	.724	.318	90	0.4	-3.8	-5.9	-2.5	0.9	256.3	3.59	0.83	4.12
222	Gabriel Arias	CLE	109	435	400	90	19	2	11	44	45	26	136	5	8	3	.226	.279	.365	.644	.281	79	0.1	0.1	-10.5	4.6	0.9	748.4	1.86	-0.30	4.24
223	Max Muncy	ATH	97	378	345	80	17	1	11	41	42	23	107	6	4	2	.233	.289	.383	.673	.293	86	-0.4	1.0	-6.6	2.6	0.9	672.7	1.29	0.62	4.26
224	Adolis García	PHI	135	562	514	120	24	1	24	68	78	37	146	5	11	3	.234	.290	.423	.713	.307	94	0.1	0.1	-3.8	-6.1	0.9	214.0	2.99	-0.37	3.99
225	Austin Martin	MIN	81	311	270	68	14	1	3	36	24	32	55	5	13	3	.252	.340	.346	.686	.308	96	0.3	1.1	-1.2	-0.9	0.9	748.6	1.92	0.01	3.07
226	Jacob Young	WSN	98	369	331	81	14	2	2	40	28	25	68	5	18	5	.245	.306	.320	.626	.280	77	1.6	3.2	-8.4	4.7	0.9	746.1	2.73	-0.75	3.02
227	Victor Scott II	STL	130	507	450	99	18	3	7	56	39	38	114	8	33	6	.220	.291	.319	.610	.273	72	3.4	2.8	-13.5	4.9	0.9	391.1	1.99	0.01	2.53
228	Isaac Collins	KCR	108	412	356	84	18	3	8	49	41	46	93	5	13	4	.236	.330	.369	.699	.310	98	0.2	0.4	-0.8	-4.6	0.9	666.2	2.80	2.16	3.90
229	Victor Caratini	MIN	92	352	315	79	12	0	10	37	40	26	64	7	1	0	.250	.319	.386	.705	.309	97	-1.1	-1.4	-2.4	-1.2	0.9	681.0	1.75	-0.10	3.89
230	Zach McKinstry	DET	105	405	363	85	16	5	8	49	36	34	88	4	13	3	.233	.304	.369	.673	.296	88	1.0	0.7	-4.8	-0.8	0.9	510.3	1.25	0.37	3.80
231	Luis Rengifo	MIL	108	428	394	97	16	3	8	46	42	28	78	4	12	4	.247	.301	.363	.664	.292	86	0.3	-0.8	-6.7	0.9	0.9	644.9	2.30	-0.73	3.87
232	Jordan Lawlar	ARI	109	408	367	87	20	2	9	48	41	32	110	5	14	4	.236	.304	.380	.684	.299	90	0.8	0.2	-4.2	-1.0	0.9	261.6	5.34	1.66	3.89
233	Joe Mack	MIA	60	230	209	45	9	1	7	25	25	17	65	2	2	1	.217	.283	.364	.647	.283	78	-0.1	2.1	-6.0	6.7	0.9	999.0	2.24	0.68	3.60
234	Marcelo Mayer	BOS	111	432	394	96	22	2	11	50	48	31	105	2	6	2	.243	.299	.393	.692	.300	87	-0.2	-1.0	-6.9	0.4	0.9	589.5	1.67	1.53	4.47
235	Cam Smith	HOU	122	483	433	104	20	2	11	55	49	41	128	6	7	2	.240	.313	.373	.686	.302	93	0.1	0.4	-3.8	-4.6	0.8	341.9	2.19	1.14	4.55
236	Josh Bell	MIN	130	540	476	117	20	1	20	60	64	55	100	4	1	1	.247	.328	.417	.746	.325	108	-2.0	-2.4	3.0	-13.4	0.8	636.3	2.49	1.97	4.38
237	Jac Caglianone	KCR	121	494	447	107	20	1	19	59	64	38	111	6	4	1	.239	.306	.420	.726	.314	100	-0.5	-1.8	-0.3	-8.3	0.8	164.6	3.60	-0.82	4.52
238	Nathan Lukes	TOR	81	315	282	73	14	1	6	37	34	25	50	2	3	1	.257	.319	.381	.701	.307	96	-0.4	2.1	-1.7	-1.1	0.8	999.0	2.43	-1.89	3.61
239	Kody Clemens	MIN	75	287	261	60	12	2	13	33	36	21	70	3	3	1	.230	.291	.439	.731	.314	100	-0.1	1.4	-0.1	-1.8	0.8	700.7	2.31	-0.41	3.86
240	Luis Campusano	SDP	68	248	222	52	9	0	7	28	28	22	56	2	1	0	.232	.304	.369	.673	.297	89	-0.3	-0.3	-3.6	3.2	0.8	999.0	2.53	0.01	3.65
241	Nasim Nuñez	WSN	99	358	316	72	11	1	5	40	28	32	83	2	25	5	.228	.301	.316	.616	.276	75	1.8	2.4	-8.8	4.7	0.8	583.1	2.49	1.57	2.79
242	Chandler Simpson	TBR	109	448	415	119	15	3	1	55	32	24	48	1	42	9	.285	.324	.342	.666	.294	87	3.7	0.3	-3.3	-4.1	0.8	180.2	1.33	-0.14	1.50
243	Alek Thomas	ARI	106	406	374	89	18	3	9	46	42	23	94	4	7	2	.239	.287	.374	.661	.288	82	0.9	1.5	-7.9	1.9	0.8	746.0	1.74	0.36	4.20
244	Henry Davis	PIT	70	260	231	50	10	1	7	27	26	20	68	5	3	1	.217	.293	.357	.650	.286	80	-0.3	-0.1	-6.5	5.3	0.8	999.0	1.87	0.34	3.68
245	Lane Thomas	KCR	95	389	349	80	17	2	12	47	43	31	102	5	13	5	.230	.299	.394	.693	.302	92	0.4	-0.3	-3.1	-2.6	0.8	726.7	3.03	0.49	3.98
246	Carson Benge	NYM	95	381	340	81	17	2	10	46	41	34	82	5	8	2	.238	.314	.386	.700	.306	95	-0.1	0.4	-2.2	-3.2	0.8	999.0	3.56	-0.65	4.15
247	Miguel Amaya	CHC	77	286	257	59	12	1	8	30	34	20	61	5	1	0	.231	.296	.373	.670	.294	86	-0.6	-1.5	-5.2	2.8	0.8	746.0	2.93	-1.56	3.85
248	Edmundo Sosa	PHI	66	245	226	56	11	2	7	29	29	10	56	5	3	1	.248	.293	.410	.703	.304	92	0.1	1.0	-2.2	1.3	0.7	999.0	4.28	-2.03	3.48
249	Spencer Steer	CIN	105	434	384	90	19	1	14	50	53	42	94	5	8	2	.235	.316	.401	.718	.315	96	-0.3	0.5	-2.2	-5.1	0.7	335.7	4.66	-0.51	4.53
250	Victor Robles	SEA	77	302	268	65	13	1	5	36	26	19	66	8	16	4	.242	.310	.358	.668	.296	95	0.9	1.0	-0.9	-2.3	0.7	727.5	2.27	-0.41	3.11
251	Kyle Higashioka	TEX	74	272	251	55	11	1	10	28	35	17	67	1	2	1	.221	.270	.391	.661	.286	83	-0.7	-1.5	-6.2	3.9	0.7	999.0	3.17	-0.99	3.82
252	Kyle Isbel	KCR	118	444	401	94	18	4	7	51	40	27	87	4	8	3	.234	.288	.355	.643	.282	78	0.5	1.1	-10.9	2.9	0.7	999.0	1.82	1.18	4.19
253	Trevor Larnach	MIN	103	426	377	92	18	1	13	50	49	42	100	3	3	1	.245	.324	.404	.727	.317	102	-0.8	-0.9	0.4	-8.0	0.7	748.5	2.37	-0.20	4.46
254	Jake Rogers	DET	55	195	175	36	8	1	6	22	22	16	56	2	1	0	.208	.278	.364	.642	.281	78	-0.2	1.3	-5.3	5.5	0.7	999.0	1.63	-0.51	3.52
255	Edgar Quero	CHW	109	428	382	97	18	0	8	42	44	36	78	5	1	1	.254	.325	.367	.692	.306	95	-1.2	-1.9	-3.7	-3.9	0.7	475.1	2.10	0.33	3.96
256	Kyle Karros	COL	67	265	237	61	13	1	4	30	25	23	62	3	2	1	.257	.326	.377	.703	.309	83	-0.3	2.6	-5.5	3.5	0.7	999.0	3.78	-0.61	3.32
257	Nolan Gorman	STL	122	497	441	93	18	1	21	56	62	49	162	2	4	1	.211	.291	.394	.685	.298	89	-1.4	1.0	-7.6	-2.5	0.7	653.1	2.42	2.66	3.81
258	Brooks Baldwin	CHW	90	345	316	76	14	1	11	37	38	23	82	2	7	2	.240	.293	.397	.691	.300	91	0.2	-0.6	-3.7	-1.3	0.7	748.2	2.85	-1.21	3.88
259	Blaze Alexander	BAL	77	299	265	59	11	1	7	33	29	24	91	7	5	2	.225	.304	.356	.660	.293	88	-0.1	-0.3	-4.4	0.8	0.7	745.9	3.11	-1.18	3.80
260	Braxton Fulford	COL	52	190	171	40	9	1	6	22	22	13	52	4	2	1	.237	.304	.398	.702	.306	82	-0.1	0.5	-4.2	4.5	0.7	999.0	2.09	-0.81	3.26
261	Casey Schmitt	SFG	68	265	241	57	11	0	9	28	30	18	61	3	1	0	.239	.296	.401	.697	.302	92	-0.3	0.7	-2.8	0.4	0.7	999.0	3.30	-0.38	3.63
262	Joc Pederson	TEX	101	397	342	78	14	1	16	48	49	45	90	8	3	1	.229	.329	.418	.747	.326	111	-0.8	-0.7	4.3	-11.4	0.7	999.0	2.61	0.84	4.45
263	Ramón Urías	STL	73	284	257	62	12	1	7	30	31	20	63	3	2	0	.242	.303	.382	.685	.300	91	-0.5	-0.6	-3.6	0.5	0.7	999.0	1.21	0.43	3.64
264	Harry Ford	WSN	87	256	221	50	10	0	5	28	26	25	62	5	4	1	.228	.315	.351	.666	.296	88	-0.2	0.1	-3.6	1.5	0.7	725.5	1.74	0.54	3.56
265	Lourdes Gurriel Jr.	ARI	85	359	331	87	17	1	11	40	47	21	57	4	5	2	.264	.311	.426	.737	.318	103	-0.3	-0.3	0.8	-6.3	0.7	689.1	3.59	1.11	3.76
266	Vaughn Grissom	LAA	58	229	208	50	10	0	4	25	21	16	47	3	4	1	.242	.305	.356	.660	.292	84	0.0	1.5	-4.2	2.5	0.6	999.0	5.04	-0.55	3.27
267	Coby Mayo	BAL	55	211	189	43	9	1	8	25	25	18	60	3	2	1	.227	.301	.411	.712	.310	99	-0.2	-1.3	-0.3	-0.8	0.6	459.2	2.46	-1.32	3.49
268	Keibert Ruiz	WSN	88	343	321	77	15	0	8	31	38	17	40	4	2	1	.240	.283	.358	.642	.281	78	-0.9	-2.3	-9.9	4.5	0.6	720.3	2.61	-0.97	3.85
269	Andrew Vaughn	MIL	129	538	489	123	25	1	19	55	73	38	105	6	1	0	.251	.309	.420	.729	.316	103	-1.6	-2.3	0.3	-12.3	0.6	272.3	2.34	-1.09	4.12
270	Colby Thomas	ATH	67	257	234	54	13	1	10	31	31	15	79	4	4	1	.233	.288	.427	.715	.308	96	-0.1	0.7	-1.3	-1.4	0.6	748.6	1.74	2.30	3.68
271	Javier Sanoja	MIA	64	235	217	56	12	2	4	26	24	14	27	1	5	2	.259	.304	.386	.690	.300	89	-0.1	0.5	-3.0	1.1	0.6	999.0	3.78	-0.69	3.09
272	Austin Hays	CHW	111	449	410	101	21	2	14	53	53	29	110	5	6	1	.245	.300	.405	.705	.305	94	-0.3	-0.4	-3.4	-5.9	0.6	572.5	2.46	-0.70	4.59
273	Matt Shaw	CHC	81	314	280	67	13	2	9	39	33	27	64	3	12	3	.239	.311	.393	.703	.308	96	0.6	0.4	-0.9	-3.9	0.6	336.7	2.91	-0.54	3.62
274	Romy Gonzalez	BOS	51	196	181	48	10	1	6	24	25	11	49	2	5	2	.264	.309	.423	.732	.315	98	-0.1	-0.1	-0.7	-0.3	0.6	999.0	4.00	-0.19	3.04
275	Matt Vierling	DET	83	325	293	71	14	2	8	37	32	25	76	3	4	1	.243	.307	.381	.687	.301	92	0.0	-0.7	-3.2	-2.2	0.6	999.0	1.86	-0.03	3.82
276	Will Benson	CIN	70	256	227	50	10	2	10	32	31	25	78	2	6	2	.221	.300	.410	.710	.308	92	-0.2	2.8	-2.8	-0.1	0.6	999.0	2.49	-0.55	3.72
277	Jose Trevino	CIN	70	253	234	55	10	0	6	25	25	15	40	1	1	0	.233	.280	.357	.638	.279	72	-0.5	0.8	-9.0	6.2	0.6	999.0	1.72	0.18	3.52
278	Jasson Domínguez	NYY	59	230	206	50	9	1	7	30	25	21	59	1	11	2	.243	.316	.397	.713	.311	98	0.6	0.0	0.2	-2.5	0.6	421.5	8.60	-0.94	3.21
279	Luisangel Acuña	CHW	103	364	336	82	15	2	5	42	29	21	68	2	20	4	.245	.292	.340	.632	.278	76	1.5	0.3	-8.8	2.1	0.6	395.5	3.19	-0.44	3.05
280	Josh Lowe	LAA	115	473	430	102	22	2	13	57	50	37	128	2	21	4	.237	.299	.392	.692	.300	90	1.5	-1.5	-4.0	-6.7	0.6	297.1	2.49	1.37	3.75
281	Nick Fortes	TBR	92	315	287	64	11	0	7	30	30	18	57	6	2	1	.222	.279	.338	.617	.272	72	-0.2	-1.6	-10.7	5.5	0.6	999.0	1.91	0.52	3.89
282	Travis d'Arnaud	LAA	60	221	203	44	9	1	7	22	25	14	63	3	0	0	.218	.277	.376	.653	.285	80	-0.6	-0.7	-5.8	3.6	0.6	999.0	2.03	0.20	3.55
283	Wenceel Pérez	DET	99	404	365	86	17	4	11	49	42	32	88	3	9	3	.236	.301	.394	.694	.302	92	0.4	-1.2	-3.2	-5.4	0.5	748.5	2.64	-0.29	4.21
284	Leo Rivas	SEA	46	155	132	28	5	0	2	18	12	20	38	2	6	2	.216	.323	.303	.626	.286	88	0.3	0.5	-1.9	1.8	0.5	999.0	2.44	-0.62	2.92
285	Luke Raley	SEA	90	341	302	66	13	1	12	40	38	25	103	10	6	2	.219	.299	.383	.683	.300	98	-0.3	0.3	-1.1	-5.3	0.5	748.3	1.76	-1.25	4.16
286	Alex Call	LAD	44	166	142	34	7	0	4	20	17	18	31	2	2	1	.236	.331	.367	.699	.311	99	-0.2	0.8	-0.5	0.1	0.5	999.0	2.82	-2.43	3.09
287	Darell Hernaiz	ATH	50	193	175	44	9	1	3	21	18	14	30	1	3	1	.252	.309	.358	.667	.294	86	-0.1	0.7	-3.2	1.9	0.5	999.0	2.13	-0.93	2.97
288	Austin Wynns	ATH	43	153	140	32	6	0	4	15	18	10	42	1	1	0	.227	.280	.365	.646	.282	79	-0.2	0.8	-4.1	4.1	0.5	999.0	1.92	-1.09	3.09
289	Gary Sánchez	MIL	46	174	155	33	6	0	7	19	25	14	47	4	0	0	.217	.295	.399	.694	.303	94	-0.4	-1.1	-1.6	1.0	0.5	999.0	2.87	-1.34	3.40
290	Ben Williamson	TBR	68	262	240	60	12	1	3	28	24	17	56	3	5	1	.249	.304	.340	.644	.285	80	-0.1	0.7	-6.2	2.4	0.5	999.0	1.93	0.56	3.26
291	JJ Bleday	CIN	76	300	266	60	14	0	12	36	36	31	70	1	2	1	.227	.310	.413	.723	.314	96	-0.5	0.3	-1.9	-2.9	0.5	748.6	3.19	0.79	4.04
292	Connor Wong	BOS	60	221	201	47	10	1	5	23	21	15	54	3	3	1	.233	.292	.359	.651	.286	78	-0.3	-1.1	-6.1	3.6	0.5	999.0	1.93	-0.84	3.31
293	Giancarlo Stanton	NYY	96	392	350	79	12	0	23	47	63	37	123	2	0	0	.225	.301	.459	.760	.325	108	-1.2	-0.3	2.4	-10.6	0.5	251.5	3.97	-1.57	3.86
294	Amed Rosario	NYY	67	253	238	62	11	2	5	28	27	11	47	2	5	1	.259	.296	.380	.676	.294	87	0.6	-0.5	-3.3	-0.2	0.5	999.0	3.86	-0.89	3.20
295	David Hamilton	MIL	56	194	176	37	7	1	5	24	18	15	49	1	17	3	.211	.277	.346	.622	.274	74	1.6	2.0	-4.4	2.9	0.5	743.3	2.27	-1.12	2.77
296	Michael Massey	KCR	70	279	259	62	13	1	8	28	30	13	51	3	2	1	.240	.283	.385	.668	.289	83	-0.3	0.8	-5.8	1.4	0.5	999.0	2.88	-0.49	3.61
