#	Name	Team	G	PA	AB	H	2B	3B	HR	R	RBI	BB	SO	HBP	SB	CS	AVG	OBP	SLG	OPS	wOBA	wRC+	BsR	Fld	Off	Def	WAR	ADP
1693	Diego Mosquera	NYM	71	253	229	46	5	1	0	15	17	16	56	5	3	3	.201	.268	.231	.499	.231	47	-1.0	0.7	-16.8	-2.1	-1.1	999.0
1694	Thomas Sosa	BAL	81	332	307	61	12	2	7	33	33	20	103	4	5	4	.199	.256	.319	.575	.254	61	-1.1	-2.1	-16.2	-5.8	-1.1	999.0
1695	Kyle Dernedde	CLE	72	250	226	41	7	0	1	18	18	14	105	6	2	0	.181	.244	.226	.470	.216	34	0.1	-0.8	-19.3	0.1	-1.1	999.0
1696	Anthony Scull	LAA	115	515	475	103	17	1	10	54	57	22	136	12	6	6	.217	.267	.320	.587	.260	62	-2.0	-5.4	-24.8	-3.5	-1.1	999.0
1697	Marvin Alcantara	BOS	123	504	471	105	14	2	2	48	38	27	100	3	5	3	.223	.268	.274	.542	.243	48	-1.0	-1.4	-32.1	4.2	-1.1	999.0
1698	Bryce Willits		90	356	324	65	10	1	3	30	28	27	86	2	3	2	.201	.265	.265	.530	.240	50	-0.7	-2.4	-21.8	-1.1	-1.1	999.0
1699	Alex Ramírez		108	441	406	81	14	1	4	46	33	32	117	2	19	6	.200	.261	.268	.529	.239	53	0.7	3.5	-23.9	-1.4	-1.1	999.0
1700	Samuel Munoz	LAD	117	515	465	93	16	4	12	53	49	42	139	2	9	4	.200	.266	.329	.595	.262	65	-0.5	-0.4	-21.7	-6.1	-1.1	999.0
1701	Hudson White	BOS	68	265	241	41	5	2	2	17	19	17	77	4	0	0	.170	.235	.232	.467	.214	27	-0.3	-1.7	-23.0	3.2	-1.1	999.0
1702	Cody Morissette	MIA	103	410	372	69	14	1	7	40	37	28	113	3	9	2	.185	.246	.285	.531	.236	46	0.5	0.0	-25.9	1.5	-1.1	999.0
1703	Tyler Wilson	NYY	88	359	328	70	9	0	4	33	29	29	95	1	6	6	.213	.279	.277	.556	.251	58	-1.8	0.2	-19.4	-3.8	-1.1	999.0
1704	Jalen Vasquez		88	315	284	51	11	2	3	29	22	27	101	1	7	5	.180	.252	.264	.516	.234	47	-1.1	-2.2	-20.6	-1.0	-1.1	999.0
1705	Anderdson Rojas	ARI	120	490	443	92	15	3	2	52	34	30	95	2	13	6	.208	.259	.269	.527	.237	47	-0.5	2.6	-31.5	4.4	-1.1	999.0
1706	Chase Valentine		81	275	246	44	8	1	2	27	20	19	112	3	5	5	.179	.244	.244	.488	.223	42	-1.4	-0.6	-20.4	0.4	-1.1	999.0
1707	Miguel Santos		78	327	298	60	7	2	3	23	28	18	73	7	5	2	.201	.262	.268	.530	.240	49	-0.3	-3.5	-19.8	-2.3	-1.1	999.0
1708	Jackson Feltner		68	254	225	38	7	1	6	23	26	21	103	6	0	1	.169	.257	.289	.546	.247	54	-0.7	-0.1	-14.6	-4.8	-1.1	999.0
1709	David Mershon	LAA	91	351	308	55	12	2	1	29	22	37	103	1	13	3	.179	.268	.240	.508	.236	46	0.9	-5.3	-21.6	-1.4	-1.1	999.0
1710	Lizandro Espinoza	ATL	109	431	396	72	14	2	10	48	42	23	147	5	10	7	.182	.234	.303	.537	.237	47	-1.4	-1.8	-28.2	3.0	-1.1	999.0
1711	Jack Moss	CIN	57	204	185	42	6	0	0	17	14	15	47	1	0	0	.227	.284	.259	.544	.247	50	-0.3	0.0	-12.5	-5.2	-1.1	999.0
1712	Ethan Hearn		84	319	294	52	9	2	7	29	33	19	124	5	3	1	.177	.238	.293	.531	.237	49	-0.2	-8.1	-19.3	-2.2	-1.1	999.0
1713	Leandro Pineda	WSN	107	415	374	76	17	2	6	40	38	29	111	8	4	1	.203	.272	.307	.580	.258	62	-0.2	-1.5	-18.7	-6.1	-1.1	999.0
1714	Boston Baro	NYM	106	451	420	88	16	4	4	45	37	25	104	2	13	1	.210	.255	.295	.550	.242	55	1.6	-8.5	-22.5	-3.5	-1.1	999.0
1715	Korey Holland		90	335	314	64	15	2	6	27	30	17	135	1	7	2	.204	.246	.322	.567	.248	54	0.2	-1.0	-17.9	-4.7	-1.1	999.0
1716	Sonny DiChiara		75	308	272	51	10	0	7	23	32	28	116	6	0	0	.188	.276	.301	.577	.261	63	-0.4	0.0	-13.7	-7.9	-1.1	999.0
1717	Raudelis Martinez	BOS	78	305	268	54	8	1	3	23	24	23	49	3	2	1	.201	.269	.272	.542	.245	49	-0.5	2.7	-18.7	-2.9	-1.1	999.0
1718	Kalae Harrison		51	178	165	28	5	0	1	18	11	10	53	1	5	1	.170	.220	.218	.439	.200	21	0.4	-1.3	-16.4	-0.6	-1.1	999.0
1719	Jake Gatewood		84	326	300	52	13	1	9	32	36	19	125	4	2	3	.173	.231	.313	.545	.240	51	-1.2	-3.6	-20.0	-2.4	-1.1	999.0
1720	R.J. Yeager		103	412	379	81	14	1	7	47	41	21	75	7	4	2	.214	.265	.311	.577	.256	63	-0.6	1.5	-18.8	-6.1	-1.1	999.0
1721	Ethan Long	SDP	53	210	190	32	4	0	3	16	16	17	86	2	0	0	.168	.243	.237	.480	.221	41	-0.3	0.8	-15.1	-3.1	-1.1	999.0
1722	Maick Collado	CLE	87	351	318	68	10	1	3	28	26	26	67	2	2	1	.214	.274	.280	.554	.248	57	-0.5	1.7	-18.5	-4.7	-1.1	999.0
1723	Sean Barnett	SDP	75	252	227	41	7	1	5	25	26	16	113	8	1	1	.181	.258	.286	.544	.246	58	-0.6	0.0	-13.1	-6.5	-1.1	999.0
