#	Name	Team	G	PA	AB	H	2B	3B	HR	R	RBI	BB	SO	HBP	SB	CS	AVG	OBP	SLG	OPS	wOBA	wRC+	BsR	Fld	Off	Def	WAR	ADP
304	Vaughn Grissom	LAA	58	229	209	52	9	1	4	23	21	15	46	3	4	1	.247	.306	.351	.658	.291	83	-0.1	-0.6	-4.5	0.4	0.4	999.0
305	Jake Fraley	TBR	97	362	325	76	15	2	7	42	34	31	76	4	13	3	.236	.308	.360	.669	.295	87	0.7	1.2	-5.0	-3.6	0.4	999.0
306	Josh Lowe	LAA	115	473	429	99	20	3	12	57	44	38	129	2	21	5	.230	.293	.377	.670	.292	84	1.5	0.0	-7.3	-5.2	0.4	297.1
307	J.C. Escarra	NYY	43	148	132	28	6	0	3	14	13	12	28	2	1	0	.208	.282	.317	.598	.267	69	-0.2	2.0	-5.5	4.2	0.4	999.0
308	Christian Vázquez	HOU	31	116	105	23	4	0	2	11	11	7	23	1	1	1	.223	.275	.327	.603	.266	68	-0.2	1.8	-4.5	4.2	0.4	999.0
309	Taylor Walls	TBR	67	256	228	49	10	1	5	29	21	23	60	1	12	3	.217	.290	.335	.625	.277	75	0.7	-0.5	-6.9	1.8	0.4	999.0
310	TJ Friedl	CIN	133	576	498	115	19	2	12	64	49	57	96	12	11	4	.231	.322	.351	.673	.301	87	-0.2	-6.1	-9.0	-6.5	0.4	265.1
311	Noelvi Marte	CIN	122	497	459	114	23	2	16	60	57	30	115	5	14	4	.249	.299	.413	.713	.308	92	0.4	-2.7	-4.6	-8.3	0.4	147.7
312	Alek Thomas	ARI	106	406	373	90	19	2	9	46	42	24	96	3	8	2	.241	.291	.376	.667	.290	84	0.1	-2.5	-7.8	-2.1	0.4	746.0
313	Rhys Hoskins	CLE	98	397	345	74	15	0	15	44	49	44	104	5	2	1	.216	.311	.393	.704	.309	99	-0.6	-0.1	-1.1	-9.0	0.4	738.0
314	Nick Castellanos	SDP	83	336	310	78	15	2	10	38	39	20	78	3	3	1	.253	.301	.408	.710	.307	100	-0.3	-0.4	-0.5	-7.2	0.4	631.0
315	Michael Massey	KCR	70	279	258	61	13	1	8	29	34	14	52	3	2	1	.236	.280	.389	.669	.289	81	-0.2	-0.1	-6.6	0.5	0.4	999.0
316	Thomas Saggese	STL	59	232	214	52	10	1	4	23	23	13	61	2	3	1	.243	.292	.362	.654	.286	84	-0.1	0.1	-4.7	0.5	0.4	999.0
317	Jimmy Crooks	STL	28	101	91	22	4	0	2	10	10	7	25	1	0	0	.239	.302	.365	.667	.293	88	-0.1	-0.1	-1.5	1.7	0.4	999.0
318	Christian Moore	LAA	81	316	284	62	11	1	9	33	30	26	102	3	5	1	.218	.289	.355	.644	.283	79	0.0	-0.7	-8.0	0.6	0.4	748.3
319	Jett Williams	MIL	34	138	124	28	6	1	3	15	14	11	35	2	4	1	.225	.297	.366	.662	.291	86	0.4	0.0	-1.9	0.7	0.4	999.0
320	Dane Myers	CIN	64	240	220	54	9	1	6	28	24	15	60	3	7	2	.243	.298	.378	.676	.296	83	0.2	-0.1	-4.6	-0.1	0.3	999.0
321	Nolan Gorman	STL	122	497	442	91	18	1	19	52	60	48	163	3	4	1	.205	.285	.377	.662	.289	86	-0.5	-0.9	-8.9	-4.4	0.3	653.1
322	Liam Hicks	MIA	79	306	267	64	12	1	3	29	26	30	48	6	1	0	.239	.324	.326	.650	.293	85	-0.5	0.7	-5.9	-1.0	0.3	748.5
323	JJ Bleday	CIN	76	300	265	60	13	1	12	34	38	31	69	1	2	1	.227	.308	.421	.729	.316	97	-0.3	-2.2	-1.3	-5.4	0.3	748.6
324	Derek Hill	CHW	38	141	130	31	5	1	4	16	13	8	41	1	4	1	.236	.284	.376	.660	.288	83	0.3	1.0	-2.6	1.0	0.3	999.0
325	Max Kepler		36	141	126	30	6	0	5	16	18	13	29	1	0	0	.235	.309	.413	.722	.313	100	-0.2	0.3	-0.2	-1.3	0.3	999.0
326	Max Muncy	ATH	97	378	346	80	16	1	11	42	39	22	112	5	5	2	.230	.284	.378	.662	.288	80	-0.1	-2.5	-9.0	-0.9	0.3	672.7
327	Nathan Lukes	TOR	81	315	284	72	12	1	5	34	29	24	50	2	3	1	.254	.314	.362	.676	.297	90	-0.3	-0.5	-4.1	-3.6	0.3	999.0
328	Alex Call	LAD	44	166	144	34	6	1	3	20	15	17	31	2	3	1	.235	.321	.355	.676	.301	92	-0.1	-0.1	-1.7	-0.7	0.3	999.0
