,Name,W,W,SO,SO,SVHLD,SVHLD,WHIP,WHIP,ERA,ERA,ER,ER,BB,BB,H,H,W_sharpe,SO_sharpe,WHIP_sharpe,ERA_sharpe,SVHLD_sharpe,Total_sharpe
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,,,,,,
176,Zack Thompson,1.4,1.51657508881031,22.0,27.39525506360545,1.0,0.0,1.4140000000000001,0.05941380311005179,4.314,0.37233049834790577,11.2,14.429137188342205,11.2,14.429137188342205,21.2,26.72452057568105,-2.3737697042248334,-1.7521282385783632,2.5919902773223753,1.1287015215372405,1.0,-2.8465897416628123
177,Connelly Early,3.142857142857143,0.3779644730092273,52.57142857142857,4.353433237386437,1.0,0.0,1.252857142857143,0.03903600291794137,3.698571428571429,0.25129190008358615,20.857142857142858,0.8997354108424372,18.714285714285715,1.3801311186847085,44.57142857142857,1.7182493859684491,-4.913538149119953,-4.003408454480995,-0.18298126367784912,-0.7767006073958196,1.0,-2.957264732527279
178,Justin Slaten,3.875,0.9910312089651149,55.125,6.446205971621714,12.875,1.246423454758225,1.2825,0.021876275473019364,4.03625,0.1966096567894293,26.25,3.2403703492039297,20.875,2.416461403433897,54.5,6.436503043467891,-1.1351812029964043,-2.307558906042495,1.0285114588061326,0.7247863727905229,0.44627690362895517,-2.964653422490779
179,Carson Seymour,1.75,2.1213203435596424,26.375,22.940528702339385,1.0,0.0,1.3587500000000001,0.02900123150094539,4.075,0.1590148241067929,14.25,14.058551032836107,11.625,10.689614452488787,30.75,30.00833217624732,-1.5320646925708532,-1.901656259367348,3.405027817414617,1.1398308366412084,1.0,-2.9785796059940264
180,José Suarez,1.375,1.0606601717798212,27.25,20.547853554916287,1.0,0.0,1.3125,0.03535533905932742,4.206250000000001,0.2911031972146156,13.375,9.970492178709849,9.75,7.3824115301167,27.875,21.49709282670566,-3.41768277573498,-2.0805092797525617,1.4849242404917478,1.0735024657582533,1.0,-3.0566187617375427
181,Cole Wilcox,1.75,1.3887301496588271,24.875,16.45285472407231,1.0,0.0,1.34375,0.04749060057376758,4.245,0.2473285842183001,15.0,11.563489339913179,11.75,8.362330502232702,31.125,22.344302565595044,-2.340267474425061,-2.7426851301359414,1.7635068621612893,1.4201755171572723,1.0,-3.266634983879564
182,Jonathan Pintaro,2.1666666666666665,0.983192080250175,36.166666666666664,17.497618885627457,1.0,0.0,1.3499999999999999,0.03464101615137747,4.011666666666667,0.1348208688099385,16.833333333333332,8.588752334691383,16.166666666666668,7.082843120291926,34.833333333333336,17.566065770873873,-2.8817698903884446,-1.9335964255755984,2.5980762113533173,0.8746173178345111,1.0,-3.2880598451518717
183,Kyle Hurt,2.5,0.9258200997725514,43.25,12.936658875348874,1.0,0.0,1.36875,0.050550540480366106,4.34875,0.3280869875941002,20.0,6.697547525560595,19.375,7.029275516418053,36.75,10.898885919474258,-2.7003086243366083,-2.067767285026955,2.1513123097514364,1.3868273269128033,1.0,-3.306215546027803
184,Luinder Avila,2.0,0.9258200997725514,38.125,12.877860292544169,1.0,0.0,1.36375,0.05604526232048005,4.16625,0.36244950387211555,20.25,8.77903346453518,18.625,6.926914382114366,40.625,16.079601096686805,-3.24037034920393,-2.4751782730904845,1.8511823427060257,0.7518288674389997,1.0,-3.3185598324394396
185,Drey Jameson,3.5,1.4142135623730951,54.125,6.128096884724608,14.25,2.866057521105555,1.3625,0.04026696625558687,4.15625,0.37747043403613534,27.625,2.8252686345094435,23.375,2.4458419526091335,58.375,6.069537520625908,-1.0606601717798212,-2.5905269284451613,2.5455108624126503,0.6954187039053528,0.6738350454512316,-3.5229414392868272
186,Hayden Harris,2.142857142857143,0.8997354108424375,43.857142857142854,7.603257447273756,1.0,0.0,1.3071428571428572,0.03352326839390105,4.081428571428572,0.3359776069635483,17.857142857142858,2.911389784311004,16.571428571428573,2.878491668515698,34.857142857142854,5.047394424471944,-3.1755367441497784,-3.438375896666632,1.4062726995746613,0.5586044055874656,1.0,-3.578789745978537
187,Jason Foley,1.75,0.7071067811865476,28.625,8.667467911679857,1.0,0.0,1.2575,0.06041522986797295,3.645,0.39442544108034994,13.75,2.712405363721075,9.375,1.8468119248354136,33.375,8.382592507265107,-4.596194077712559,-4.773597136049972,-0.041380294430117454,-0.6306641866677306,1.0,-3.6977467326646822
188,Dietrich Enns,3.25,1.2817398889233116,62.5,16.457738084473906,12.375,1.7677669529663687,1.3487500000000001,0.06446205971621703,4.26875,0.4949873735763365,31.375,7.998883850709601,22.625,5.829420456369815,68.0,21.253571128501807,-1.3653316208096142,-0.4557126843010971,1.3767788431009882,0.757595082255503,0.03181980515339786,-3.7963192047002137
189,Lazaro Estrada,1.375,1.0606601717798212,27.875,19.482134673299317,1.0,0.0,1.2850000000000001,0.039641248358604615,4.48375,0.22601754040655458,15.75,12.291111771171417,10.0,7.309485031694875,30.75,23.66884631143406,-3.41768277573498,-2.1622373885821258,0.6306562238868942,2.610416868260414,1.0,-3.820993256464414
190,Randy Dobnak,1.25,1.5811388300841898,17.75,21.93334057026947,1.0,0.0,1.4075,0.049208013284713734,4.38625,0.33982926385381895,11.75,14.260334598358583,9.375,11.173150214433068,24.125,31.077954979603884,-2.3717082451262845,-2.382218058968391,2.997479275307793,1.4492571781924424,1.0,-4.200662757594911
191,Kyle Hart,2.625,1.5059406173077154,44.375,24.070951669714148,1.0,0.0,1.34625,0.024458419526091263,4.5425,0.2110348650951169,25.625,13.616560295673583,18.125,9.341726668173134,50.125,26.13939282276574,-1.5770874181254027,-1.0645611503695196,3.5263930242095936,3.074136587371941,1.0,-4.242178180076457
192,Ryan Gusto,3.5,1.224744871391589,52.5,16.501515081955354,1.0,0.0,1.3533333333333335,0.04082482904638621,4.506666666666667,0.1307924564593335,31.166666666666668,10.225784403490358,22.166666666666668,8.328665359267754,62.5,20.92606030766422,-1.2247448713915892,-1.0605086813595985,2.286190426597642,4.6861775002844865,1.0,-4.2576214796333165
193,Hunter Dobbins,4.714285714285714,0.48795003647426677,69.28571428571429,2.870208222079929,1.0,0.0,1.3557142857142856,0.025071326821120295,4.441428571428571,0.11639423975274323,46.42857142857143,2.2990681342044414,31.142857142857142,1.4638501094228,96.28571428571429,4.572172558506721,-0.5855400437691194,-0.24886198457340247,3.8176793113978764,4.705375219529827,1.0,-4.357456559270226
194,Keaton Winn,1.875,0.9910312089651149,33.125,9.847951200993172,1.0,0.0,1.30375,0.029246489410818966,4.12875,0.22649109096323047,17.125,4.882549100038393,11.625,3.113908889391045,37.5,10.677078252031311,-3.1532811194344563,-3.7444336641596205,1.4959060345825916,1.037568405011353,1.0,-4.431189223188022
195,Brandon Sproat,3.857142857142857,0.3779644730092273,60.857142857142854,2.794552524023087,1.0,0.0,1.3071428571428572,0.03450327796711775,4.101428571428571,0.1127576414895495,32.0,1.4142135623730951,26.714285714285715,1.799470821684874,64.85714285714286,4.140393356054124,-3.023715784073817,-3.271671247636787,1.36632980749786,1.8418137226453026,1.0,-4.503530561853767
196,Albert Suárez,1.375,1.0606601717798212,27.125,18.596754709203584,1.0,0.0,1.42,0.07690439333539867,4.8549999999999995,0.5076556763341524,17.875,12.654050734843764,12.0,8.602325267042627,35.625,26.065508134040172,-3.41768277573498,-2.3055097876180004,2.0805053269479834,1.8935078337768443,1.0,-4.697205724077808
197,David Festa,2.4,0.5477225575051661,46.6,4.979959839195494,1.0,0.0,1.254,0.023021728866442687,4.026,0.17314733610425545,20.0,2.345207879911715,15.2,1.7888543819998317,41.0,3.4641016151377553,-4.74692883171144,-4.698833074079618,-0.26062334565784173,0.7638003735753095,1.0,-4.948938933708525
198,Randy Vásquez,6.5,0.5773502691896257,86.75,4.645786621588785,1.0,0.0,1.3975,0.024999999999999925,4.775,0.08225975119502069,66.5,2.886751345948129,45.25,1.707825127659933,129.0,6.164414002968976,2.598076211353316,3.6054174167542303,5.500000000000015,10.713015626691368,1.0,-5.009521998583836
199,Andrew Walters,2.0,0.6324555320336759,42.833333333333336,7.985403350280227,1.0,0.0,1.325,0.04230839160261243,4.006666666666667,0.33188351370121816,16.333333333333332,2.8751811537130436,18.333333333333332,3.614784456460256,30.333333333333332,4.546060565661952,-4.743416490252569,-3.4020406327644452,1.5363382425529588,0.3402298155982568,1.0,-5.02202518116823
200,Cooper Criswell,2.8333333333333335,0.752772652709081,46.5,14.265342617687105,1.0,0.0,1.2933333333333332,0.008164965809277261,4.1033333333333335,0.14459137825841012,26.166666666666668,8.424171571535487,17.666666666666668,5.645056834671079,56.5,16.789877903070053,-2.8782483780053094,-1.6473491474970368,4.082482904638615,1.4494870707904282,1.0,-5.057567500931389
201,Bobby Miller,1.375,1.0606601717798212,30.875,23.594415198758977,1.0,0.0,1.3675,0.036547425158474325,4.62375,0.32980243003522997,17.5,14.402380755575496,14.125,10.934055580093393,31.375,24.171633315580003,-3.41768277573498,-1.6582313937604143,2.9413836825403195,2.2134463955345045,1.0,-5.230744247570218
202,JP Sears,3.0,0.0,47.25,2.2173557826083456,1.0,0.0,1.2475,0.017078251276599343,4.529999999999999,0.1679285562374667,27.25,0.9574271077563381,15.0,0.816496580927726,52.25,0.9574271077563378,3.0,-10.259968282238612,-0.7319250547113968,3.7888136136910657,1.0,-5.31685684121828
203,Ethan Roberts,1.875,0.8345229603962802,38.5,6.000000000000003,1.0,0.0,1.29875,0.059626815635728435,4.135,0.28344815600539197,18.0,2.9277002188455987,15.375,2.559994419636775,35.0,5.682051943243241,-3.744654309470488,-5.249999999999997,0.649875388897693,0.8511256640364622,1.0,-5.495655362404641
204,Chayce McDermott,1.8333333333333333,1.6020819787597222,31.0,22.882307575941724,1.0,0.0,1.4533333333333331,0.05006662228138295,4.661666666666666,0.24701551908061717,16.166666666666668,12.28684933848652,16.166666666666668,11.267948645013727,29.666666666666668,22.455882673960218,-1.9765946491191377,-1.7043735589414195,3.8615213993619713,3.1087790334988847,1.0,-5.651268640921413
205,Jesse Scholtens,1.5,0.7559289460184544,32.125,12.574776339959291,1.0,0.0,1.35625,0.06717514421272194,4.6125,0.43627481509447047,18.75,7.833080036431572,12.25,5.257647491307985,38.125,16.26949380194198,-4.630064794363034,-3.0119820007965736,1.4328216355622154,1.647470757266524,1.0,-5.7223391879883465
206,Easton McGee,1.375,0.7440238091428449,26.5,10.22601723895616,1.0,0.0,1.25625,0.046579425255608965,4.10125,0.11873590141871306,14.5,5.631543812693435,9.25,3.4948942350643053,29.875,11.861552536300996,-4.872155911483791,-4.253855531778894,-0.08050764858993952,1.7475759018181671,1.0,-5.793079696490913
207,Alexis Díaz,3.0,0.0,56.625,3.335416016031585,13.125,1.5526475085202966,1.365,0.052372293656638085,4.72375,0.1529647485066878,30.0,1.414213562373095,30.25,1.1649647450214349,48.25,5.28474894659826,3.0,-4.009994536127857,2.004876866543183,5.426086782103993,0.5192743334051253,-5.844586517749406
208,Rhett Lowder,4.0,0.816496580927726,65.57142857142857,5.533448076836685,1.0,0.0,1.3371428571428574,0.021380899352993952,4.56,0.12741009902410924,41.142857142857146,2.73426232761059,26.285714285714285,2.751622897751175,82.71428571428571,6.237368187365718,-1.224744871391589,-0.8003276378628493,3.608026765817741,5.22917731877697,1.0,-5.862276593849149
209,Derek Law,1.5,1.0690449676496976,22.5,10.0,1.0,0.0,1.39625,0.06781013409302679,4.43375,0.5043223883872017,13.375,5.604526232048012,10.375,4.307385683749649,28.375,12.408954140343289,-3.2739502134271987,-4.75,2.0092866917661967,1.0707436600760352,1.0,-6.10398056526943
210,Brock Burke,3.25,0.8864052604279183,56.375,1.9955307206712858,13.625,1.0606601717798212,1.2925,0.018322507626258106,4.27875,0.22668023418778388,29.5,1.6903085094570334,20.0,1.6903085094570331,60.625,2.4458419526091335,-1.9742662618621818,-6.827757577902195,1.7737746744568963,1.6984277494660713,1.2315443105665758,-6.116504710854465
211,Craig Kimbrel,1.875,0.6408699444616557,35.125,9.21857596688029,1.0,0.0,1.32875,0.05166858675387636,4.188750000000001,0.2606276764165421,14.0,3.854496446637726,15.5,4.780914437337574,24.875,6.706872807586474,-4.876184360034338,-3.783122265878799,1.3305957123908023,1.1318828608536722,1.0,-6.121785199157611
212,Kai-Wei Teng,2.3333333333333335,0.816496580927726,40.5,17.626684316683043,1.0,0.0,1.3633333333333333,0.022509257354845432,4.456666666666666,0.3349427811830948,21.5,12.02913130695646,18.833333333333332,9.410986487434071,39.833333333333336,20.730814423622306,-3.265986323710904,-1.6735989293278077,4.590703802632979,1.6806353153165905,1.0,-6.210924370988281
213,Colin Rea,3.857142857142857,0.6900655593423541,65.0,1.2909944487358054,1.0,0.0,1.2985714285714285,0.015735915849388892,4.491428571428571,0.18479074394465542,40.57142857142857,1.5118578920369083,24.0,1.414213562373095,81.57142857142857,1.5118578920369108,-1.6561573424216502,-3.8729833462074175,2.4511715073086395,3.234353402503619,1.0,-6.214665598441327
214,David Morgan,3.0,0.5345224838248488,64.375,3.1594529363709225,12.375,1.7677669529663687,1.28375,0.03583194903195433,3.9375,0.17966238178475602,27.125,1.4577379737113252,25.5,1.3093073414159546,54.0,2.618614682831909,-3.7416573867739413,-1.780371511550701,0.6628163033727271,0.24351230104705354,0.03181980515339786,-6.269258476977434
215,Will Johnston,2.5,2.1213203435596424,38.0,43.840620433565945,0.0,0.0,1.5,0.1272792206135787,4.75,0.3252691193458125,20.0,22.627416997969522,19.0,19.79898987322333,38.0,42.42640687119285,-1.1785113019775793,-0.7299166773538556,1.8856180831641247,2.6324355712651317,0.0,-6.426481633760691
216,Tristan Beck,1.75,0.7071067811865476,37.0,11.856282240712247,1.0,0.0,1.29875,0.017268882005338035,4.16375,0.1354292118731088,19.875,6.5778307323050775,14.125,4.421942042651783,42.25,14.230249470757707,-4.596194077712559,-2.783334550411106,2.2439205959031936,1.9936614580093588,1.0,-6.617110682036217
217,Paul Sewald,2.75,0.4629100498862757,51.0,8.176621726430962,14.875,4.823676724538776,1.2349999999999999,0.03585685828003183,4.43,0.18345883150489883,24.875,4.086126352846737,17.125,3.27053949241231,45.5,8.41766849294642,-4.860555523805895,-2.3236980547335855,-0.6972166887783996,2.922999103402011,0.5299380837434593,-6.760345574445795
218,Yoendrys Gómez,3.3333333333333335,0.816496580927726,60.833333333333336,15.651411012003571,1.0,0.0,1.3333333333333333,0.015055453054181604,4.4,0.11815244390193536,30.333333333333332,7.788880963698615,25.666666666666668,6.65331997326648,56.833333333333336,13.673575489485794,-2.0412414523193148,-0.5856766945572162,4.870881870470524,4.28471881986783,1.0,-6.7825188372148855
219,Bryan Hoeing,1.375,1.0606601717798212,22.75,11.461114381121186,1.0,0.0,1.32375,0.02774243783705495,4.2575,0.17507141400011625,13.875,7.735585673643963,9.625,5.0124844139408555,29.0,15.775206586829311,-3.41768277573498,-4.122635760256478,2.2979235052966587,2.0777235511433005,1.0,-6.915965592431418
220,Cody Laweryson,1.25,0.7071067811865476,26.0,9.16515138991168,1.0,0.0,1.29375,0.06631903411324905,4.24,0.2558459357839067,13.5,4.503966505838414,9.625,2.8252686345094435,27.875,9.493418773023762,-5.303300858899106,-4.800793585191832,0.5089036722453932,1.3533535287128855,1.0,-6.966351645049217
221,Yosver Zulueta,1.25,0.7071067811865476,29.125,15.008925915696205,1.0,0.0,1.34125,0.020310096011589864,3.8825,0.28313298238510776,12.0,6.502746672423453,13.5,6.697547525560595,23.5,10.810048235652923,-5.303300858899106,-2.7233794229907735,4.000473456828323,-0.03973397908371593,1.0,-6.987419759634486
222,Nick Hernandez,1.0,2.0,22.75,20.172175556113594,0.0,0.0,1.3800000000000001,0.15033296378372918,4.76,0.4664046883698035,11.25,9.84462628374824,9.5,8.34665601703261,19.75,17.55704986607944,-2.0,-2.342335355379153,0.7982281262852874,1.8572926507830614,0.0,-6.9978561324475015
223,Cam Booser,0.8,1.3038404810405297,15.8,16.88786546606764,1.0,0.0,1.39,0.03,4.279999999999999,0.28740215726399826,7.4,8.17312669668102,7.0,7.280109889280518,14.4,15.43696861433617,-3.221252953158956,-3.2094050079273004,4.33333333333333,1.343935632484494,1.0,-7.107926926904081
224,Angel Chivilli,1.375,0.7440238091428449,28.625,13.616560295673583,1.0,0.0,1.3475000000000001,0.04832922806867788,4.45625,0.22302706434101519,16.125,7.809106405802322,11.625,5.289815011618351,32.125,14.855855026602427,-4.872155911483791,-3.038579428399855,1.8104986050192842,2.5221154287352334,1.0,-7.243349373638163
225,Nick Raquet,2.625,1.6850180160122068,30.25,6.8190908484929285,1.0,0.0,1.365,0.03625307868699849,4.31875,0.1985977628992117,18.0,4.0,13.625,2.386719206657661,37.75,8.64787339672097,-1.4094804788026638,-5.829222822098793,2.8963057429287056,2.1400039647762155,1.0,-7.275013008606378
226,Seth Johnson,1.5,1.4142135623730951,24.375,15.656468311851176,1.0,0.0,1.43875,0.051944338341288775,4.73375,0.23730254950168592,14.125,10.06319318819117,12.25,8.396427811873332,26.25,18.093013647735493,-2.4748737341529163,-2.9141310218386938,3.4411834996446133,3.5397849781383495,1.0,-7.369973233774573
227,Taijuan Walker,5.125,0.8345229603962802,80.5,4.566962103755936,1.0,0.0,1.42625,0.022638462845343484,5.05625,0.15212189661114328,65.0,3.664501525251618,42.5,2.0701966780270626,122.75,7.704358692139334,0.14978617237881953,2.299121333055216,7.343696483977314,7.641897885165105,1.0,-7.5366868637083835
228,Nolan Hoffman,1.25,0.7071067811865476,18.5,14.520920868083499,1.0,0.0,1.3912499999999999,0.05383506557731939,4.4262500000000005,0.4189080192254962,10.0,8.55235974119758,8.25,6.860862086606067,18.75,14.801061737977738,-5.303300858899106,-3.5466070277399067,2.4380020455532843,1.2711621061456893,1.0,-7.559072038337986
229,Hayden Birdsong,3.0,0.9258200997725513,62.625,16.578277525553904,1.0,0.0,1.4049999999999998,0.021380899352993993,4.555,0.20770858707058107,31.875,8.166788142925503,31.0,7.782764841072134,57.5,14.966629547095765,-2.160246899469287,-0.44485924358740586,6.781754013527745,3.183546762923681,1.0,-7.57040691950812
230,Joey Wentz,3.3333333333333335,0.816496580927726,55.166666666666664,16.191561588267717,1.0,0.0,1.3916666666666666,0.02639444385977209,4.483333333333333,0.12722683155162925,28.333333333333332,8.189424074174367,23.333333333333332,6.713171133426189,55.666666666666664,16.391054470858997,-2.0412414523193148,-0.9161150548988095,4.988423600291895,4.634111579632303,1.0,-7.5798916871423225
231,Chris Murphy,1.75,0.7071067811865475,38.0,11.326328367379885,1.0,0.0,1.3925,0.04131758532565595,4.3075,0.21117020893785432,20.375,7.558108228915486,20.125,7.259230577094832,39.625,13.125085033738147,-4.59619407771256,-2.825275672932176,3.2068669782046735,1.959319934762974,1.0,-7.587656663612384
232,Anthony Molina,1.25,1.892969448600091,27.75,26.170912606683526,0.0,0.0,1.41,0.09055385138137412,4.8425,0.38221939598438315,21.25,22.51480994071828,11.75,11.528949070347508,43.5,45.00740679784458,-1.981014539232654,-1.6143877225439283,1.656472891122698,2.482213121488907,0.0,-7.734088274388187
233,Taylor Rashi,1.75,1.5,32.25,23.86594505426788,0.0,0.0,1.395,0.04041451884327371,4.2775,0.4458979703923309,15.5,9.03696114115064,15.0,10.0,31.0,22.015146301277824,-2.1666666666666665,-1.5817517351255812,3.340383700311414,0.8606228901700339,0.0,-7.949424992273696
234,Mitchell Parker,3.7142857142857144,0.48795003647426655,59.857142857142854,4.525062483125563,1.0,0.0,1.3871428571428572,0.0292770021884559,4.707142857142857,0.21615690949819197,42.142857142857146,4.450789122113494,28.142857142857142,3.6709931185158156,83.71428571428571,6.725927091345496,-2.6349301969610397,-2.2414844393156854,4.342755324620989,3.762974123895221,1.0,-7.982144084792935
235,River Ryan,2.25,0.9574271077563381,35.5,7.32575365861197,1.0,0.0,1.4024999999999999,0.043493294502332906,4.63,0.3436083041293774,21.25,1.707825127659933,17.0,2.160246899469287,41.0,5.291502622129181,-2.8722813232690143,-4.709413066250552,3.276367118898211,2.1427014165605933,1.0,-8.000762924978371
236,Luis García,2.625,0.7440238091428449,48.125,5.866064633612068,12.5,1.4142135623730956,1.33625,0.05208166663999905,3.95375,0.20134813490214262,23.875,1.885091888628092,20.625,3.3779748793788094,51.625,4.897156609415596,-3.1921021489031736,-3.729075856862887,1.4640468502488253,0.297991337387658,0.1281631040900657,-8.042400672952216
237,Tanner Gordon,3.142857142857143,0.6900655593423541,49.857142857142854,12.047524938461722,1.0,0.0,1.4285714285714286,0.0467006678855065,5.548571428571429,0.3245729795402243,43.0,12.055427546683418,17.0,5.0662280511902225,81.85714285714286,20.61899263162139,-2.691255681435182,-1.671949819215653,3.609614941368848,5.098457151040656,1.0,-8.071277593060339
238,J.P. France,1.5,1.4142135623730951,19.375,20.134813490214263,1.0,0.0,1.3875,0.02052872551885696,4.5112499999999995,0.32908694031473557,10.875,10.232127274981902,9.0,9.365590516047867,21.5,22.110114039894565,-2.4748737341529163,-2.5143019092083616,6.210809330705064,1.876403844556787,1.0,-8.076388818623128
239,Jhony Brito,1.5,1.4142135623730951,19.625,13.91748643151588,1.0,0.0,1.3225,0.014880476182856919,4.265000000000001,0.1330950251297385,12.0,8.928285709714139,8.25,6.363961030678928,25.25,18.522187467235845,-2.4748737341529163,-3.6195472686739456,4.2001344064515385,2.789360456096036,1.0,-8.083915865374436
240,Carlos Rodriguez,1.7142857142857142,0.48795003647426655,38.57142857142857,7.2768386647211685,1.0,0.0,1.3071428571428572,0.05529143565818183,4.298571428571429,0.32641632778955604,20.142857142857142,5.209880722517276,16.857142857142858,3.33809184158512,37.857142857142854,9.633769968684316,-6.733710503344879,-4.318986977262564,0.8526249423925226,1.2401996901099313,1.0,-8.145522113109896
241,Jake Irvin,4.5,0.5773502691896257,74.25,2.2173557826083443,1.0,0.0,1.3725,0.012583057392117845,4.8725,0.18025444978326235,54.0,1.632993161855452,32.75,0.4999999999999994,103.75,0.9574271077563381,-0.8660254037844387,1.9166973714072142,8.9405934101891,5.429824346510431,1.0,-8.319745789076755
242,Kervin Castro,1.25,0.7071067811865476,20.5,8.332380897952962,1.0,0.0,1.3375,0.06840008354213782,4.2375,0.35370488101967534,10.25,4.77343841331532,9.625,4.627171304989075,19.125,7.642690251849428,-5.303300858899106,-5.940678973540539,1.133039551804876,0.9718554038864915,1.0,-8.348874788131011
243,Jose Espada,1.25,0.7071067811865476,18.75,13.997448747131436,1.0,0.0,1.3675,0.07343607521414205,4.4175,0.17400738900567253,9.0,7.28991475552747,8.75,7.00510018282598,16.25,13.263806822649801,-5.303300858899106,-3.6613815078624885,1.4638581880434967,3.009929652946673,1.0,-8.438470207751763
244,Gavin Stone,2.0,0.0,27.8,3.4928498393145957,1.0,0.0,1.302,0.03193743884534262,4.362,0.22106560112328652,15.2,1.6431676725154984,10.2,1.30384048104053,30.4,3.4351128074635335,2.0,-12.081824854022623,1.3150710112788153,2.1181495339877006,1.0,-8.51504539928914
245,Ben Casparius,3.25,1.2817398889233114,54.25,9.392246042043707,12.25,2.1213203435596424,1.3325,0.0254950975679639,4.535,0.22897286177311788,28.5,6.071008388821652,22.25,4.0620192023179795,53.125,10.602391913418135,-1.3653316208096145,-1.6769151840248082,2.8436839595036716,2.8005502269321116,-0.03240906080438075,-8.84852629529211
246,Cade Povich,1.5714285714285714,0.5345224838248488,32.57142857142857,7.913219801006895,1.0,0.0,1.2885714285714285,0.022677868380553627,4.191428571428571,0.19844634635324573,15.571428571428571,4.197504927816954,11.857142857142858,3.2877840272018797,31.0,7.505553499465135,-6.4142698058981855,-4.729878907674085,1.25988157669742,1.5000456138340121,1.0,-8.904075904103703
247,Cole Winn,2.875,0.3535533905932739,56.25,3.058944729337694,15.5,2.2677868380553634,1.39375,0.03889087296525995,4.46375,0.27375366925133904,32.125,3.5228843701879122,31.375,3.6228441865473595,59.125,4.580626906564521,-6.010407640085652,-4.495014201507679,3.4391102539527694,2.0821638722097684,1.4027993930540406,-9.012699002485666
248,Mason Englert,2.625,0.5175491695067657,58.0,3.703280399090206,12.125,1.726888200533798,1.2475,0.032841611235921886,4.09875,0.1909702669452574,28.375,2.263846284534354,18.25,1.1649647450214353,59.875,3.3139316313320126,-4.588935969626656,-3.2403703492039297,-0.3806146997540595,1.0734655361756622,-0.11219602979515657,-9.083137304227971
249,Aaron Bummer,3.125,0.8345229603962802,59.375,3.9618718519695424,11.5,1.4142135623730956,1.3062500000000001,0.021339098923270874,3.69875,0.22183890551479019,24.25,2.3754698783308412,22.25,1.5811388300841898,54.5,3.96412483586046,-2.246792585682293,-2.6818131421181772,2.167382988677335,-0.8790162372442782,-0.5789436770964815,-9.111690864715936
250,Luke Little,1.125,0.3535533905932738,27.125,15.3477546054324,1.0,0.0,1.32375,0.04955156044825573,3.58,0.36445654257890786,9.75,6.250714244902623,13.25,7.611082145698563,18.625,9.927415143357884,-10.960155108391486,-2.793568251659707,1.286538696729258,-0.8608708126897469,1.0,-9.179391244090704
251,Sam Benschoter,2.5,2.1213203435596424,33.5,38.890872965260115,0.0,0.0,1.42,0.028284271247461926,5.04,0.7919595949289326,27.0,32.526911934581186,17.0,19.79898987322333,47.5,53.033008588991066,-1.1785113019775793,-0.9385235459385085,5.656854249492373,1.4473591927412157,0.0,-9.221248290149676
252,Isaiah Campbell,1.5,1.927248223318863,13.375,11.031610425111493,1.0,0.0,1.3975,0.03654742515847438,4.44625,0.15500576026162932,9.375,7.854707414756362,6.375,5.097268175909804,20.125,17.406382244945178,-1.816060825819698,-5.132976765668165,3.7622349427841253,3.564383665919595,1.0,-9.275656200191582
253,Paul Gervase,1.8571428571428572,0.6900655593423541,35.714285714285715,13.225156403792052,1.0,0.0,1.3814285714285715,0.02672612419124234,4.578571428571428,0.26124245261369594,17.0,6.757711644237765,16.714285714285715,6.524678426668135,29.428571428571427,10.030904626156486,-4.554432691659538,-2.5924619141656073,4.543441112511232,2.621401773409648,1.0,-9.311737491746026
254,Garrett Acton,1.25,0.7071067811865476,20.875,11.11546541664232,1.0,0.0,1.37375,0.0778161753291508,4.565,0.2140760879420482,11.25,6.819090848492928,9.5,5.903993805649092,20.875,12.631451675423985,-5.303300858899106,-4.419518046131381,1.4617783451686555,3.1355673884591555,1.0,-9.320164638658298
255,Seth Halvorsen,3.0,0.5345224838248489,54.125,5.356904756613522,15.5,2.267786838055363,1.4575,0.0324037034920393,4.62875,0.2069808479752935,30.125,3.6030740843261677,26.375,2.6692695630078274,58.875,6.770471602058878,-3.7416573867739404,-2.963465045817934,6.094982323502632,3.55105318772167,1.402799393054041,-9.33716097854597
256,Jack Dreyer,2.5,0.5345224838248488,52.125,8.061150219239364,11.25,2.1213203435596424,1.245,0.0434248118673447,3.9825,0.198620240660412,23.125,4.323936698360484,19.375,3.4200041771068888,46.0,6.761234037828132,-4.677071733467426,-2.2174254931186055,-0.3454246398538769,0.44683260731588326,-0.5038135815954125,-9.5149731020251
257,Josh Fleming,0.5,1.4142135623730951,8.5,11.526367287968176,1.0,0.0,1.4324999999999999,0.042003401222826094,4.48,0.2937443008565684,8.25,11.622023428449479,5.125,6.833478511814358,18.75,26.36962538332964,-3.181980515339464,-5.335592599430431,4.106810281503048,1.9957834017220952,1.0,-9.620166797995038
258,Trevor Stephan,1.0,0.9258200997725514,17.0,8.141603913585719,1.0,0.0,1.3587500000000001,0.04323936698360482,4.40875,0.33689496031510224,8.5,3.891382420536067,6.875,3.3567628964311944,17.25,8.46421036735602,-4.320493798938574,-6.509773818836856,2.2837984662782738,1.5286663817063764,1.0,-9.64273246576008
259,Jordan Romano,2.75,0.7071067811865476,57.0,5.9521904731427595,12.0,1.414213562373095,1.27625,0.015059406173077196,4.295,0.18913336186783278,25.625,2.4458419526091326,20.25,2.7124053637210745,48.375,4.838461975226661,-3.181980515339464,-2.184069891354803,1.0790598124015949,2.1215188903605244,-0.22539028650320803,-9.693580541972425
