,Name,W,W,SO,SO,WHIP,WHIP,ERA,ERA,ER,ER,BB,BB,H,H,IP,IP,W_sharpe,SO_sharpe,WHIP_sharpe,ERA_sharpe,Total_sharpe
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,,,,,
172,Kutter Crawford,5.166666666666667,0.408248290463863,80.66666666666667,6.408327915038889,1.2416666666666667,0.0325064096243598,4.36,0.13053735097664548,42.5,5.319774431308155,25.5,3.72827037646145,83.5,9.586448768965493,87.56666666666666,9.094540486834218,-4.490731195102493,-2.7165172513222857,-1.179254607823773,1.6283653560430404,-7.656359194644045
173,Kohl Drake,3.25,1.892969448600091,51.0,16.772994167212165,1.3225,0.037749172176353804,4.2625,0.06184658438426441,25.25,8.5,19.5,7.14142842854285,51.75,18.83923211457056,53.375,18.55,-1.981014539232654,-2.8065949067115374,1.125852503505285,1.8604503570495607,-7.773912306499038
174,Janson Junk,4.75,1.388730149658827,69.125,8.201698430377519,1.27875,0.015526475085203047,4.4125,0.09483067616998768,46.375,5.343554194407636,21.25,1.9820624179302302,99.5,12.806248474865697,94.25,11.836384583140243,-1.6201851746019653,-3.5297567017064098,-0.08050764858993921,2.7951134664996498,-7.864547694218086
175,Logan Allen,6.625,0.7440238091428447,98.5,8.141603913585714,1.39375,0.017677669529663584,4.5075,0.3304434250259147,61.0,3.7416573867739413,47.0,2.7255405754769892,123.5,6.866065623255953,121.8,7.592477480092665,-0.5040161287741854,0.05220101647180641,6.434671708797621,1.0896343299061346,-7.976121151006135
176,Thomas White,3.0,1.4142135623730951,68.5,51.61879502661797,1.39,0.0,4.24,0.028284271247461613,31.5,23.33452377915607,32.5,23.33452377915607,60.0,45.254833995939045,66.55,48.86107857999043,-2.82842712474619,-0.5729502206463599,1.39,3.272578571679043,-8.063955917071592
177,J.T. Ginn,3.25,0.7071067811865476,63.875,15.338443765351723,1.2975,0.02251983252919207,4.14875,0.2012416812832629,30.625,8.087689057185266,23.375,6.09302880347697,62.875,13.963600640849867,66.2875,15.068267271701433,-5.303300858899106,-2.2296916508084714,0.7770928126270532,0.006522008719220581,-8.316607331053852
178,Germán Márquez,6.25,1.2817398889233114,88.375,13.47948176197544,1.4525,0.04682795258023937,5.2725,0.33276976167571803,71.875,9.847951200993174,42.75,5.824823725107175,135.5,18.723552776421162,122.875,16.48754941506729,-0.5851421232041205,-0.7196122351945997,3.683697246947159,3.38090364441336,-8.36935524975924
179,Joe Boyle,4.375,1.0606601717798212,83.0,17.776388834631174,1.3912499999999999,0.02232071427428527,4.2212499999999995,0.2812948376957632,35.375,7.763237542601486,41.125,8.9672021436853,63.875,12.732831578246842,75.4,15.567089828040618,-2.4748737341529163,-0.84803500532299,4.9841594956558435,0.2624026114543644,-8.569470846586114
180,Luis Gil,5.375,0.5175491695067655,96.375,6.323143431644015,1.3525,0.019820624179302235,4.45125,0.14196956414266115,48.25,1.66904592079256,48.125,2.100170061141307,83.75,4.949747468305833,97.2875,3.9422392114127214,-3.1397982950077123,-0.2688536197822717,3.6578060985439813,2.13998332554369,-9.206441338877656
181,Kyle Hart,3.5,1.7320508075688772,62.5,21.763884457207237,1.35,0.03162277660168373,4.62,0.1361371857110806,36.0,12.027745701779143,25.75,6.898067362191626,69.5,24.351591323771842,70.175,23.949999999999996,-2.0207259421636903,-1.634588718293766,2.213594362117872,3.4712227781974576,-9.340131800772786
182,Chris Paddack,5.625,0.9161253813129043,93.625,9.709163565563058,1.3225,0.011649647450214374,4.86125,0.1874214121019411,66.875,6.577830732305074,32.375,2.7222627143085005,131.875,12.574776339959294,123.7125,11.575026997808683,-1.5008862630019921,-0.4583299034927652,3.6481790699355376,3.808596317755561,-9.415991554185856
183,Mick Abel,5.125,0.991031208965115,90.875,7.9181076382825575,1.4,0.029760952365713782,4.465,0.11795883059053162,48.0,4.309458036856674,43.625,4.2067123233504535,91.625,9.855201672213509,96.6875,8.856706498467704,-1.8919686716606736,-0.9093081742396815,4.032129030193481,2.69214689913593,-9.525552775229766
184,Stephen Kolek,4.125,1.2464234547582247,57.875,12.855654675778172,1.365,0.02672612419124234,4.3575,0.17950328289874962,39.625,8.959233066666876,26.125,6.468329437674437,85.375,18.958130558831854,81.8,19.542481199391524,-2.306599726621543,-3.127028612221697,3.1804087787578608,1.1702432212255853,-9.784280338826685
185,Andrew Alvarez,4.75,0.7071067811865476,80.875,6.556076788533128,1.40125,0.036815175442433276,4.39875,0.29997321308981667,53.625,5.262739645035517,42.25,2.866057521105554,111.625,8.210402808980461,109.4625,7.115563927054554,-3.181980515339464,-2.623520217164564,3.2934788044021377,0.8377831387389685,-9.936762675645134
186,Patrick Sandoval,4.75,0.7071067811865475,72.5,5.503245795502346,1.3925,0.04166190448976473,4.07375,0.16843290313101783,35.75,3.453776401067593,33.875,2.5877458475338293,76.75,7.814821083775912,79.25,6.200230410465175,-3.1819805153394642,-4.647257445942492,2.700308624336615,-0.43748874851774305,-10.092057837100828
187,Tyler Anderson,6.0,0.9258200997725515,94.0,3.251373336211727,1.40875,0.04051013982414066,4.9075,0.15276031646247107,66.25,4.166190448976479,48.75,2.9154759474226513,122.5,8.79935062539114,121.55,5.385430079655404,-1.0801234497346432,-1.253316546154584,3.1782166282051607,4.9755232091753765,-10.487179833269764
188,Mitchell Parker,4.25,1.5811388300841898,65.25,15.818163158669392,1.38875,0.02748376143938703,4.70625,0.20013834500878927,46.125,11.993301701962048,31.125,9.093757670590776,91.625,23.225217206427033,88.19999999999999,22.15774614634156,-1.7392527130926085,-2.0751461260538164,3.956881966096172,2.7921311129831685,-10.563411918225766
189,Richard Fitts,5.125,0.6408699444616557,80.125,3.603074084326171,1.30875,0.03603074084326171,4.39625,0.12838975259509058,50.375,2.924648941081891,31.625,2.3867192066576597,103.125,7.337525857827399,102.7875,4.405657888280872,-2.9257106160206026,-4.981857042042173,0.797929749073609,1.9379467205976588,-10.643444127734043
190,Jason Alexander,4.0,1.4142135623730951,62.0,29.698484809834994,1.385,0.03535533905932725,4.59,0.09899494936611705,42.0,21.213203435596427,28.0,14.142135623730951,85.5,44.54772721475249,81.5,40.30508652763321,-2.1213203435596424,-1.2147084348240331,2.9698484809835097,4.470556354983862,-10.776433614351047
191,Logan Evans,4.5,1.0,55.25,21.18765363759439,1.33,0.014142135623730963,4.49,0.12569805089976546,35.75,12.84198842339716,24.5,8.34665601703261,71.25,27.83732506306356,71.625,27.05,-2.5,-2.0212242814850105,3.5355339059327378,2.725280921604487,-10.782039109022236
192,Tomoyuki Sugano,5.625,1.0606601717798212,75.5,5.042675027063655,1.44,0.05503245795502356,5.4125,0.49059002377603594,72.375,6.88554386273984,30.75,3.6547425158474383,142.75,7.066015244009275,120.4375,5.912924705374538,-1.2963624321753373,-4.476790568268165,2.907375137246519,2.578655167634485,-11.259183305324507
193,Charlie Morton,4.375,1.407885953173359,68.625,24.05314057308466,1.4175,0.023754698783308444,4.675,0.2213594362117866,36.0,13.427051585724778,31.875,11.306603633022858,65.75,23.02638238443646,68.6875,23.4888689443684,-1.8644976136620155,-1.224372339675027,5.788328500996029,2.383284440132258,-11.260482894465328
194,Miles Mikolas,6.875,0.8345229603962802,89.5,5.237229365663816,1.33125,0.01457737973711325,4.87875,0.12111830108263104,73.625,2.3867192066576597,31.625,1.9226098333849673,148.875,7.717096048940394,135.48749999999998,6.2617746229460804,-0.14978617237881953,-1.6373161076769285,3.515720995421433,6.038001635286101,-11.340824910763281
195,Alek Manoah,4.875,0.6408699444616557,81.875,6.334429729659964,1.3900000000000001,0.05345224838248483,4.85375,0.19970961061358197,53.5,5.9521904731427595,41.25,5.391792704790176,97.125,10.176127526155096,98.85,8.010528785827525,-3.3158053648233494,-2.5574520030028993,2.057911562725671,3.5366975972260235,-11.467866527777943
196,Chase Dollander,5.375,0.5175491695067655,101.875,7.219764539096825,1.5,0.04503966505838419,5.36375,0.30042529378009614,70.375,7.28868986855662,52.625,3.8890872965260095,124.125,12.34547343303262,118.0125,7.6402014745311915,-3.1397982950077123,0.5263329544089789,4.884583393655737,4.048635468391388,-11.546684202645856
197,Josiah Gray,5.5,0.5345224838248486,95.25,6.13537750614069,1.41,0.03545621041711669,5.03625,0.18980723303996036,62.875,3.3139316313320117,47.5,2.267786838055363,111.5,7.9462479915276445,112.225,4.720093824733328,-2.806243040080457,-0.46044436502440844,3.666494486315482,4.68271143182872,-11.615893323249066
198,Emerson Hancock,4.166666666666667,0.983192080250175,64.83333333333333,15.867156855173098,1.3133333333333335,0.008164965809277282,4.376666666666666,0.08238122763510293,40.0,10.276186062932103,26.666666666666668,6.918574034197124,80.83333333333333,19.75263695476294,81.88333333333334,20.31535544032313,-2.881769890388444,-2.094998301843158,4.082482904638632,2.782541280909378,-11.841792377779612
199,Alex Cobb,2.75,1.0350983390135313,39.25,16.351059380270836,1.3525,0.016690459207925615,4.1725,0.239030781042347,22.5,9.227288721117224,15.75,6.606274074155352,49.25,20.762259717367677,48.1875,19.920516165142768,-4.105890078087008,-3.597626222982111,4.343798998985764,0.10485051293691144,-12.152165812991795
200,Sean Sullivan,4.5,0.7071067811865476,63.0,9.899494936611665,1.3900000000000001,0.02828427124746169,4.895,0.6151828996322961,47.5,13.435028842544403,28.0,0.0,92.0,16.97056274847714,86.15,14.071424945612295,-3.5355339059327373,-3.543110050016878,3.8890872965260437,1.215187386461537,-12.182918638937196
201,Lance McCullers Jr.,5.75,1.164964745021435,93.375,15.361710284247092,1.42125,0.018850918886280932,4.4825,0.0993910027546327,48.5,8.246211251235321,47.625,7.539183358579741,91.5,16.928420734712038,97.775,17.132321167063985,-1.0729938440986901,-0.30595551621746686,7.493003436707634,3.3711552425642743,-12.243108039588066
202,Randy Vásquez,6.75,0.8864052604279182,86.875,3.943801646707326,1.39875,0.02167124493754003,4.85875,0.18066840185425748,70.375,6.300510183423924,46.25,2.0528725518857023,135.375,10.54158432115401,129.7625,7.222571267511715,-0.2820380374088831,-2.839899417697858,5.479611362533914,3.937116245561331,-12.538665063201986
203,Jordan Montgomery,3.875,1.246423454758225,52.75,16.9094225634281,1.35125,0.01246423454758224,4.5475,0.20041029343395939,34.25,11.016221805008417,21.75,7.401737247816507,68.625,20.92802290846278,67.1375,20.553271376735,-2.507173615892981,-2.680458178272121,5.716355844236004,1.996217325692565,-12.900204964093671
204,Tanner Gordon,3.5,1.1952286093343936,53.625,15.426669856360538,1.4249999999999998,0.04440077219405727,5.52,0.3111728963591965,45.875,13.809287764813527,18.125,5.667892024377317,87.875,25.575867531718256,74.1625,21.139802506173044,-2.9283100928692645,-2.8813736479667322,3.265708969345516,4.410932044722843,-13.486324754904356
205,Martín Pérez,2.625,1.0606601717798214,37.375,17.888044690718516,1.4425,0.03770183777256187,4.76375,0.34989539253080437,26.25,11.817057888614118,19.125,9.234059624177068,53.0,24.727081741050064,49.9,24.157104840723655,-4.1247895569215265,-3.393327837083005,4.310134720230055,1.7614193074741356,-13.589671421708722
206,Rhett Lowder,4.125,0.8345229603962802,67.375,7.229651246281327,1.335,0.02070196678027062,4.578749999999999,0.12933207534979746,43.0,5.8309518948453025,27.0,3.251373336211727,86.0,10.941402365066635,84.4625,10.500467676659522,-3.445081964712849,-4.246401237651812,2.6567524034680616,3.3349229016348203,-13.683158507467544
207,Caden Dana,5.0,0.9258200997725516,79.625,12.058636501931483,1.415,0.03116774889895919,5.0525,0.15970955781399815,50.625,5.7055737159878515,38.625,5.730557190560593,89.25,10.222524150130434,90.15,11.277284374225152,-2.1602468994692865,-1.530023730049809,4.331400398458298,5.666927592737183,-13.688598620714577
208,Hayden Birdsong,3.0,0.9258200997725513,62.625,16.578277525553904,1.4049999999999998,0.021380899352993993,4.555,0.20770858707058107,31.875,8.166788142925503,31.0,7.782764841072134,57.5,14.966629547095765,63.175,16.78449539647486,-4.320493798938574,-2.1383403640913263,5.846339666834261,1.9621841626678005,-14.267357992531961
209,Luis Medina,4.5,0.5345224838248487,78.75,9.676923950453324,1.44875,0.03356762896431199,4.77,0.22953368878165625,47.375,5.655275665884278,42.125,4.793969425970806,87.375,10.239105708717227,89.4,10.060957068930232,-4.677071733467428,-1.9970188976316894,5.027164718110102,2.712292488760602,-14.413547837969821
210,Matt Waldron,3.25,1.2583057392117918,45.5,27.03701166919155,1.3625,0.022173557826083393,5.0925,0.15945218719102006,32.0,17.339742404853272,18.5,9.678154093971985,58.5,32.336769576855794,57.025,32.05,-2.980197803396348,-1.9445566190256434,3.7206478386140134,5.926933437845148,-14.572335698881151
211,Keider Montero,5.0,2.8284271247461903,76.0,33.94112549695428,1.34,0.0,4.49,0.028284271247461613,46.5,21.920310216782973,32.0,15.556349186104045,92.5,43.1335136523794,92.65,43.20422433049805,-0.7071067811865475,-0.6503909247788763,1.34,12.111413336510976,-14.8089110424764
212,Quinn Mathews,2.6666666666666665,1.2110601416389968,47.833333333333336,25.28570083400234,1.4733333333333334,0.028047578623950256,4.376666666666666,0.0911409165340498,25.166666666666668,11.87293841753871,27.333333333333332,13.321661558028964,48.5,22.412050330123748,51.68333333333334,24.60978802563457,-3.578132236660672,-1.9869596257781146,6.893048983852141,2.515107104294123,-14.973247950585051
213,Jake Irvin,5.75,1.3887301496588271,89.25,16.816233653399156,1.37,0.010690449676496907,4.9325,0.14498768420603375,67.5,14.735767952260145,40.375,8.348438690643214,127.875,26.11205249907188,122.775,25.505223554625598,-0.9001028747788695,-0.5247905197972879,8.41872912024143,5.414684042296949,-15.258306557114537
214,Bailey Falter,5.0,1.4142135623730951,67.0,22.627416997969522,1.335,0.007071067811865403,4.550000000000001,0.0848528137423861,47.0,16.97056274847714,31.0,12.727922061357855,93.5,33.23401871576773,93.15,35.28462838120871,-1.414213562373095,-1.3733339515857472,7.778174593052093,4.744244560023483,-15.309966667034416
215,Hunter Dobbins,4.625,0.5175491695067657,67.375,6.0222800618085754,1.3562500000000002,0.023260942125619643,4.4575,0.1169554249642635,45.625,3.113908889391045,30.375,2.5599944196367748,94.5,6.590035768383313,91.95,6.1651091984304225,-4.588935969626656,-5.097737017361552,3.278027157636847,2.6511168686253033,-15.615817013250357
216,Erick Fedde,5.0,1.1952286093343936,74.75,15.84523362312556,1.42625,0.021339098923270954,5.0675,0.1628978645830395,57.0,7.727501906456298,39.375,6.116429864366489,105.125,16.003905773279218,101.15,15.977037093457417,-1.6733200530681511,-1.4720515048738678,6.853616477709366,5.648094297337981,-15.647082332989367
217,Spencer Arrighetti,5.125,0.35355339059327373,91.0,5.7569833370313965,1.3587500000000001,0.01125991626459605,4.5275,0.17027289021701936,45.875,4.189698250300543,40.625,3.0207614933986426,83.5,4.95695759225642,91.1625,5.603809291136567,-5.303300858899107,-1.228942240372756,6.99383531364345,2.2320787502672674,-15.758157163182581
218,Jon Gray,4.0,0.5345224838248488,57.125,7.453426824526517,1.31125,0.022951812875799504,4.5675,0.1231433543244854,33.875,4.257346591481601,21.5,2.390457218668787,66.0,7.69043933353987,66.6875,7.925445007785278,-5.612486080160912,-5.494117130827451,1.361548221445729,3.4111666220584382,-15.879318054492531
219,Ryan Bergert,2.625,0.5175491695067655,56.625,12.374368670764582,1.3912499999999999,0.04120939559996333,4.645,0.23009314883945833,34.5,7.250615737399726,27.25,6.475227519444505,65.875,14.396800239735812,67.0125,14.877637821336327,-8.453303101943842,-3.3496658377351296,2.6996270724266296,2.1624394403292797,-16.66503545243488
220,Cody Bradford,4.4,0.5477225575051661,61.2,3.3466401061363027,1.222,0.02167948338867883,4.372,0.05357238094391564,35.4,1.1401754250991376,17.2,1.095445115010332,71.8,2.9495762407505244,72.46000000000001,2.4490814604663527,-4.74692883171144,-11.018513742301435,-2.675340503283765,4.191758813839025,-17.281860884568133
221,Walker Buehler,6.125,0.8345229603962802,86.875,4.189698250300541,1.44625,0.023867192066576656,5.11625,0.14569415127000032,61.375,2.0658792662827956,44.25,2.604940361258638,112.375,6.457277179386726,107.925,3.7613637344528574,-1.0485032066517366,-2.673223542816377,6.9656287818127804,6.649632065219952,-17.336987596500844
222,Taijuan Walker,5.125,0.8345229603962802,80.5,4.566962103755936,1.42625,0.022638462845343484,5.05625,0.15212189661114328,65.0,3.664501525251618,42.5,2.0701966780270626,122.75,7.704358692139334,115.4375,5.333435638899728,-2.246792585682293,-3.848291183661466,6.460244275378539,5.974238556354076,-18.529566601076375
223,River Ryan,2.125,0.6408699444616559,35.375,8.052284502815688,1.38125,0.05330170192940764,4.58625,0.2868019475925107,21.125,5.356904756613521,16.875,4.703721930556695,40.375,9.530964574180604,41.2875,9.13696378141323,-7.606847601653564,-7.786610120156004,1.899564110243511,1.530019247370895,-18.823041079423973
224,Jonathan Cannon,4.5,1.0690449676496976,77.875,8.609587678861287,1.385,0.017728105208558317,4.8462499999999995,0.06653409437488203,56.375,5.9266347955648495,36.25,3.8452196667699337,108.75,12.7026431445248,104.3125,11.43858601401415,-2.338535866733713,-2.346221532721723,5.9227987855865605,10.503073748364052,-21.11062993340605
225,José Urquidy,4.625,0.744023809142845,65.125,7.039429765866796,1.3487500000000001,0.02748376143938709,4.8625,0.06227817778782085,47.875,5.4886246000250365,27.75,4.234214381508266,91.875,11.716136613357543,88.525,9.977224062834312,-3.192102148903173,-4.680776866298163,2.501477105003327,11.481750516789175,-21.856106636993836
226,Drew Thorpe,3.0,0.5345224838248489,41.625,6.479362843454815,1.3625,0.05725881092523163,4.7700000000000005,0.1260385428577879,29.75,4.652188425123938,19.625,3.292307050426146,56.625,9.379879682444912,55.725,8.384978064542393,-7.483314773547881,-8.712276401841494,1.4408262879878566,4.939461262277936,-22.575878725655166
227,Ryan Feltner,4.375,0.5175491695067655,80.375,3.9618718519695424,1.50125,0.029489707647632868,5.29625,0.20479519386101666,59.625,4.779046527738113,42.0,1.8516401995451028,109.875,8.592978861505808,100.95,5.364699432400661,-5.071981861166305,-4.467585187340395,7.502617613022001,5.6095676775483145,-22.651752339077014
228,Spencer Turnbull,2.25,0.7071067811865476,32.0,8.618916073713347,1.4537499999999999,0.03461523198989557,4.94625,0.1599944195455403,23.625,6.2777953363991,18.0,4.535573676110727,44.125,11.531788363352097,42.4875,11.17950133056032,-6.717514421272201,-7.666277224988971,5.019466576180067,4.992752261416398,-24.396010483857637
229,McCade Brown,2.75,0.5,55.75,16.214705259938174,1.4675,0.020615528128088267,5.4925,0.23443193752842928,38.0,7.393691004272944,24.75,7.804912982645397,66.25,13.425721582097552,62.3,14.600000000000003,-8.5,-2.6102848816236435,9.095085938862502,5.7375394930432035,-25.94291031352935
230,Marcus Stroman,5.125,0.640869944461656,62.75,3.9910614413425693,1.43625,0.01995530720671287,4.79125,0.08526220063511651,47.75,3.6154430670982185,35.375,2.559994419636774,93.375,5.829420456369816,89.575,5.113497545013303,-2.9257106160206012,-8.851028860161287,7.829997222364898,7.550972121341615,-27.157708819888402
231,Sam Aldegheri,2.375,1.5059406173077154,35.75,22.783139129001267,1.51125,0.017268882005338007,5.415,0.15080735109024754,28.75,18.3283543022436,21.625,13.521807782773934,50.375,32.22216406672366,47.575,30.20367763794904,-3.0711702352968366,-2.735575622266417,13.391139040067443,8.405177140479404,-27.603062038110103
232,Mitch Farris,2.5,1.7320508075688772,49.25,41.16936563352254,1.4249999999999998,0.005773502691896284,5.09,0.23452078799117182,30.25,23.17146233336745,23.0,18.69046102516825,54.5,43.00775123935994,53.95,43.5,-2.598076211353316,-1.1859546351679457,25.11473670974857,4.019100004198696,-32.91786756046853
233,Antonio Senzatela,4.2,0.4472135954999579,53.6,4.159326868617085,1.582,0.038340579025361685,5.564,0.17415510328440006,55.2,5.449770637375485,31.0,4.06201920231798,110.4,11.610340218959994,89.4,8.264381404557755,-6.260990336999411,-10.692835981603743,7.876772017455235,8.133913237596689,-32.96451157365508
234,Wade Miley,2.5,0.5773502691896257,29.0,2.82842712474619,1.435,0.012909944487358068,5.175,0.33151168908501566,26.0,6.68331255192114,16.75,2.8722813232690143,47.5,9.678154093971985,44.425000000000004,8.45,-7.794228634059948,-24.421700455230383,12.006248373242983,3.0996267517326768,-47.32180421426599
235,Cal Quantrill,3.0,2.0,40.5,31.67017524422623,1.365,0.017320508075688683,5.115,0.019148542155126586,31.25,24.5,19.5,13.674794331177344,55.75,42.83592728851176,55.25,42.5,-2.0,-1.8179564702754984,4.907477288111843,50.52930359719096,-59.2547373555783
236,AJ Blubaugh,7.0,,105.0,,1.37,,4.45,,57.0,,49.0,,109.0,,115.1,,,,,,
237,AJ Smith-Shawver,5.0,,88.0,,1.31,,3.9,,35.0,,32.0,,74.0,,80.2,,,,,,
238,Aaron Ashby,5.0,,86.0,,1.4,,3.95,,36.0,,43.0,,72.0,,82.0,,,,,,
239,Aaron Brooks,4.0,,45.0,,1.53,,5.31,,46.0,,27.0,,92.0,,78.0,,,,,,
240,Aaron Brown,4.0,,51.0,,1.46,,5.11,,47.0,,28.0,,93.0,,82.2,,,,,,
241,Aaron Davenport,5.0,,85.0,,1.49,,4.97,,62.0,,51.0,,116.0,,112.1,,,,,,
242,Aaron Rozek,3.0,,66.0,,1.4,,5.05,,52.0,,30.0,,100.0,,92.2,,,,,,
243,Aaron Wilkerson,4.0,,81.0,,1.37,,4.8,,66.0,,27.0,,142.0,,123.2,,,,,,
244,Abdiel Mendoza,4.0,,55.0,,1.39,,4.77,,38.0,,28.0,,72.0,,71.2,,,,,,
245,Adam Kloffenstein,5.0,,76.0,,1.39,,4.88,,50.0,,39.0,,89.0,,92.1,,,,,,
246,Adam Laskey,4.0,,47.0,,1.54,,4.99,,39.0,,27.0,,81.0,,70.1,,,,,,
247,Adam Macko,5.0,,66.0,,1.4,,4.76,,40.0,,33.0,,73.0,,75.2,,,,,,
248,Adam Mazur,7.0,,89.0,,1.35,,4.45,,59.0,,36.0,,125.0,,119.1,,,,,,
249,Adam Plutko,4.0,,44.0,,1.47,,5.35,,45.0,,23.0,,88.0,,75.2,,,,,,
250,Adam Seminaris,5.0,,65.0,,1.45,,4.84,,52.0,,32.0,,108.0,,96.2,,,,,,
251,Adrian Sampson,4.0,,49.0,,1.51,,5.26,,51.0,,31.0,,101.0,,87.1,,,,,,
252,Alan Rangel,4.0,,94.0,,1.36,,4.95,,62.0,,37.0,,116.0,,112.2,,,,,,
253,Albert Suárez,4.0,,73.0,,1.47,,4.86,,49.0,,33.0,,100.0,,90.2,,,,,,
254,Alec Baker,3.0,,47.0,,1.45,,4.76,,40.0,,26.0,,84.0,,75.2,,,,,,
255,Alec Marsh,5.0,,84.0,,1.39,,4.88,,51.0,,39.0,,92.0,,94.0,,,,,,
256,Alejandro Hidalgo,3.0,,71.0,,1.54,,5.4,,49.0,,42.0,,84.0,,81.2,,,,,,
257,Alessandro Ercolani,3.0,,55.0,,1.48,,4.96,,50.0,,36.0,,98.0,,90.2,,,,,,
258,Alex Amalfi,5.0,,63.0,,1.45,,4.61,,36.0,,34.0,,68.0,,70.1,,,,,,
259,Alex Clemmey,4.0,,90.0,,1.59,,5.31,,61.0,,62.0,,102.0,,103.1,,,,,,
260,Alex Cornwell,4.0,,56.0,,1.44,,4.74,,46.0,,31.0,,95.0,,87.1,,,,,,
261,Alex Faedo,3.0,,53.0,,1.34,,4.52,,30.0,,24.0,,56.0,,59.2,,,,,,
262,Alex Pham,3.0,,62.0,,1.38,,4.74,,37.0,,27.0,,70.0,,70.1,,,,,,
263,Alex Santos II,3.0,,36.0,,1.5,,4.91,,24.0,,22.0,,44.0,,44.0,,,,,,
264,Alex Williams,4.0,,53.0,,1.44,,4.94,,43.0,,28.0,,85.0,,78.1,,,,,,
265,Alexander Cornielle,4.0,,78.0,,1.5,,5.68,,69.0,,53.0,,111.0,,109.1,,,,,,
266,Allan Winans,6.0,,82.0,,1.25,,4.56,,51.0,,28.0,,98.0,,100.2,,,,,,
267,Alonzo Tredwell,3.0,,72.0,,1.44,,4.77,,42.0,,38.0,,76.0,,79.1,,,,,,
268,Anders Tolhurst,3.0,,51.0,,1.36,,4.82,,35.0,,23.0,,66.0,,65.1,,,,,,
269,Andrew Bash,3.0,,52.0,,1.49,,4.95,,40.0,,32.0,,76.0,,72.2,,,,,,
270,Andrew Dalquist,3.0,,43.0,,1.63,,5.37,,33.0,,34.0,,56.0,,55.1,,,,,,
271,Andrew Heaney,7.0,,103.0,,1.4,,4.91,,67.0,,42.0,,130.0,,122.2,,,,,,
272,Andrew Hoffmann,6.0,,70.0,,1.38,,4.05,,35.0,,30.0,,77.0,,77.2,,,,,,
273,Andrew Morris,6.0,,80.0,,1.3,,4.14,,46.0,,28.0,,102.0,,100.0,,,,,,
274,Andrew Quezada,3.0,,41.0,,1.62,,5.54,,50.0,,32.0,,100.0,,81.1,,,,,,
275,Andrew Sears,5.0,,76.0,,1.41,,5.1,,54.0,,38.0,,96.0,,95.1,,,,,,
276,Andry Lara,5.0,,56.0,,1.52,,4.95,,46.0,,34.0,,93.0,,83.2,,,,,,
277,Angel Bastardo,3.0,,69.0,,1.43,,4.44,,38.0,,35.0,,75.0,,77.0,,,,,,
278,Anthony DeSclafani,3.0,,46.0,,1.4,,4.52,,29.0,,19.0,,62.0,,57.2,,,,,,
279,Anthony Molina,4.0,,67.0,,1.4,,4.95,,55.0,,29.0,,111.0,,100.0,,,,,,
280,Anthony Solometo,4.0,,47.0,,1.52,,4.85,,39.0,,36.0,,74.0,,72.1,,,,,,
281,Anthony Veneziano,3.0,,66.0,,1.43,,4.81,,44.0,,36.0,,82.0,,82.1,,,,,,
282,Antonio Santos,5.0,,58.0,,1.43,,4.78,,37.0,,33.0,,67.0,,69.2,,,,,,
283,Antwone Kelly,3.0,,76.0,,1.42,,4.39,,48.0,,38.0,,102.0,,98.1,,,,,,
284,Austin Bergner,5.0,,64.0,,1.5,,4.91,,44.0,,37.0,,84.0,,80.2,,,,,,
285,Austin Cox,3.0,,56.0,,1.42,,4.82,,38.0,,28.0,,73.0,,71.0,,,,,,
286,Austin Gomber,4.0,,74.0,,1.32,,5.2,,58.0,,27.0,,105.0,,100.1,,,,,,
287,Austin Krob,3.0,,56.0,,1.53,,4.84,,41.0,,38.0,,79.0,,76.1,,,,,,
288,Austin Love,4.0,,54.0,,1.43,,4.52,,32.0,,28.0,,63.0,,63.2,,,,,,
289,Austin Peterson,6.0,,92.0,,1.3,,4.37,,61.0,,32.0,,132.0,,125.2,,,,,,
290,Avery Short,5.0,,56.0,,1.46,,4.78,,49.0,,34.0,,101.0,,92.1,,,,,,
291,Bailey Dees,5.0,,72.0,,1.39,,4.93,,46.0,,36.0,,81.0,,84.0,,,,,,
292,Baron Stuart,3.0,,46.0,,1.58,,5.63,,44.0,,37.0,,74.0,,70.1,,,,,,
293,Beau Brieske,3.0,,48.0,,1.41,,4.81,,31.0,,26.0,,56.0,,58.0,,,,,,
294,Ben Anderson,4.0,,51.0,,1.51,,5.34,,54.0,,35.0,,102.0,,91.0,,,,,,
295,Ben Brown,6.0,,106.0,,1.24,,4.1,,45.0,,34.0,,88.0,,98.2,,,,,,
296,Ben Casparius,6.0,,77.0,,1.36,,4.8,,43.0,,32.0,,78.0,,80.2,,,,,,
297,Ben Hess,5.0,,96.0,,1.34,,4.61,,50.0,,43.0,,88.0,,97.2,,,,,,
298,Ben Kudrna,4.0,,77.0,,1.46,,4.85,,54.0,,45.0,,101.0,,100.1,,,,,,
299,Ben Lively,5.0,,62.0,,1.37,,4.57,,43.0,,29.0,,87.0,,84.2,,,,,,
300,Ben Peoples,3.0,,48.0,,1.5,,5.03,,32.0,,28.0,,58.0,,57.1,,,,,,
301,Ben Shields,2.0,,56.0,,1.39,,4.81,,33.0,,22.0,,64.0,,61.2,,,,,,
302,Billy Corcoran,5.0,,53.0,,1.39,,4.46,,40.0,,24.0,,88.0,,80.2,,,,,,
303,Blade Tidwell,6.0,,91.0,,1.38,,4.33,,50.0,,42.0,,102.0,,104.0,,,,,,
