#	Name	Team	G	PA	AB	H	2B	3B	HR	R	RBI	BB	SO	HBP	SB	CS	AVG	OBP	SLG	OPS	wOBA	wRC+	BsR	Fld	Off	Def	WAR	ADP	Vol	Skew	Dim
280	Nick Fortes	TBR	90	308	280	63	11	0	7	29	30	17	55	6	2	1	.224	.280	.341	.621	.274	73	-0.2	-1.6	-10.0	5.4	0.6	999.0	1.68	0.49	3.81
281	Andrew Vaughn	MIL	128	533	485	122	24	1	19	55	73	37	104	6	0	0	.251	.309	.419	.728	.316	103	-1.6	-2.3	0.1	-12.2	0.6	398.6	2.35	-1.09	4.10
282	Jasson Domínguez	NYY	62	243	217	53	10	0	7	32	27	23	62	2	11	2	.242	.315	.391	.707	.309	97	0.7	0.2	-0.2	-2.4	0.6	272.0	9.24	-0.63	3.26
283	Travis d'Arnaud	LAA	62	228	209	46	10	1	7	23	25	14	65	3	0	0	.218	.277	.376	.653	.285	80	-0.6	-0.7	-6.0	3.8	0.6	999.0	2.04	0.03	3.56
284	Josh Lowe	LAA	115	471	428	102	22	2	13	57	49	37	127	2	21	4	.237	.299	.392	.691	.300	90	1.5	-1.5	-4.1	-6.5	0.6	259.9	1.92	2.32	3.74
285	Taylor Walls	TBR	86	328	291	62	13	2	5	37	30	32	77	1	15	4	.215	.291	.327	.617	.275	73	0.8	0.6	-9.5	4.0	0.6	999.0	3.54	-0.05	3.42
286	Edgar Quero	CHW	110	428	383	97	18	0	8	42	43	36	78	5	1	1	.254	.325	.366	.690	.306	95	-1.1	-1.8	-3.8	-5.1	0.6	635.8	1.52	1.17	3.94
287	Tyler Freeman	COL	82	334	294	81	16	1	5	43	31	25	45	10	13	4	.275	.350	.391	.741	.328	97	0.4	-0.7	-0.9	-4.7	0.6	735.3	3.22	-0.18	3.05
288	Miguel Rojas	LAD	58	211	192	48	10	0	4	24	20	14	30	2	3	1	.248	.302	.358	.660	.290	84	-0.1	1.5	-4.1	2.4	0.6	999.0	1.03	-1.13	3.13
289	Thairo Estrada	COL	69	284	264	65	12	1	7	32	30	13	54	5	5	2	.245	.289	.373	.662	.289	83	-0.2	0.5	-5.8	1.6	0.6	999.0	2.63	-0.21	3.53
290	Lourdes Gurriel Jr.	ARI	67	284	262	69	13	1	9	32	37	16	45	3	4	1	.264	.311	.425	.736	.318	102	-0.3	-0.2	0.5	-4.6	0.5	736.0	4.91	1.16	3.41
291	Luisangel Acuña	CHW	104	352	325	80	15	2	4	41	28	21	66	2	19	4	.245	.292	.340	.632	.278	76	1.3	0.3	-8.7	2.1	0.5	487.8	3.38	-0.81	3.02
292	Giancarlo Stanton	NYY	98	401	358	81	13	0	24	48	65	38	125	2	0	0	.225	.301	.460	.761	.325	108	-1.3	-0.3	2.5	-10.8	0.5	246.8	4.07	-0.97	3.81
293	Thomas Saggese	STL	84	330	304	73	15	1	6	35	33	20	85	4	4	1	.241	.293	.360	.653	.286	81	-0.2	0.9	-7.5	1.6	0.5	999.0	2.00	0.32	3.77
294	Mike Tauchman		78	318	276	64	12	1	7	38	31	37	72	3	2	1	.234	.329	.364	.693	.309	97	-0.8	-0.1	-1.9	-3.6	0.5	999.0	1.72	-2.17	3.93
295	José Fermín	STL	67	228	198	48	10	0	4	25	21	23	31	4	7	2	.241	.330	.351	.680	.304	94	0.1	-0.4	-1.6	-0.9	0.5	999.0	2.79	0.13	3.10
296	Austin Wynns	ATH	43	153	140	32	6	0	4	16	18	10	42	1	1	0	.227	.281	.364	.645	.282	79	-0.2	0.8	-4.1	4.1	0.5	999.0	2.02	-0.76	3.05
297	Alex Call	LAD	47	175	150	35	7	0	4	21	18	19	33	3	3	1	.235	.330	.362	.692	.309	97	-0.3	1.0	-0.9	0.1	0.5	999.0	2.67	-2.17	3.11
298	Ben Williamson	TBR	57	222	203	51	10	1	2	24	20	14	47	2	4	1	.250	.306	.342	.648	.287	82	-0.1	1.4	-4.9	2.5	0.5	999.0	2.47	-0.34	3.06
299	CJ Kayfus	CLE	102	398	354	82	18	3	11	45	46	35	109	5	5	1	.233	.308	.392	.700	.306	97	-0.2	-0.4	-1.7	-6.9	0.5	999.0	2.33	-1.17	4.40
300	Anthony Santander	TOR	39	168	150	34	6	0	8	20	22	16	39	2	0	0	.226	.304	.422	.726	.314	102	-0.4	2.8	0.0	-0.7	0.5	317.7	12.57	-0.40	3.28
301	Connor Wong	BOS	60	221	201	47	10	1	5	24	21	15	54	3	3	1	.233	.292	.359	.651	.286	78	-0.3	-1.1	-6.1	3.6	0.5	999.0	2.01	-0.42	3.28
302	Walker Jenkins	MIN	27	110	98	24	5	0	2	13	11	10	25	1	3	0	.243	.318	.374	.692	.305	94	0.0	2.0	-0.8	2.0	0.5	999.0	2.66	-0.08	2.66
303	Noelvi Marte	CIN	123	517	477	119	23	2	16	63	60	31	119	5	15	5	.250	.301	.406	.707	.306	90	0.3	-1.0	-5.5	-6.7	0.5	132.0	3.50	1.79	4.49
304	Michael Massey	KCR	81	318	295	71	15	1	8	32	34	15	58	3	2	1	.240	.282	.382	.664	.287	82	-0.3	0.7	-7.0	1.3	0.5	999.0	2.11	0.07	3.78
305	Tyler Heineman	TOR	43	148	129	28	5	1	3	16	13	11	31	3	2	1	.217	.296	.325	.621	.278	77	-0.2	0.9	-4.3	4.2	0.5	999.0	1.31	-0.70	2.99
306	Will Benson	CIN	66	244	216	48	10	2	9	30	29	24	75	2	6	2	.222	.300	.412	.712	.308	92	-0.2	1.9	-2.5	-0.6	0.5	999.0	2.15	-1.20	3.63
307	Jimmy Crooks	STL	27	99	90	21	4	0	2	10	10	7	27	1	0	0	.233	.293	.353	.645	.284	80	-0.1	2.0	-2.5	4.1	0.5	999.0	2.30	0.52	2.70
308	Ramón Urías		59	228	207	50	10	1	6	25	25	16	51	3	2	0	.241	.302	.385	.687	.300	91	-0.4	-0.9	-2.8	0.0	0.5	999.0	2.09	1.43	3.35
309	Darell Hernaiz	ATH	47	181	163	41	8	1	2	19	16	13	28	1	3	1	.252	.309	.359	.667	.294	86	-0.1	0.7	-3.0	1.8	0.5	999.0	2.56	-0.60	2.89
310	Trey Sweeney	DET	25	92	83	18	3	0	2	10	9	7	25	1	2	0	.214	.285	.346	.631	.279	76	0.0	3.2	-2.6	4.3	0.5	999.0	3.87	0.45	2.70
311	Endy Rodríguez	PIT	25	93	85	20	5	0	2	10	9	8	20	0	0	0	.233	.297	.347	.644	.285	79	-0.1	4.4	-2.5	4.2	0.5	999.0	3.95	0.81	2.66
312	Rafael Marchán	PHI	45	159	142	32	6	0	3	16	16	13	27	2	1	0	.227	.298	.329	.627	.280	76	-0.3	0.9	-4.9	4.4	0.5	999.0	3.35	-1.95	3.03
313	Matt Vierling	DET	62	247	223	54	10	1	6	28	25	19	58	2	4	1	.241	.305	.374	.679	.298	89	0.0	-0.8	-3.1	-0.6	0.5	999.0	2.24	0.43	3.39
314	Brady House	WSN	122	488	458	110	20	1	12	50	53	22	136	3	6	2	.241	.279	.369	.648	.281	78	-0.4	-0.3	-13.1	1.6	0.5	999.0	1.85	-0.93	4.57
315	Travis Bazzana	CLE	52	214	186	40	8	1	5	26	20	23	61	2	4	1	.216	.310	.346	.657	.294	88	-0.1	-0.3	-3.1	0.5	0.5	999.0	1.82	0.35	3.41
316	Mark Vientos	NYM	110	450	411	99	18	1	19	51	60	31	118	4	1	0	.240	.298	.429	.727	.314	100	-1.0	0.5	-1.0	-9.5	0.5	394.6	2.62	-0.85	4.33
317	Amed Rosario	NYY	66	255	240	62	11	2	5	28	27	11	47	2	5	1	.259	.296	.378	.674	.294	86	0.6	-0.4	-3.5	-0.4	0.5	999.0	3.27	-0.51	3.17
318	David Hamilton	MIL	56	197	178	38	7	1	5	25	18	16	49	1	17	4	.211	.277	.346	.623	.274	74	1.6	1.6	-4.4	2.5	0.5	735.8	3.33	-1.32	2.74
319	Leo Rivas	SEA	44	148	126	27	4	0	2	17	12	19	37	1	6	1	.215	.321	.299	.620	.284	87	0.3	0.7	-2.0	1.6	0.5	999.0	2.96	-0.45	2.86
320	Hunter Feduccia	TBR	74	256	226	49	10	1	5	25	24	26	66	1	2	0	.217	.299	.329	.629	.281	78	-0.4	-2.5	-7.2	3.2	0.5	999.0	1.99	-1.56	3.63
321	Jorge Soler	LAA	117	480	421	95	19	0	21	56	59	49	130	5	1	0	.226	.313	.422	.735	.320	104	-1.5	-3.7	0.6	-12.5	0.5	685.8	2.06	3.25	4.17
322	Matt Shaw	CHC	70	270	242	58	11	1	8	34	29	23	55	3	10	3	.238	.310	.389	.699	.306	95	0.5	0.3	-1.0	-3.5	0.5	280.5	4.66	-0.50	3.42
323	James McCann	ARI	52	192	176	42	8	0	5	20	23	11	50	3	1	0	.237	.288	.374	.663	.289	83	-0.5	-0.5	-4.4	2.6	0.5	999.0	2.53	-1.39	3.23
324	Dominic Canzone	SEA	105	410	374	89	17	1	15	45	50	30	95	3	4	1	.238	.296	.408	.704	.304	101	-0.7	0.1	-0.4	-9.1	0.5	638.4	1.75	-1.12	4.36
325	Andrew Benintendi	CHW	119	494	445	110	19	1	16	54	58	42	86	2	3	1	.246	.312	.401	.713	.310	97	-0.9	-3.5	-2.3	-9.9	0.5	999.0	1.18	-1.41	4.58
326	Taylor Trammell	HOU	15	51	45	9	2	0	1	6	5	5	16	0	1	0	.203	.291	.353	.644	.285	82	0.0	4.4	-1.1	3.7	0.4	999.0	3.63	0.59	2.47
327	Jake Fraley	TBR	96	360	322	77	15	1	8	41	37	32	75	3	11	4	.238	.313	.367	.680	.300	91	0.1	0.9	-3.9	-3.9	0.4	999.0	1.53	0.26	3.75
328	Ryan Waldschmidt	ARI	35	142	124	30	6	1	3	17	14	14	30	2	4	1	.243	.331	.371	.702	.311	98	0.0	1.4	-0.4	0.0	0.4	999.0	4.98	-2.19	2.82
329	Alan Roden	MIN	50	185	164	41	9	1	3	22	18	15	35	4	3	1	.246	.322	.370	.692	.306	94	-0.1	1.9	-1.3	-0.7	0.4	999.0	2.67	-0.42	3.03
330	Paul Goldschmidt	NYY	89	365	331	84	18	0	11	44	41	29	82	2	4	1	.252	.315	.407	.722	.314	100	-0.8	0.3	-0.6	-7.4	0.4	735.1	4.63	-0.07	3.97
331	Leody Taveras	BAL	18	67	62	14	3	0	2	7	7	5	15	0	3	1	.234	.286	.360	.646	.283	81	0.2	3.2	-1.3	3.2	0.4	999.0	3.88	0.89	2.45
332	Nathaniel Lowe	CIN	83	347	305	75	13	1	9	39	40	38	84	2	1	0	.245	.329	.382	.712	.314	100	-1.0	0.2	-0.9	-6.7	0.4	999.0	3.28	0.69	4.00
333	Triston Casas	BOS	48	194	169	40	8	0	8	22	25	23	49	1	0	0	.236	.330	.421	.751	.326	105	-0.5	0.9	0.6	-3.2	0.4	702.4	3.45	-0.04	3.31
334	Jonah Heim	ATL	41	153	141	31	6	0	4	15	17	11	31	0	0	0	.223	.281	.356	.636	.279	77	-0.3	0.4	-4.6	3.6	0.4	999.0	6.21	-0.05	3.06
335	Mickey Moniak	COL	117	479	447	115	22	5	20	63	65	25	120	4	9	3	.256	.299	.465	.764	.326	95	-0.3	-0.4	-3.1	-8.8	0.4	254.7	2.50	0.38	4.63
336	Blake Perkins	MIL	60	228	202	44	8	1	4	26	21	22	62	1	8	2	.217	.296	.331	.627	.279	78	0.3	1.2	-5.7	2.1	0.4	999.0	1.58	0.59	3.30
337	Jake Mangum	PIT	80	316	296	81	16	2	2	32	28	15	53	3	13	4	.272	.311	.359	.670	.294	85	0.5	1.5	-5.1	-1.4	0.4	622.3	3.13	-0.88	2.76
338	Javier Báez	DET	84	319	300	69	13	1	8	34	36	12	77	4	5	1	.231	.267	.360	.627	.273	72	0.2	-0.4	-10.3	3.2	0.4	999.0	1.75	-1.12	3.91
339	Ryan Ritter	COL	54	209	187	46	9	2	4	25	21	15	55	4	3	1	.245	.312	.380	.692	.304	80	0.0	0.9	-5.0	1.9	0.4	999.0	2.66	0.22	3.17
340	Drew Millas	WSN	36	127	115	28	5	1	2	13	12	9	21	1	3	1	.242	.300	.346	.646	.284	80	0.1	-0.1	-2.9	2.6	0.4	999.0	2.17	0.90	2.69
341	Owen Caissie	MIA	109	402	359	83	18	1	12	45	44	37	124	3	5	2	.231	.306	.388	.694	.303	92	-0.3	0.4	-4.1	-5.5	0.4	542.2	2.58	-0.88	4.41
342	Daniel Schneemann	CLE	58	221	197	43	9	1	6	24	22	21	60	1	4	1	.217	.293	.357	.650	.287	83	-0.2	0.2	-4.5	0.8	0.4	999.0	2.63	-0.68	3.40
343	Luke Raley	SEA	71	268	237	52	10	1	9	31	30	20	81	8	5	1	.219	.299	.384	.683	.300	98	-0.3	0.5	-0.9	-4.5	0.4	999.0	1.97	-1.78	3.77
344	Andy Ibáñez	ATH	54	186	170	41	9	1	4	19	19	13	37	2	3	1	.240	.299	.370	.670	.294	87	-0.4	0.7	-3.3	0.8	0.4	999.0	2.31	0.60	3.05
345	Rhys Hoskins		100	402	350	77	15	1	16	45	51	43	109	5	3	1	.220	.312	.406	.719	.314	100	-1.2	-1.0	-1.1	-8.7	0.4	999.0	2.14	-0.54	4.35
346	Mauricio Dubón	ATL	91	345	321	81	16	1	5	37	33	17	44	2	3	1	.252	.292	.355	.647	.283	79	-0.3	-1.7	-8.9	1.2	0.4	999.0	2.88	-1.66	3.64
347	Sung-Mun Song	SDP	66	262	239	56	11	1	5	28	26	20	45	1	6	1	.235	.294	.356	.650	.284	80	0.1	0.2	-6.1	1.0	0.4	999.0	3.08	-0.08	3.42
348	César Salazar	HOU	50	146	127	26	5	0	3	14	13	12	30	4	1	0	.204	.292	.308	.600	.271	72	-0.2	-0.1	-5.1	3.8	0.4	999.0	2.35	-0.17	3.05
349	Dane Myers	CIN	63	233	212	51	9	1	6	26	24	16	59	3	8	2	.241	.301	.368	.669	.294	82	0.2	0.2	-4.6	0.6	0.4	999.0	1.51	0.28	3.17
350	Graham Pauley	MIA	85	318	285	63	14	1	8	34	33	27	68	3	4	1	.222	.294	.363	.657	.289	82	-0.2	1.7	-6.9	0.0	0.4	999.0	3.23	0.44	3.93
351	Alex Jackson	MIN	16	52	48	10	2	0	2	6	6	3	17	0	0	0	.201	.260	.365	.625	.273	72	-0.1	2.5	-1.8	3.7	0.4	999.0	2.67	0.24	2.54
352	Rob Refsnyder	SEA	62	234	206	49	10	0	7	27	27	23	62	3	3	1	.238	.323	.392	.715	.314	107	-0.3	-0.7	1.6	-6.1	0.4	999.0	1.91	0.32	3.45
353	Christian Vázquez		54	191	174	39	7	0	4	17	17	12	37	2	2	1	.224	.278	.328	.605	.267	68	-0.6	0.7	-7.7	4.8	0.4	999.0	2.28	0.37	3.13
354	Zach Cole	HOU	87	339	304	64	13	3	11	40	38	29	128	4	10	3	.210	.286	.382	.668	.291	85	0.1	-0.5	-5.7	-2.5	0.4	999.0	3.57	-2.02	3.93
355	Liam Hicks	MIA	84	316	272	65	12	1	4	31	30	33	50	7	2	0	.240	.333	.338	.671	.302	91	-0.6	-1.6	-3.8	-3.3	0.4	999.0	2.15	-1.48	3.66
356	Tyler Austin	CHC	58	236	211	51	11	1	9	28	30	22	58	1	1	0	.241	.315	.427	.741	.320	104	-0.5	0.0	0.7	-5.3	0.3	999.0	2.92	0.60	3.54
357	Kevin Alcántara	CHC	24	71	65	15	3	0	2	8	8	5	21	0	2	0	.231	.290	.353	.643	.284	80	0.0	3.2	-1.7	2.6	0.3	999.0	4.32	-0.38	2.51
358	Jake McCarthy	COL	92	357	323	84	14	4	6	44	33	23	62	6	14	3	.261	.319	.386	.705	.309	83	1.2	0.5	-5.8	-2.8	0.3	622.8	2.30	1.09	3.28
359	Moisés Ballesteros	CHC	91	349	314	82	15	1	10	39	41	29	64	2	2	1	.260	.325	.411	.736	.319	104	-0.6	-1.4	1.0	-9.5	0.3	653.4	2.81	-5.66	3.74
360	Emmanuel Rodriguez	MIN	12	47	40	9	2	0	1	6	4	7	16	0	1	0	.214	.329	.353	.682	.306	95	0.0	2.1	-0.3	1.9	0.3	999.0	3.08	0.05	2.43
361	Pavin Smith	ARI	103	403	350	82	17	1	12	47	47	47	103	2	3	1	.234	.326	.393	.719	.316	101	-1.0	-0.4	-0.6	-9.5	0.3	999.0	2.12	-0.78	4.52
362	Tyler Fitzgerald	SFG	24	93	86	19	4	0	2	10	9	6	28	1	3	0	.219	.274	.350	.624	.274	73	0.2	3.2	-2.8	2.8	0.3	999.0	6.22	-1.66	2.65
363	Reese McGuire	MIL	34	125	114	25	5	0	3	12	14	8	29	1	1	0	.220	.273	.349	.622	.272	73	-0.2	0.6	-4.3	3.2	0.3	999.0	3.07	-0.41	2.89
364	Jeremiah Jackson	BAL	49	197	184	44	9	1	6	22	22	10	47	2	3	1	.238	.283	.387	.670	.291	86	-0.2	-0.6	-3.4	-0.3	0.3	999.0	2.41	0.32	3.21
365	Angel Martínez	CLE	70	275	251	58	12	1	6	30	26	17	59	3	5	1	.231	.285	.360	.645	.282	80	0.1	-1.2	-6.3	-0.1	0.3	999.0	1.39	-1.04	3.58
366	Christopher Morel	MIA	83	325	290	64	12	1	13	38	39	30	98	3	6	2	.221	.299	.406	.706	.307	94	0.1	1.0	-2.0	-5.7	0.3	999.0	3.25	-0.62	4.03
367	Jesus Rodriguez	SFG	10	38	35	9	2	0	0	4	3	3	6	0	1	0	.262	.322	.337	.659	.293	86	0.0	1.7	-0.7	2.4	0.3	999.0	2.72	0.58	2.28
368	Brett Harris	ATH	46	166	147	33	7	0	4	18	16	14	36	3	2	1	.227	.303	.348	.651	.289	83	-0.2	0.8	-3.4	0.9	0.3	999.0	2.36	-0.63	3.06
369	Nathan Church	STL	56	192	174	43	8	1	3	21	18	12	31	3	4	1	.244	.300	.354	.654	.288	82	0.0	1.9	-4.0	0.5	0.3	999.0	3.63	-2.18	3.01
370	Randal Grichuk		65	237	219	53	11	1	9	28	29	15	49	2	1	0	.244	.296	.428	.724	.311	99	-0.2	-0.4	-0.6	-4.5	0.3	999.0	1.38	-0.38	3.48
371	Jesse Winker		76	292	249	58	11	1	8	33	31	36	65	4	4	1	.234	.337	.378	.715	.317	102	-1.0	-0.6	-0.2	-6.8	0.3	999.0	1.53	0.66	3.74
372	José Tena	WSN	63	241	221	53	11	1	4	24	23	17	61	1	7	2	.242	.297	.357	.654	.288	83	0.0	-1.2	-5.0	-0.2	0.3	999.0	1.13	0.82	3.13
373	Ryan Mountcastle	BAL	44	177	163	42	8	0	6	20	21	11	44	1	1	0	.256	.304	.411	.715	.309	99	-0.1	1.2	-0.3	-2.9	0.3	999.0	4.00	-1.25	3.01
374	Nick Loftin	KCR	37	135	120	28	6	0	2	15	13	12	22	1	2	1	.235	.309	.347	.656	.291	85	-0.1	1.7	-2.5	0.8	0.3	999.0	2.47	0.44	2.84
375	Jordan Beck	COL	128	524	477	118	24	3	15	62	57	41	151	3	16	5	.248	.309	.406	.716	.311	85	0.4	0.1	-8.7	-5.8	0.3	239.1	4.59	0.18	4.34
376	Luis Urías		42	160	140	31	6	0	4	17	16	15	30	4	1	0	.223	.311	.352	.663	.296	88	-0.2	-0.8	-2.4	-0.1	0.3	999.0	2.42	0.51	3.07
377	Luke Maile	KCR	17	59	52	11	3	0	1	5	5	5	17	0	0	0	.218	.296	.318	.614	.276	74	-0.1	1.3	-1.9	2.6	0.3	999.0	3.98	-0.10	2.46
378	Tommy Pham		83	338	302	73	14	1	8	38	35	31	76	2	5	2	.241	.314	.378	.692	.304	93	-0.7	-1.5	-3.3	-5.4	0.3	999.0	3.79	-0.40	3.84
379	Andrew Knizner	SEA	36	127	114	24	4	0	2	13	12	9	27	3	1	0	.214	.285	.316	.602	.269	77	-0.2	-0.8	-3.7	2.0	0.3	999.0	1.94	0.08	2.90
380	Max Kepler		39	158	141	33	7	0	6	18	18	14	32	1	1	0	.234	.307	.403	.710	.309	97	-0.3	0.0	-0.9	-1.7	0.3	999.0	2.75	-0.16	3.08
381	J.C. Escarra	NYY	44	150	133	29	6	1	3	15	15	13	29	2	1	0	.220	.295	.340	.635	.282	78	-0.2	-0.6	-4.1	1.7	0.3	999.0	2.88	-0.11	3.01
382	Jose Iglesias		49	184	170	43	8	0	2	19	17	10	31	3	2	1	.254	.304	.343	.647	.286	81	-0.3	-0.6	-4.4	0.8	0.3	999.0	1.88	-0.48	2.89
383	Leo Jiménez	TOR	38	131	115	27	5	0	3	14	13	10	30	4	1	0	.231	.310	.354	.664	.296	89	-0.2	-1.1	-2.0	0.1	0.3	999.0	3.30	0.41	2.86
384	Zack Gelof	ATH	41	159	144	31	7	0	5	19	17	13	53	1	5	1	.217	.284	.376	.661	.289	83	0.3	-0.6	-2.9	0.1	0.3	999.0	4.43	-0.61	3.08
385	Jorge Mateo	ATL	46	159	147	33	7	1	3	20	14	9	43	1	13	3	.223	.269	.358	.627	.273	72	1.3	0.0	-4.0	1.3	0.3	999.0	3.96	-0.61	2.68
386	Kristian Campbell	BOS	34	137	122	30	5	0	3	15	14	13	35	2	2	1	.243	.326	.369	.694	.309	93	-0.1	0.2	-1.3	-0.9	0.3	999.0	4.79	-0.53	2.83
387	Tim Tawa	ARI	43	162	146	32	7	1	4	18	17	12	42	1	4	1	.222	.286	.364	.651	.285	80	0.0	1.4	-3.8	1.0	0.3	999.0	3.16	-0.74	3.04
388	Jonny DeLuca	TBR	73	279	255	59	11	2	6	31	28	19	59	3	11	2	.230	.289	.365	.654	.286	81	0.4	0.1	-5.7	-1.2	0.3	999.0	2.29	-3.83	3.38
389	Hyeseong Kim	LAD	47	166	154	38	7	1	3	19	16	9	41	1	8	1	.248	.294	.355	.648	.284	80	0.7	-0.6	-3.3	0.1	0.3	999.0	3.94	-1.77	2.74
390	Ryan Clifford	NYM	12	49	43	9	2	0	2	6	6	6	15	0	0	0	.207	.302	.403	.705	.308	96	-0.1	2.2	-0.3	1.1	0.3	999.0	4.59	-0.40	2.52
391	Christian Koss	SFG	30	107	98	23	5	0	2	12	10	5	25	2	2	0	.236	.286	.342	.628	.277	75	0.0	1.6	-3.1	1.9	0.2	999.0	5.15	-0.23	2.69
392	Daniel Susac	SFG	24	90	83	19	3	0	2	8	9	5	26	1	1	0	.226	.274	.346	.621	.272	71	-0.1	0.6	-3.1	2.5	0.2	999.0	2.35	0.23	2.62
393	Tom Murphy		24	93	84	19	4	0	3	10	11	8	26	1	1	0	.223	.292	.387	.679	.297	88	-0.2	-1.2	-1.4	0.6	0.2	999.0	1.02	0.79	2.71
394	Michael Conforto		82	321	281	63	13	0	10	36	36	33	79	5	1	0	.223	.313	.381	.694	.306	95	-0.5	-2.2	-2.5	-6.0	0.2	999.0	1.06	-1.42	4.13
395	Ryan Kreidler	MIN	23	81	71	14	3	0	1	8	6	8	26	1	2	1	.192	.280	.296	.575	.261	63	0.0	2.2	-3.5	3.0	0.2	999.0	2.55	1.11	2.61
396	Jeferson Quero	MIL	15	59	54	13	2	0	1	6	7	4	11	0	0	0	.234	.292	.363	.655	.288	83	0.0	0.4	-1.2	1.6	0.2	999.0	2.92	0.03	2.48
397	Jack Suwinski	PIT	27	100	88	18	4	0	3	11	11	11	31	1	3	0	.206	.301	.359	.659	.292	84	0.0	1.8	-1.9	0.9	0.2	999.0	4.85	0.32	2.78
398	Jon Berti		51	175	159	38	6	1	2	20	13	13	37	2	10	2	.239	.301	.329	.630	.280	77	0.7	-0.8	-4.0	0.3	0.2	999.0	0.54	-1.20	2.70
399	Ezequiel Duran	TEX	79	288	268	63	14	1	5	30	26	15	69	3	8	2	.234	.280	.354	.634	.277	77	0.0	-1.1	-7.8	0.2	0.2	999.0	1.63	0.53	3.40
400	James Outman	MIN	63	227	201	41	8	1	7	28	24	21	79	3	4	1	.203	.288	.365	.653	.288	82	0.2	0.9	-4.7	-0.9	0.2	999.0	3.73	-1.79	3.61
401	Ty France		79	316	285	72	14	0	7	33	34	19	58	10	1	0	.252	.318	.374	.693	.306	95	-0.7	0.2	-2.6	-5.9	0.2	999.0	3.76	1.22	3.62
402	Orlando Arcia	MIN	40	148	136	30	6	0	4	14	14	10	32	1	0	0	.223	.276	.344	.620	.272	71	-0.2	1.3	-5.2	2.2	0.2	999.0	3.01	0.18	2.98
403	Elias Díaz		38	135	124	27	5	0	3	13	14	9	33	1	0	0	.218	.275	.345	.620	.272	72	-0.4	-0.5	-4.9	2.4	0.2	999.0	2.43	-0.44	2.97
404	Michael Helman	TEX	42	150	137	29	7	0	4	17	15	9	35	2	4	1	.210	.265	.340	.605	.265	69	0.2	1.6	-5.3	2.3	0.2	999.0	1.80	0.63	3.02
405	Cody Freeman	TEX	52	200	185	44	9	0	4	21	21	11	32	1	3	1	.237	.283	.358	.641	.280	79	-0.2	-0.2	-5.2	0.3	0.2	999.0	2.15	0.28	3.19
406	Dominic Keegan	TBR	17	66	60	14	3	0	2	7	7	5	18	1	0	0	.227	.289	.367	.656	.287	82	-0.1	0.0	-1.5	1.3	0.2	999.0	2.10	0.60	2.53
407	Jacob Melton	TBR	43	147	134	29	6	0	4	17	15	11	40	1	8	2	.218	.280	.349	.629	.277	75	0.5	1.9	-3.8	0.9	0.2	718.9	2.84	-0.91	2.85
408	Otto Kemp	PHI	56	214	191	45	10	1	6	26	25	15	61	6	4	1	.234	.308	.392	.700	.306	94	-0.2	-0.6	-1.8	-3.2	0.2	999.0	1.74	0.11	3.38
409	Austin Hedges	CLE	42	142	126	24	4	0	3	12	12	11	37	1	1	1	.188	.259	.296	.554	.248	57	-0.2	1.3	-7.5	4.5	0.2	999.0	2.20	0.49	3.04
410	Johnathan Rodríguez	CLE	51	191	173	41	8	1	6	21	22	16	54	1	1	1	.237	.304	.388	.692	.302	94	-0.3	0.0	-1.6	-3.0	0.2	999.0	1.61	2.22	3.20
411	Alex Freeland	LAD	37	138	122	27	6	0	4	17	14	14	37	1	3	1	.218	.304	.353	.657	.292	85	0.0	-1.1	-2.4	-0.4	0.2	999.0	1.35	0.70	2.98
412	Enmanuel Valdez	PIT	8	29	26	6	2	0	1	3	4	3	6	0	0	0	.233	.303	.365	.667	.294	85	0.0	1.3	-0.5	1.4	0.2	999.0	3.50	0.35	2.32
413	Jake Bauers	MIL	87	314	273	58	11	1	12	36	38	37	94	2	9	2	.211	.308	.386	.694	.305	95	-0.2	-1.2	-1.9	-6.8	0.2	999.0	1.40	2.00	3.89
414	Vidal Bruján	NYM	12	40	36	8	2	0	0	4	3	3	9	0	1	1	.222	.285	.298	.583	.261	64	0.0	1.7	-1.7	2.1	0.2	999.0	3.08	0.49	2.34
415	Joey Loperfido	HOU	27	99	90	21	4	0	2	11	10	6	27	2	2	1	.231	.291	.359	.650	.285	82	0.0	1.7	-2.2	0.5	0.2	999.0	2.14	0.74	2.68
416	Brett Wisely	ATL	14	50	45	10	2	0	1	5	5	4	12	0	1	0	.221	.284	.329	.613	.272	71	0.0	1.4	-1.7	1.7	0.2	999.0	2.98	0.28	2.42
417	Michael Siani	LAD	8	21	19	4	1	0	0	3	2	2	6	0	1	0	.205	.278	.261	.538	.246	54	0.0	2.0	-1.1	2.1	0.2	999.0	2.99	0.25	2.28
418	Coby Mayo	BAL	18	69	62	14	3	0	2	8	8	6	20	1	0	0	.226	.300	.393	.693	.303	95	-0.1	0.0	-0.5	-0.2	0.2	999.0	4.85	-1.38	2.58
419	Everson Pereira	CHW	57	219	197	43	8	1	8	27	25	18	69	3	5	1	.219	.291	.390	.680	.297	89	-0.1	-1.0	-3.0	-2.8	0.2	999.0	3.88	-1.17	3.52
420	Esteury Ruiz	MIA	28	90	80	19	4	1	2	12	8	7	22	2	8	2	.234	.309	.364	.673	.298	88	0.6	-0.7	-0.6	-0.7	0.2	999.0	4.22	-0.83	2.43
