#	Name	Team	G	PA	AB	H	2B	3B	HR	R	RBI	BB	SO	HBP	SB	CS	AVG	OBP	SLG	OPS	wOBA	wRC+	BsR	Fld	Off	Def	WAR	ADP
336	Walker Jenkins	MIN	27	110	99	24	5	1	2	13	11	9	24	1	2	0	.247	.314	.381	.696	.305	94	0.1	0.0	-0.7	0.0	0.3	999.0
337	Alex Call	LAD	47	175	152	36	7	1	3	21	16	17	33	2	3	1	.234	.319	.354	.674	.300	92	-0.1	0.0	-1.9	-0.9	0.3	999.0
338	Blake Perkins	MIL	60	228	204	44	8	2	4	24	19	21	63	1	8	2	.216	.291	.327	.618	.275	75	0.5	0.9	-6.4	1.8	0.3	999.0
339	Zack Gelof	ATH	41	159	145	32	6	0	5	20	16	12	54	1	6	2	.218	.283	.379	.662	.289	81	0.2	0.3	-3.4	0.9	0.3	999.0
340	Ezequiel Duran	TEX	79	288	268	61	12	1	6	31	25	14	71	3	8	2	.228	.273	.347	.620	.271	73	0.3	0.7	-8.9	2.0	0.3	999.0
341	Andrew Knizner	SEA	36	127	115	24	4	0	2	11	11	9	27	2	0	0	.208	.276	.300	.575	.258	69	-0.2	0.6	-4.8	3.4	0.3	999.0
342	Derek Hill	CHW	34	128	118	28	5	1	3	15	12	7	37	1	4	1	.236	.284	.374	.658	.287	82	0.3	0.8	-2.5	1.0	0.3	999.0
343	Jose Iglesias		49	184	168	44	7	1	2	19	16	9	31	3	2	1	.259	.304	.344	.649	.286	81	-0.1	-0.5	-4.2	0.8	0.3	999.0
344	Miguel Rojas	LAD	58	211	190	46	8	0	3	24	20	13	30	2	3	1	.244	.296	.345	.641	.282	79	-0.2	0.2	-5.4	1.1	0.3	999.0
345	Nathaniel Lowe	CIN	83	347	304	73	12	1	9	38	36	38	85	2	1	0	.239	.325	.370	.695	.307	96	-0.5	0.1	-2.2	-6.8	0.3	999.0
346	Santiago Espinal	CIN	53	194	177	44	7	1	3	20	17	12	26	1	3	1	.250	.301	.348	.648	.286	81	-0.2	-0.6	-4.5	0.7	0.3	999.0
347	Austin Wynns	ATH	43	153	140	31	5	0	4	15	15	9	43	1	1	0	.221	.274	.350	.624	.274	70	-0.2	-0.4	-5.6	3.0	0.3	999.0
348	Sung-Mun Song	SDP	66	262	241	54	12	0	6	26	26	18	54	1	5	1	.224	.278	.349	.628	.274	77	0.2	0.0	-6.8	0.7	0.3	999.0
349	Reese McGuire	MIL	34	125	114	25	4	0	3	12	14	8	30	1	1	0	.216	.269	.349	.618	.271	72	-0.1	0.2	-4.3	2.8	0.3	999.0
350	JJ Bleday	CIN	82	324	287	65	14	1	13	37	41	33	74	2	2	1	.227	.308	.422	.730	.316	97	-0.3	-3.2	-1.4	-6.8	0.3	999.0
351	Rafael Marchán	PHI	45	159	144	32	7	0	2	15	15	11	27	2	1	0	.223	.287	.319	.606	.269	68	-0.2	0.0	-6.1	3.5	0.3	999.0
352	Dominic Canzone	SEA	105	410	374	87	17	1	14	44	51	29	96	3	3	1	.233	.292	.395	.687	.298	96	-0.4	0.0	-2.2	-9.3	0.3	638.4
353	Drew Millas	WSN	36	127	116	28	6	0	1	12	11	9	22	1	3	1	.238	.293	.326	.620	.273	72	0.0	-0.3	-4.1	2.5	0.3	999.0
354	Ryan Waldschmidt	ARI	35	142	127	31	6	1	3	17	15	12	31	2	4	1	.247	.320	.376	.697	.306	95	0.2	0.0	-0.7	-1.4	0.3	999.0
355	Alex Freeland	LAD	37	138	123	27	5	0	3	17	14	13	38	1	3	1	.218	.296	.351	.646	.286	82	0.0	0.2	-2.9	0.9	0.3	999.0
356	Enrique Hernández	LAD	69	255	232	53	11	0	8	26	30	18	58	2	1	0	.227	.285	.380	.665	.290	84	-0.3	-0.9	-5.1	-1.1	0.2	999.0
357	Ryan Mountcastle	BAL	44	177	162	42	7	1	6	21	21	11	42	1	1	0	.258	.309	.416	.725	.314	102	-0.2	0.0	0.3	-4.0	0.2	999.0
358	Nathan Church	STL	56	192	177	43	8	1	3	19	17	11	29	2	4	1	.245	.294	.342	.636	.279	79	0.1	2.0	-4.6	0.6	0.2	999.0
359	Jesse Winker		76	292	252	58	11	1	8	34	30	35	64	3	4	1	.231	.329	.375	.704	.312	99	-0.2	-0.8	-0.6	-7.0	0.2	999.0
360	Anthony Santander	TOR	39	168	150	33	6	0	8	20	23	15	37	2	0	0	.222	.300	.425	.724	.313	101	-0.2	0.0	-0.1	-3.5	0.2	317.7
361	Luis Rengifo	MIL	100	398	366	90	15	2	6	43	34	25	70	3	12	4	.245	.296	.340	.636	.281	78	0.1	-2.4	-10.4	-0.9	0.2	688.7
362	Justyn-Henry Malloy	TBR	57	207	181	42	8	0	6	23	23	23	55	2	1	0	.235	.326	.380	.706	.313	99	-0.3	-1.3	-0.6	-4.4	0.2	999.0
363	Juan Brito	CLE	26	105	94	22	5	0	2	11	10	9	21	1	2	0	.229	.301	.357	.658	.289	85	0.0	0.0	-1.8	0.4	0.2	999.0
364	Jeferson Quero	MIL	15	59	54	13	3	0	1	6	7	4	11	0	1	0	.241	.291	.378	.669	.291	86	0.0	0.0	-1.0	1.2	0.2	999.0
365	Sebastian Walcott	TEX	20	81	74	17	4	0	2	9	7	6	20	1	2	0	.229	.289	.356	.645	.283	81	0.2	0.0	-1.7	0.9	0.2	999.0
366	Jeremiah Jackson	BAL	49	197	185	43	9	1	5	22	21	10	47	1	4	1	.234	.275	.375	.651	.282	81	0.0	-0.5	-4.5	-0.2	0.2	999.0
367	Michael Conforto		82	321	280	62	12	1	11	35	37	34	80	5	1	0	.221	.313	.381	.694	.306	95	-0.5	-2.5	-2.5	-6.3	0.2	999.0
368	José Tena	WSN	63	241	222	54	10	1	4	25	22	15	62	1	7	2	.241	.293	.349	.642	.282	79	0.1	-1.1	-5.9	-0.1	0.2	999.0
369	Triston Casas	BOS	48	194	169	39	8	0	7	21	25	22	49	1	0	0	.232	.325	.404	.729	.317	99	-0.3	0.0	-0.6	-4.1	0.2	702.4
370	Matt Shaw	CHC	70	270	244	58	11	1	6	32	26	21	56	3	9	2	.237	.302	.367	.668	.294	88	0.4	0.1	-3.3	-3.8	0.2	280.5
371	Luis Matos	SFG	39	151	140	35	7	1	5	17	17	8	22	1	2	1	.249	.292	.409	.700	.302	95	-0.1	-0.7	-1.0	-2.1	0.2	999.0
372	David Hamilton	MIL	56	197	179	37	7	2	4	25	16	14	53	1	16	3	.208	.269	.337	.607	.267	69	1.7	0.0	-5.5	0.9	0.2	735.8
373	Jake Mangum	PIT	80	316	297	79	14	2	1	34	25	14	53	3	12	3	.265	.302	.337	.638	.281	76	0.7	2.6	-8.3	-0.3	0.2	622.3
374	Ryan Ritter	COL	54	209	189	46	9	1	3	23	19	14	57	3	4	1	.245	.307	.363	.669	.294	74	0.0	0.4	-6.5	1.5	0.2	999.0
