,Name,W,W,SO,SO,WHIP,WHIP,ERA,ERA,W_sharpe,SO_sharpe,WHIP_sharpe,ERA_sharpe,Total_sharpe
,,mean,std,mean,std,mean,std,mean,std,,,,,
294,Ben Anderson,4.0,,51.0,,1.51,,5.34,,,,,,
295,Ben Brown,6.0,,106.0,,1.24,,4.1,,,,,,
296,Ben Casparius,6.0,,77.0,,1.36,,4.8,,,,,,
297,Ben Hess,5.0,,96.0,,1.34,,4.61,,,,,,
298,Ben Kudrna,4.0,,77.0,,1.46,,4.85,,,,,,
299,Ben Lively,5.0,,62.0,,1.37,,4.57,,,,,,
300,Ben Peoples,3.0,,48.0,,1.5,,5.03,,,,,,
301,Ben Shields,2.0,,56.0,,1.39,,4.81,,,,,,
302,Billy Corcoran,5.0,,53.0,,1.39,,4.46,,,,,,
303,Blade Tidwell,6.0,,91.0,,1.38,,4.33,,,,,,
304,Blake Adams,4.0,,59.0,,1.44,,5.21,,,,,,
305,Blake Beers,4.0,,66.0,,1.38,,4.82,,,,,,
306,Blake Burkhalter,4.0,,63.0,,1.42,,4.93,,,,,,
307,Blake Money,5.0,,87.0,,1.33,,4.59,,,,,,
308,Blake Townsend,4.0,,51.0,,1.35,,4.64,,,,,,
309,Blake Walston,4.0,,60.0,,1.48,,4.59,,,,,,
310,Blake Wehunt,4.0,,57.0,,1.42,,4.78,,,,,,
311,Blane Abeyta,4.0,,65.0,,1.38,,4.67,,,,,,
312,Blas Castaño,5.0,,74.0,,1.39,,4.71,,,,,,
313,Bobby Miller,4.0,,89.0,,1.39,,5.04,,,,,,
314,Bowden Francis,5.0,,67.0,,1.28,,4.69,,,,,,
315,Brad Keller,5.0,,74.0,,1.35,,4.43,,,,,,
316,Braden Nett,4.0,,73.0,,1.52,,4.97,,,,,,
317,Bradley Blalock,4.0,,73.0,,1.5,,5.25,,,,,,
318,Brady Basso,4.0,,62.0,,1.31,,4.22,,,,,,
319,Braeden Fausnaught,4.0,,51.0,,1.48,,5.27,,,,,,
320,Brandon Birdsell,4.0,,62.0,,1.32,,4.97,,,,,,
321,Brandon Komar,3.0,,52.0,,1.46,,5.46,,,,,,
322,Brandon Leibrandt,2.0,,43.0,,1.39,,4.96,,,,,,
323,Brandon Waddell,5.0,,68.0,,1.36,,4.67,,,,,,
324,Brandon Walter,3.0,,56.0,,1.21,,3.93,,,,,,
325,Brandon Williamson,3.0,,60.0,,1.52,,5.35,,,,,,
326,Brandon Young,5.0,,71.0,,1.32,,4.54,,,,,,
327,Brandyn Garcia,5.0,,59.0,,1.42,,4.39,,,,,,
328,Brant Hurter,5.0,,80.0,,1.22,,3.87,,,,,,
329,Braxton Bragg,4.0,,61.0,,1.29,,4.48,,,,,,
330,Braydon Tucker,3.0,,50.0,,1.48,,5.53,,,,,,
331,Brendan Beck,8.0,,86.0,,1.25,,4.42,,,,,,
332,Brendan Girton,3.0,,66.0,,1.45,,5.03,,,,,,
333,Brent Headrick,3.0,,65.0,,1.19,,4.14,,,,,,
334,Brett Kerry,5.0,,75.0,,1.4,,5.57,,,,,,
335,Brett Sears,8.0,,87.0,,1.28,,4.89,,,,,,
336,Brett Wichrowski,3.0,,62.0,,1.47,,5.4,,,,,,
337,Brian Van Belle,6.0,,72.0,,1.3,,4.38,,,,,,
338,Brock Selvidge,4.0,,55.0,,1.52,,5.29,,,,,,
339,Brody Hopkins,5.0,,92.0,,1.4,,4.73,,,,,,
340,Bruce Zimmermann,6.0,,76.0,,1.37,,4.53,,,,,,
341,Bryan Hoeing,4.0,,51.0,,1.3,,4.3,,,,,,
342,Bryce Conley,3.0,,64.0,,1.46,,5.54,,,,,,
343,Bryce Jarvis,4.0,,73.0,,1.45,,4.65,,,,,,
344,Bryce Mayer,4.0,,66.0,,1.28,,4.66,,,,,,
345,Bryce Osmond,2.0,,39.0,,1.57,,6.0,,,,,,
346,Brycen Mautz,5.0,,86.0,,1.37,,4.64,,,,,,
347,Bryse Wilson,4.0,,66.0,,1.35,,4.91,,,,,,
348,C.J. Culpepper,3.0,,56.0,,1.47,,4.83,,,,,,
349,CJ Van Eyk,6.0,,71.0,,1.41,,4.75,,,,,,
350,Cade Gibson,5.0,,57.0,,1.38,,4.4,,,,,,
351,Cade Winquest,4.0,,64.0,,1.44,,5.55,,,,,,
352,Caleb Bolden,3.0,,42.0,,1.53,,5.12,,,,,,
353,Caleb Boushley,3.0,,65.0,,1.39,,4.66,,,,,,
354,Caleb Kilian,3.0,,50.0,,1.42,,4.61,,,,,,
355,Cameron Foster,3.0,,48.0,,1.42,,4.48,,,,,,
356,Cameron Weston,5.0,,94.0,,1.39,,4.97,,,,,,
357,Carl Edwards Jr.,2.0,,45.0,,1.42,,4.44,,,,,,
358,Carlos Carrasco,4.0,,72.0,,1.53,,5.36,,,,,,
359,Carlos Duran,2.0,,51.0,,1.63,,5.75,,,,,,
360,Carlos Lagrange,8.0,,106.0,,1.39,,4.84,,,,,,
361,Carlos Peña,6.0,,65.0,,1.41,,4.96,,,,,,
362,Carlos Rodriguez,5.0,,94.0,,1.34,,4.56,,,,,,
363,Carlos Tavera,2.0,,43.0,,1.58,,5.36,,,,,,
364,Carmen Mlodzinski,7.0,,89.0,,1.28,,3.59,,,,,,
365,Carson Fulmer,2.0,,57.0,,1.43,,4.96,,,,,,
366,Carson Palmquist,4.0,,93.0,,1.52,,5.26,,,,,,
367,Carson Ragsdale,5.0,,71.0,,1.48,,4.88,,,,,,
368,Carson Seymour,7.0,,83.0,,1.37,,4.23,,,,,,
369,Carson Spiers,4.0,,73.0,,1.42,,5.22,,,,,,
370,Carson Whisenhunt,6.0,,87.0,,1.36,,4.41,,,,,,
371,Carter Spivey,2.0,,41.0,,1.55,,5.05,,,,,,
372,Casey Anderson,6.0,,56.0,,1.53,,5.07,,,,,,
373,Casey Kelly,4.0,,53.0,,1.57,,5.23,,,,,,
374,Casey Lawrence,5.0,,53.0,,1.4,,4.98,,,,,,
375,Cesar Gomez,3.0,,40.0,,1.45,,4.7,,,,,,
376,Chad Kuhl,3.0,,57.0,,1.54,,5.05,,,,,,
377,Chandler Champlain,5.0,,76.0,,1.43,,5.0,,,,,,
378,Charles King,5.0,,68.0,,1.44,,5.22,,,,,,
379,Charlie Barnes,5.0,,85.0,,1.38,,5.35,,,,,,
380,Chase Chaney,5.0,,60.0,,1.4,,5.2,,,,,,
381,Chase Petty,7.0,,88.0,,1.48,,5.51,,,,,,
382,Chase Silseth,3.0,,67.0,,1.36,,4.36,,,,,,
383,Chase Solesky,4.0,,63.0,,1.44,,5.01,,,,,,
384,Chayce McDermott,5.0,,77.0,,1.44,,4.67,,,,,,
385,Chen Zhong-Ao Zhuang,6.0,,92.0,,1.28,,4.55,,,,,,
386,Chris Campos,5.0,,76.0,,1.36,,5.26,,,,,,
387,Chris Clarke,3.0,,43.0,,1.28,,4.5,,,,,,
388,Chris Flexen,5.0,,70.0,,1.42,,4.89,,,,,,
389,Chris Kachmar,4.0,,74.0,,1.47,,5.16,,,,,,
390,Chris Murphy,3.0,,66.0,,1.44,,4.6,,,,,,
391,Chris Rodriguez,1.0,,28.0,,1.59,,5.54,,,,,,
392,Christian MacLeod,4.0,,67.0,,1.51,,4.73,,,,,,
393,Christian Roa,5.0,,65.0,,1.46,,4.39,,,,,,
394,Christian Romero,4.0,,57.0,,1.43,,5.52,,,,,,
395,Christian Scott,3.0,,55.0,,1.26,,4.55,,,,,,
396,Clarke Schmidt,5.0,,83.0,,1.27,,4.19,,,,,,
397,Clayton Beeter,3.0,,80.0,,1.38,,4.17,,,,,,
398,Clayton Kershaw,7.0,,84.0,,1.29,,4.21,,,,,,
399,Cody Poteet,2.0,,40.0,,1.33,,4.31,,,,,,
400,Cole Percival,3.0,,40.0,,1.54,,5.17,,,,,,
401,Cole Wilcox,5.0,,65.0,,1.38,,4.57,,,,,,
402,Cole Winn,3.0,,62.0,,1.43,,4.82,,,,,,
403,Coleman Crow,4.0,,74.0,,1.24,,4.11,,,,,,
404,Colton Gordon,6.0,,104.0,,1.3,,4.35,,,,,,
405,Connor Gillispie,3.0,,55.0,,1.47,,5.47,,,,,,
406,Connor McCullough,3.0,,43.0,,1.33,,5.05,,,,,,
407,Connor Noland,7.0,,85.0,,1.34,,4.46,,,,,,
408,Connor Phillips,4.0,,83.0,,1.41,,4.92,,,,,,
409,Connor Prielipp,5.0,,77.0,,1.34,,4.12,,,,,,
410,Connor Schultz,3.0,,52.0,,1.34,,4.71,,,,,,
411,Connor Seabold,3.0,,63.0,,1.39,,5.01,,,,,,
412,Connor Staine,3.0,,51.0,,1.65,,6.41,,,,,,
413,Connor Thomas,5.0,,59.0,,1.37,,4.46,,,,,,
414,Connor Van Scoyoc,5.0,,47.0,,1.55,,5.14,,,,,,
415,Cooper Criswell,4.0,,75.0,,1.3,,4.24,,,,,,
416,Cory Abbott,3.0,,68.0,,1.39,,4.9,,,,,,
417,Cory Lewis,4.0,,66.0,,1.59,,5.06,,,,,,
418,Cristian Mena,4.0,,85.0,,1.29,,3.83,,,,,,
419,Curtis Taylor,5.0,,79.0,,1.41,,4.81,,,,,,
420,DJ Herz,5.0,,82.0,,1.43,,4.48,,,,,,
421,DL Hall,3.0,,63.0,,1.37,,4.16,,,,,,
422,Dakota Hudson,5.0,,67.0,,1.5,,5.35,,,,,,
423,Dallas Keuchel,3.0,,34.0,,1.6,,5.07,,,,,,
424,Dalton Rogers,4.0,,76.0,,1.57,,4.86,,,,,,
425,Dane Acker,2.0,,52.0,,1.44,,5.02,,,,,,
426,Dane Dunning,4.0,,89.0,,1.31,,4.34,,,,,,
427,Daniel Eagen,8.0,,94.0,,1.38,,4.12,,,,,,
428,Daniel Espino,4.0,,72.0,,1.44,,4.27,,,,,,
429,Daniel Lynch IV,4.0,,75.0,,1.37,,4.35,,,,,,
430,Daniel Missaki,2.0,,54.0,,1.42,,5.25,,,,,,
431,Danny Wirchansky,3.0,,41.0,,1.51,,5.16,,,,,,
432,Darren Bowen,3.0,,41.0,,1.55,,5.68,,,,,,
433,Darren McCaughan,5.0,,80.0,,1.36,,4.71,,,,,,
434,David Buchanan,4.0,,56.0,,1.45,,4.96,,,,,,
435,David Davalillo,5.0,,85.0,,1.28,,4.53,,,,,,
436,David Festa,5.0,,93.0,,1.29,,4.22,,,,,,
437,David Sandlin,6.0,,69.0,,1.4,,4.62,,,,,,
438,Davis Daniel,6.0,,76.0,,1.42,,5.63,,,,,,
439,Dax Fulton,6.0,,80.0,,1.48,,4.7,,,,,,
440,Derek Diamond,4.0,,40.0,,1.44,,4.76,,,,,,
441,Devereaux Harrison,5.0,,68.0,,1.56,,5.24,,,,,,
442,Devin Smeltzer,4.0,,45.0,,1.45,,5.25,,,,,,
443,Didier Fuentes,6.0,,82.0,,1.3,,4.45,,,,,,
444,Dietrich Enns,6.0,,103.0,,1.36,,3.98,,,,,,
445,Dom Hamel,5.0,,78.0,,1.38,,4.91,,,,,,
446,Domingo Robles,4.0,,51.0,,1.38,,4.7,,,,,,
447,Dominic Perachi,3.0,,47.0,,1.51,,4.89,,,,,,
448,Doug Nikhazy,5.0,,81.0,,1.49,,4.5,,,,,,
449,Douglas Orellana,2.0,,51.0,,1.49,,4.82,,,,,,
450,Drake Fellows,5.0,,62.0,,1.46,,5.14,,,,,,
451,Drew Anderson,8.0,,147.0,,1.27,,4.19,,,,,,
452,Drew Parrish,4.0,,54.0,,1.51,,5.84,,,,,,
453,Drew Rom,4.0,,68.0,,1.27,,4.19,,,,,,
454,Drey Jameson,6.0,,66.0,,1.35,,3.92,,,,,,
455,Drue Hackenberg,4.0,,67.0,,1.55,,5.17,,,,,,
456,Duncan Davitt,5.0,,95.0,,1.34,,4.82,,,,,,
457,Dustin Saenz,4.0,,39.0,,1.5,,5.19,,,,,,
458,Dylan Cumming,4.0,,55.0,,1.47,,5.45,,,,,,
459,Dylan DeLucia,4.0,,65.0,,1.4,,4.97,,,,,,
460,Dylan Dodd,5.0,,72.0,,1.27,,4.11,,,,,,
461,Dylan File,4.0,,58.0,,1.44,,5.35,,,,,,
462,Dylan Ray,7.0,,87.0,,1.38,,4.5,,,,,,
463,Dylan Smith,3.0,,48.0,,1.38,,4.5,,,,,,
464,Easton Lucas,4.0,,66.0,,1.39,,4.74,,,,,,
465,Edgar Barclay,4.0,,65.0,,1.46,,5.4,,,,,,
466,Edgar Sanchez,2.0,,36.0,,1.52,,5.09,,,,,,
467,Eduardo Rivera,4.0,,70.0,,1.47,,4.77,,,,,,
468,Eiberson Castellano,3.0,,49.0,,1.49,,5.09,,,,,,
469,Elieser Hernández,4.0,,54.0,,1.37,,4.95,,,,,,
470,Elmer Rodríguez,8.0,,111.0,,1.36,,4.6,,,,,,
471,Elvin Rodríguez,3.0,,45.0,,1.43,,5.0,,,,,,
472,Emiliano Teodo,3.0,,58.0,,1.43,,4.7,,,,,,
473,Enmanuel Pinales,5.0,,65.0,,1.5,,5.32,,,,,,
474,Erian Rodriguez,4.0,,48.0,,1.53,,5.47,,,,,,
475,Eric Lauer,6.0,,97.0,,1.29,,4.25,,,,,,
476,Eric Yost,5.0,,74.0,,1.5,,5.13,,,,,,
477,Erick Leal,6.0,,89.0,,1.4,,5.37,,,,,,
478,Erik Tolman,2.0,,57.0,,1.59,,5.54,,,,,,
479,Estibenzon Jimenez,5.0,,67.0,,1.44,,5.61,,,,,,
480,Ethan Bosacker,4.0,,46.0,,1.48,,5.72,,,,,,
481,Ethan Pecko,7.0,,88.0,,1.3,,3.9,,,,,,
482,Evan Fitterer,5.0,,69.0,,1.48,,4.91,,,,,,
483,Evan McKendry,4.0,,52.0,,1.34,,5.19,,,,,,
484,Felipe De La Cruz,4.0,,70.0,,1.45,,4.66,,,,,,
485,Fernando Perez,5.0,,71.0,,1.34,,4.8,,,,,,
486,Forrest Whitley,4.0,,57.0,,1.35,,4.42,,,,,,
487,Frank Mozzicato,3.0,,61.0,,1.68,,5.57,,,,,,
488,Frankie Montas,4.0,,71.0,,1.49,,5.44,,,,,,
489,Freddy Tarnok,3.0,,63.0,,1.41,,4.41,,,,,,
490,Gabe Mosser,5.0,,81.0,,1.37,,4.66,,,,,,
491,Gabriel Barbosa,3.0,,51.0,,1.43,,5.42,,,,,,
492,Gabriel Hughes,4.0,,63.0,,1.47,,5.02,,,,,,
493,Gage Jump,8.0,,97.0,,1.26,,4.17,,,,,,
494,Garrett Burhenn,5.0,,73.0,,1.39,,4.93,,,,,,
495,Garrett Davila,4.0,,54.0,,1.43,,4.84,,,,,,
496,Garrett Hill,3.0,,52.0,,1.47,,4.74,,,,,,
497,Garrett McMillan,3.0,,38.0,,1.33,,4.1,,,,,,
498,Garrett Stallings,4.0,,64.0,,1.32,,4.74,,,,,,
499,Gavin Stone,5.0,,80.0,,1.34,,4.66,,,,,,
500,George Klassen,6.0,,94.0,,1.39,,4.68,,,,,,
501,Gerson Garabito,3.0,,40.0,,1.38,,5.09,,,,,,
502,Gordon Graceffo,5.0,,77.0,,1.31,,4.37,,,,,,
503,Grant Kipp,5.0,,70.0,,1.47,,5.08,,,,,,
504,Grant Rogers,8.0,,77.0,,1.34,,4.78,,,,,,
505,Grant Taylor,3.0,,60.0,,1.19,,3.58,,,,,,
506,Griff McGarry,3.0,,77.0,,1.5,,4.68,,,,,,
507,Gunnar Hoglund,4.0,,51.0,,1.36,,5.0,,,,,,
508,Hagen Smith,3.0,,86.0,,1.38,,4.88,,,,,,
509,Hancel Rincon,5.0,,68.0,,1.37,,4.79,,,,,,
510,Hayden Mullins,4.0,,78.0,,1.47,,4.83,,,,,,
511,Hayden Wesneski,4.0,,71.0,,1.28,,4.42,,,,,,
512,Henry Baez,4.0,,74.0,,1.38,,4.47,,,,,,
513,Henry Williams,4.0,,67.0,,1.45,,5.23,,,,,,
514,Hogan Harris,4.0,,90.0,,1.39,,4.21,,,,,,
515,Houston Harding,2.0,,36.0,,1.57,,5.05,,,,,,
516,Hunter Gaddis,4.0,,80.0,,1.19,,3.65,,,,,,
517,Hunter Owen,4.0,,71.0,,1.4,,4.86,,,,,,
518,Hunter Parks,2.0,,41.0,,1.7,,6.28,,,,,,
519,Hunter Patteson,4.0,,64.0,,1.4,,5.04,,,,,,
520,Hyun-il Choi,5.0,,60.0,,1.39,,5.4,,,,,,
521,Ian Anderson,4.0,,51.0,,1.49,,4.57,,,,,,
522,Ian Bedell,2.0,,55.0,,1.42,,4.9,,,,,,
523,Ian Mejia,6.0,,83.0,,1.37,,4.61,,,,,,
524,Ike Buxton,3.0,,36.0,,1.6,,5.37,,,,,,
525,Isaac Coffey,4.0,,61.0,,1.41,,5.09,,,,,,
526,Ixan Henderson,6.0,,86.0,,1.41,,4.5,,,,,,
527,J.P. France,5.0,,69.0,,1.39,,4.17,,,,,,
528,JJ Goss,3.0,,36.0,,1.46,,5.1,,,,,,
529,JR Ritchie,6.0,,103.0,,1.32,,4.41,,,,,,
530,JT Brubaker,2.0,,51.0,,1.41,,4.36,,,,,,
531,Jack Choate,4.0,,77.0,,1.41,,4.76,,,,,,
532,Jack Cushing,5.0,,66.0,,1.33,,4.59,,,,,,
533,Jack Kochanowicz,6.0,,77.0,,1.44,,5.26,,,,,,
534,Jack Mahoney,4.0,,56.0,,1.57,,5.49,,,,,,
535,Jack O'Loughlin,3.0,,53.0,,1.51,,4.71,,,,,,
536,Jack Perkins,5.0,,88.0,,1.25,,3.89,,,,,,
537,Jack Wenninger,7.0,,95.0,,1.35,,4.7,,,,,,
538,Jackson Baumeister,2.0,,54.0,,1.45,,5.3,,,,,,
539,Jackson Ferris,7.0,,101.0,,1.45,,5.2,,,,,,
540,Jackson Jobe,3.0,,58.0,,1.47,,4.94,,,,,,
541,Jackson Kent,6.0,,87.0,,1.38,,5.01,,,,,,
542,Jackson Nezuh,5.0,,64.0,,1.42,,4.86,,,,,,
543,Jackson Rutledge,4.0,,74.0,,1.44,,4.92,,,,,,
544,Jackson Wolf,6.0,,92.0,,1.36,,4.77,,,,,,
545,Jacob Meador,3.0,,42.0,,1.62,,5.98,,,,,,
546,Jacob Miller,4.0,,74.0,,1.46,,4.79,,,,,,
547,Jacob Waguespack,3.0,,47.0,,1.37,,4.53,,,,,,
548,Jacob Watters,3.0,,36.0,,1.57,,5.59,,,,,,
549,Jaden Hamm,3.0,,65.0,,1.42,,5.07,,,,,,
550,Jagger Haynes,3.0,,76.0,,1.53,,5.17,,,,,,
551,Jairo Iriarte,3.0,,66.0,,1.51,,5.16,,,,,,
552,Jake Bennett,3.0,,46.0,,1.4,,4.68,,,,,,
553,Jake Bloss,4.0,,54.0,,1.46,,4.78,,,,,,
554,Jake Brooks,5.0,,58.0,,1.43,,5.12,,,,,,
555,Jake Eder,4.0,,65.0,,1.42,,4.92,,,,,,
556,Jake Palisch,4.0,,46.0,,1.42,,4.89,,,,,,
557,Jake Woodford,4.0,,67.0,,1.37,,4.7,,,,,,
558,James Gonzalez,4.0,,67.0,,1.44,,4.9,,,,,,
559,James Hicks,3.0,,50.0,,1.32,,4.36,,,,,,
560,Jared Karros,2.0,,35.0,,1.47,,5.82,,,,,,
561,Jared Kollar,5.0,,56.0,,1.5,,5.53,,,,,,
562,Jared Lyons,4.0,,53.0,,1.46,,5.29,,,,,,
563,Jared Shuster,4.0,,55.0,,1.41,,4.56,,,,,,
564,Jarlin Susana,4.0,,77.0,,1.46,,4.8,,,,,,
565,Jarod Bayless,3.0,,45.0,,1.29,,5.21,,,,,,
566,Jaron DeBerry,4.0,,77.0,,1.29,,4.6,,,,,,
567,Javier Assad,5.0,,82.0,,1.34,,4.06,,,,,,
568,Jaxon Wiggins,4.0,,63.0,,1.41,,4.48,,,,,,
569,Jaylen Nowlin,3.0,,58.0,,1.57,,5.29,,,,,,
570,Jean Cabrera,5.0,,84.0,,1.46,,5.2,,,,,,
571,Jedixson Paez,4.0,,62.0,,1.27,,4.44,,,,,,
572,Jeff Criswell,3.0,,70.0,,1.47,,4.66,,,,,,
573,Jerming Rosario,3.0,,66.0,,1.6,,5.71,,,,,,
574,Jesse Scholtens,3.0,,63.0,,1.36,,4.52,,,,,,
575,Jhancarlos Lara,4.0,,87.0,,1.43,,4.25,,,,,,
576,Jhonathan Díaz,7.0,,88.0,,1.29,,4.14,,,,,,
577,Jhony Brito,5.0,,54.0,,1.34,,4.33,,,,,,
578,Jimmy Endersby,3.0,,42.0,,1.45,,4.7,,,,,,
579,Joan Adon,3.0,,59.0,,1.52,,5.16,,,,,,
580,Joander Suarez,5.0,,72.0,,1.31,,4.56,,,,,,
581,Joe Miller,4.0,,58.0,,1.43,,5.24,,,,,,
582,Joe Rock,5.0,,85.0,,1.34,,4.3,,,,,,
583,Joe Whitman,6.0,,77.0,,1.42,,4.72,,,,,,
584,Joel Hurtado,4.0,,54.0,,1.55,,5.52,,,,,,
585,Joey Estes,5.0,,70.0,,1.32,,5.12,,,,,,
586,Joey Gerber,1.0,,40.0,,1.29,,4.43,,,,,,
587,Joey Lucchesi,4.0,,55.0,,1.4,,4.22,,,,,,
588,Joey Mancini,4.0,,62.0,,1.48,,5.19,,,,,,
589,Joey Wentz,5.0,,88.0,,1.41,,4.54,,,,,,
590,John Gant,3.0,,45.0,,1.53,,5.13,,,,,,
591,John Holobetz,5.0,,80.0,,1.33,,4.49,,,,,,
592,John Klein,6.0,,79.0,,1.37,,4.68,,,,,,
593,John Means,2.0,,24.0,,1.28,,4.5,,,,,,
594,John Michael Bertrand,7.0,,69.0,,1.47,,4.71,,,,,,
595,Jonah Tong,9.0,,132.0,,1.29,,4.07,,,,,,
596,Jonatan Bernal,4.0,,36.0,,1.45,,4.66,,,,,,
597,Jonathan Bowlan,4.0,,77.0,,1.33,,4.48,,,,,,
598,Jonathan Heasley,3.0,,52.0,,1.4,,4.95,,,,,,
599,Jonathan Pintaro,4.0,,71.0,,1.34,,4.1,,,,,,
600,Jonathan Santucci,6.0,,91.0,,1.35,,4.7,,,,,,
601,Jordan Balazovic,3.0,,52.0,,1.44,,4.64,,,,,,
602,Jordan Geber,3.0,,35.0,,1.45,,4.97,,,,,,
603,Jordan Hicks,4.0,,66.0,,1.44,,4.56,,,,,,
604,Jordan Wicks,5.0,,76.0,,1.27,,4.02,,,,,,
605,Jordany Ventura,3.0,,46.0,,1.57,,5.33,,,,,,
606,Jose Acuna,4.0,,56.0,,1.46,,5.63,,,,,,
607,Jose Cabrera,6.0,,76.0,,1.46,,4.82,,,,,,
608,Jose Corniell,3.0,,49.0,,1.24,,4.65,,,,,,
609,Jose Fleury,3.0,,66.0,,1.37,,4.54,,,,,,
610,Jose Franco,4.0,,76.0,,1.51,,5.48,,,,,,
611,Jose Gonzalez,5.0,,67.0,,1.37,,5.24,,,,,,
612,Joseph Montalvo,3.0,,43.0,,1.47,,5.29,,,,,,
613,Josh Hartle,6.0,,77.0,,1.35,,4.41,,,,,,
614,Josh Maciejewski,4.0,,52.0,,1.37,,4.5,,,,,,
615,Josh Stephan,5.0,,68.0,,1.32,,4.93,,,,,,
616,Josh Trentadue,2.0,,60.0,,1.4,,5.05,,,,,,
617,Josh Winckowski,5.0,,67.0,,1.31,,4.08,,,,,,
618,José De León,4.0,,62.0,,1.46,,4.83,,,,,,
619,José Suarez,4.0,,78.0,,1.32,,4.16,,,,,,
620,José Ureña,2.0,,48.0,,1.56,,5.22,,,,,,
621,Juan Mercedes,3.0,,49.0,,1.47,,5.16,,,,,,
622,Juan Nuñez,1.0,,39.0,,1.6,,5.74,,,,,,
623,Juaron Watts-Brown,5.0,,98.0,,1.4,,4.68,,,,,,
624,Julian Aguiar,3.0,,61.0,,1.39,,5.42,,,,,,
625,Junior Santos,4.0,,42.0,,1.58,,5.18,,,,,,
626,Jurrangelo Cijntje,5.0,,87.0,,1.37,,4.72,,,,,,
627,Justin Dunn,3.0,,39.0,,1.54,,5.5,,,,,,
628,Justin Hagenman,3.0,,74.0,,1.24,,4.46,,,,,,
629,Justin Jarvis,4.0,,56.0,,1.53,,5.66,,,,,,
630,Justin Wrobleski,6.0,,103.0,,1.28,,4.42,,,,,,
631,K.C. Hunt,7.0,,93.0,,1.29,,4.49,,,,,,
632,Kade Morris,8.0,,94.0,,1.35,,4.67,,,,,,
633,Kai-Wei Teng,4.0,,76.0,,1.39,,4.8,,,,,,
634,Karl Kauffmann,3.0,,56.0,,1.63,,5.38,,,,,,
635,Karson Milbrandt,3.0,,75.0,,1.52,,5.0,,,,,,
636,Keaton Winn,4.0,,56.0,,1.3,,4.12,,,,,,
637,Ken Waldichuk,4.0,,73.0,,1.43,,4.84,,,,,,
638,Kendry Rojas,4.0,,76.0,,1.39,,4.36,,,,,,
639,Kenny Serwa,5.0,,51.0,,1.52,,5.46,,,,,,
640,Kenta Maeda,5.0,,76.0,,1.41,,5.09,,,,,,
641,Kevin Abel,4.0,,73.0,,1.59,,6.01,,,,,,
642,Khal Stephen,5.0,,73.0,,1.3,,4.41,,,,,,
643,Kolby Allard,3.0,,66.0,,1.34,,4.1,,,,,,
644,Konner Eaton,5.0,,98.0,,1.42,,4.98,,,,,,
645,Konnor Pilkington,3.0,,68.0,,1.49,,4.82,,,,,,
646,Ky Bush,3.0,,50.0,,1.54,,5.1,,,,,,
647,Kyle Brnovich,3.0,,62.0,,1.48,,5.27,,,,,,
648,Kyle Carr,5.0,,72.0,,1.51,,5.33,,,,,,
649,Kyle Funkhouser,2.0,,47.0,,1.48,,5.11,,,,,,
650,Kyle Gibson,6.0,,102.0,,1.46,,4.88,,,,,,
651,Kyle Hendricks,5.0,,85.0,,1.41,,5.16,,,,,,
652,Kyle Hurt,4.0,,70.0,,1.44,,4.77,,,,,,
653,Kyle Luckham,5.0,,64.0,,1.43,,5.05,,,,,,
654,Kyle Robinson,6.0,,63.0,,1.51,,5.15,,,,,,
655,Kyle Tyler,4.0,,63.0,,1.49,,4.94,,,,,,
656,Kyle Virbitsky,3.0,,47.0,,1.41,,4.82,,,,,,
657,Kyle Wright,5.0,,63.0,,1.34,,4.52,,,,,,
658,Lael Lockhart,5.0,,77.0,,1.5,,4.92,,,,,,
659,Landon Harper,5.0,,65.0,,1.31,,4.64,,,,,,
660,Landon Knack,6.0,,105.0,,1.39,,5.16,,,,,,
661,Lazaro Estrada,4.0,,76.0,,1.32,,4.67,,,,,,
662,Leandro Lopez,3.0,,81.0,,1.37,,4.55,,,,,,
663,Levi Stoudt,4.0,,44.0,,1.53,,5.43,,,,,,
664,Levi Wells,3.0,,67.0,,1.41,,4.82,,,,,,
665,Logan Clayton,3.0,,32.0,,1.61,,5.34,,,,,,
666,Logan Gillaspie,2.0,,42.0,,1.39,,4.63,,,,,,
667,Logan Workman,6.0,,95.0,,1.32,,4.73,,,,,,
668,Louis Varland,7.0,,104.0,,1.19,,3.64,,,,,,
669,Lucas Braun,6.0,,110.0,,1.28,,4.29,,,,,,
670,Lucas Gordon,5.0,,73.0,,1.51,,5.15,,,,,,
671,Luinder Avila,4.0,,69.0,,1.39,,4.46,,,,,,
672,Luis Angel Rodriguez,2.0,,35.0,,1.62,,5.4,,,,,,
673,Luis De León,4.0,,72.0,,1.46,,4.76,,,,,,
674,Luis Garcia,5.0,,72.0,,1.17,,3.84,,,,,,
675,Luis Moreno,5.0,,64.0,,1.51,,5.08,,,,,,
676,Luis Ortiz,7.0,,102.0,,1.31,,3.98,,,,,,
677,Luis Palacios,5.0,,55.0,,1.41,,4.8,,,,,,
678,Luis Patiño,1.0,,28.0,,1.43,,4.79,,,,,,
679,Luis Perales,3.0,,56.0,,1.41,,4.39,,,,,,
680,Luis Vargas,3.0,,56.0,,1.5,,5.11,,,,,,
681,Luke Albright,3.0,,53.0,,1.59,,4.8,,,,,,
682,Luke Fox,3.0,,67.0,,1.53,,5.79,,,,,,
683,Luke Russo,3.0,,49.0,,1.46,,5.19,,,,,,
