#	Name	Team	GS	G	IP	W	L	QS	SV	HLD	H	ER	HR	SO	BB	WHIP	K/9	BB/9	ERA	FIP	WAR	RA9-WAR	ADP
326	Clarke Schmidt	NYY	3	17	33.0	2	1	2	0	1	29	15	5	32	12	1.23	8.68	3.12	3.94	4.18	0.3	0.2	999.0
327	JR Ritchie	ATL	6	6	37.0	3	2	3	0	0	36	19	5	31	15	1.40	7.63	3.71	4.56	4.59	0.3	0.3	999.0
328	Kevin Kelly	TBR	0	48	48.0	3	2	0	0	4	44	18	5	46	12	1.16	8.53	2.28	3.39	3.50	0.3	0.2	999.0
329	Brant Hurter	DET	0	55	55.0	3	3	0	0	9	52	23	6	50	17	1.26	8.14	2.85	3.73	3.80	0.2	0.2	999.0
330	David Morgan	SDP	0	58	58.0	4	3	0	0	12	48	23	7	63	25	1.27	9.78	3.94	3.52	3.89	0.2	0.4	999.0
331	Gavin Stone	LAD	3	15	30.0	2	1	2	0	1	29	14	4	28	10	1.29	8.34	2.94	4.15	4.27	0.2	0.2	999.0
332	Brad Lord	WSN	5	71	91.0	5	3	4	6	14	93	47	11	70	33	1.38	6.90	3.27	4.63	4.44	0.2	-0.1	999.0
333	Noah Schultz	CHW	5	5	23.0	1	2	2	0	0	23	11	3	21	11	1.44	8.01	4.15	4.41	4.51	0.2	0.2	999.0
334	Keider Montero	DET	5	33	54.0	3	1	3	0	1	53	27	8	46	19	1.34	7.65	3.23	4.48	4.47	0.2	0.2	999.0
335	Ty Johnson	TBR	3	3	15.0	1	1	2	0	0	12	6	2	15	5	1.19	9.21	3.37	3.90	4.01	0.2	0.2	999.0
336	Tanner McDougal	CHW	6	22	49.0	3	1	3	0	1	47	25	6	44	27	1.49	8.09	4.96	4.57	4.82	0.2	0.1	999.0
337	Tim Hill	NYY	0	66	66.0	4	3	0	0	15	64	29	6	46	22	1.31	6.21	3.03	3.90	4.10	0.2	0.2	999.0
338	Tanner Gordon	COL	6	28	58.0	3	1	3	0	1	69	36	11	40	14	1.44	6.24	2.19	5.59	5.02	0.2	0.1	999.0
