#	Name	Team	GS	G	IP	W	L	QS	SV	HLD	H	ER	HR	SO	BB	WHIP	K/9	BB/9	ERA	FIP	WAR	RA9-WAR	ADP
306	Connor Prielipp	MIN	5	39	58.0	3	3	2	0	1	56	26	7	53	22	1.35	8.34	3.39	4.11	4.16	0.3	0.3	999.0
307	Keegan Akin	BAL	0	66	66.0	4	3	0	3	16	61	29	9	68	23	1.27	9.25	3.15	3.93	4.01	0.3	0.3	999.0
308	George Klassen	LAA	6	19	46.0	2	3	2	0	1	45	23	6	42	19	1.39	8.19	3.77	4.56	4.50	0.3	0.2	999.0
309	Kyle Hurt	LAD	5	31	50.0	3	3	2	0	1	45	24	7	54	23	1.36	9.67	4.18	4.34	4.32	0.3	0.2	999.0
310	Drew Thorpe	CHW	8	8	43.0	2	3	3	0	0	45	23	7	33	16	1.40	6.87	3.23	4.79	4.81	0.3	0.2	999.0
311	Carlos Estévez	KCR	0	62	62.0	4	4	0	28	3	57	29	8	55	23	1.29	8.00	3.34	4.25	4.33	0.3	0.4	120.1
312	Didier Fuentes	ATL	5	42	60.0	4	4	2	0	1	58	29	9	58	20	1.29	8.61	2.94	4.27	4.26	0.3	0.2	600.4
313	Erik Miller	SFG	0	62	62.0	4	3	0	1	16	52	24	5	68	33	1.37	9.85	4.79	3.50	3.77	0.3	0.7	999.0
314	Tanner Gordon	COL	6	28	55.0	3	4	2	0	1	64	32	10	40	13	1.38	6.56	2.05	5.19	4.82	0.3	0.2	999.0
315	Walker Buehler	SDP	11	33	82.0	4	5	4	0	1	83	43	13	70	32	1.41	7.70	3.55	4.75	4.77	0.3	0.2	740.9
316	Jack Kochanowicz	LAA	11	31	80.0	4	6	4	0	1	88	44	11	51	30	1.47	5.67	3.33	4.95	4.93	0.3	0.1	999.0
317	Clarke Schmidt	NYY	3	17	32.0	2	2	1	0	1	29	14	4	31	11	1.25	8.83	3.04	3.99	4.05	0.3	0.3	999.0
318	Jonah Tong	NYM	3	11	24.0	2	1	1	0	1	21	10	3	28	10	1.27	10.21	3.73	3.73	3.69	0.3	0.3	722.8
319	Alek Manoah	LAA	8	8	43.0	2	3	3	0	0	43	23	6	37	18	1.40	7.68	3.75	4.80	4.79	0.3	0.2	748.6
320	Phil Maton	CHC	0	65	65.0	4	3	0	2	15	55	28	7	67	25	1.23	9.26	3.51	3.81	3.98	0.3	0.6	743.4
321	Quinn Mathews	STL	8	8	40.0	2	3	4	0	0	38	19	5	37	20	1.45	8.23	4.58	4.31	4.52	0.3	0.4	999.0
322	Mason Montgomery	PIT	0	60	60.0	3	3	0	2	12	54	26	7	63	24	1.31	9.43	3.64	3.86	3.88	0.3	0.4	748.4
323	Troy Melton	DET	3	38	52.0	3	3	1	0	1	50	23	7	47	15	1.26	8.09	2.65	4.03	4.06	0.3	0.2	743.2
324	Caden Dana	LAA	13	13	69.0	4	6	5	0	0	69	38	11	61	30	1.43	7.92	3.94	5.00	4.96	0.3	0.2	999.0
325	JR Ritchie	ATL	6	6	34.0	2	2	3	0	0	34	17	4	29	13	1.36	7.59	3.37	4.46	4.45	0.3	0.3	999.0
326	Blake Treinen	LAD	0	54	54.0	5	4	0	0	12	49	24	7	59	21	1.30	9.75	3.53	4.00	3.91	0.3	0.2	999.0
327	Calvin Faucher	MIA	0	64	64.0	4	3	0	5	11	60	28	7	64	28	1.38	8.96	3.95	4.00	4.02	0.3	0.5	999.0
328	Dietrich Enns	BAL	0	62	62.0	3	3	0	0	13	64	28	8	57	19	1.34	8.20	2.77	4.03	4.03	0.3	0.1	999.0
329	Greg Weissert	BOS	0	65	65.0	4	4	0	1	17	63	30	8	59	24	1.33	8.14	3.27	4.18	4.14	0.3	0.4	999.0
330	Ryan Bergert	KCR	8	24	56.0	2	3	3	0	1	56	29	8	46	22	1.41	7.38	3.63	4.71	4.63	0.3	0.3	999.0
331	José Suarez	ATL	3	49	64.0	3	4	1	0	4	62	29	8	61	22	1.30	8.54	3.07	4.08	4.00	0.3	0.3	999.0
332	Tommy Nance	TOR	0	58	58.0	3	3	0	0	12	56	24	7	55	19	1.28	8.60	2.88	3.78	3.82	0.3	0.2	999.0
333	Eric Orze	MIN	0	60	60.0	3	3	0	1	12	55	27	7	60	27	1.37	8.97	4.11	4.09	4.14	0.3	0.2	999.0
334	Pierce Johnson	CIN	0	61	61.0	3	3	0	1	12	57	29	9	67	24	1.34	9.92	3.60	4.28	4.11	0.3	0.2	999.0
335	Thomas White	MIA	5	5	24.0	1	1	2	0	0	22	11	3	24	12	1.40	8.94	4.39	4.21	4.36	0.2	0.3	999.0
336	Paul Sewald	ARI	0	62	62.0	3	3	0	15	9	57	29	9	61	21	1.26	8.83	3.03	4.15	4.20	0.2	0.5	389.9
337	Tim Herrin	CLE	0	56	56.0	4	3	0	0	10	48	23	5	59	26	1.31	9.55	4.14	3.65	3.72	0.2	0.2	999.0
338	Anthony Bender	MIA	0	61	61.0	4	4	0	1	12	56	26	7	58	23	1.30	8.63	3.44	3.84	3.94	0.2	0.5	999.0
339	Matt Svanson	STL	0	65	65.0	3	3	0	8	13	61	27	7	59	23	1.29	8.20	3.22	3.80	3.98	0.2	0.5	528.8
340	Juan Mejia	COL	0	66	66.0	3	4	0	3	14	63	33	8	67	31	1.41	9.17	4.17	4.56	4.44	0.2	0.4	748.5
341	Jordan Hicks	CHW	0	62	62.0	3	4	0	2	11	59	29	6	58	27	1.38	8.49	3.89	4.23	4.05	0.2	0.0	999.0
342	Nick Mears	KCR	0	60	60.0	3	4	0	0	12	56	28	7	58	24	1.33	8.70	3.61	4.20	3.96	0.2	0.1	999.0
343	Tobias Myers	NYM	3	61	75.0	4	4	1	0	11	74	35	10	64	22	1.28	7.67	2.64	4.17	4.23	0.2	0.3	999.0
344	Keider Montero	DET	5	33	55.0	3	3	2	0	1	55	27	8	45	19	1.34	7.48	3.06	4.41	4.49	0.2	0.2	999.0
345	Jake Bird	NYY	0	57	57.0	3	3	0	0	12	49	25	6	61	24	1.29	9.60	3.78	3.91	3.89	0.2	0.1	999.0
346	Ryne Stanek	STL	0	60	60.0	4	4	0	5	12	53	27	7	61	28	1.36	9.21	4.25	4.05	4.10	0.2	0.2	745.9
347	Emerson Hancock	SEA	6	48	76.0	4	4	2	0	1	76	36	11	62	24	1.31	7.29	2.82	4.31	4.45	0.2	0.1	733.4
348	Eric Lauer	TOR	3	51	66.0	4	4	1	0	4	63	31	10	61	21	1.28	8.30	2.84	4.19	4.35	0.2	0.2	720.5
349	Josiah Gray	WSN	15	15	78.0	4	6	6	0	0	78	43	14	68	33	1.41	7.86	3.76	4.97	5.09	0.2	0.3	999.0
350	Brant Hurter	DET	0	55	55.0	3	3	0	0	9	52	23	6	49	16	1.24	7.97	2.60	3.76	3.84	0.2	0.2	999.0
351	Gavin Stone	LAD	3	15	29.0	2	2	1	0	1	29	14	4	26	10	1.31	8.03	2.95	4.42	4.28	0.2	0.2	999.0
352	Tanner McDougal	CHW	6	22	47.0	2	3	2	0	1	47	25	7	41	22	1.46	7.79	4.20	4.73	4.78	0.2	0.1	999.0
353	Luis García	NYM	0	60	60.0	3	3	0	0	13	58	26	6	53	23	1.34	8.02	3.40	3.89	3.84	0.2	0.2	999.0
354	Paul Blackburn	NYY	2	55	62.0	3	4	1	0	10	62	30	9	51	19	1.32	7.51	2.80	4.40	4.34	0.2	-0.1	999.0
