#	Name	Team	GS	G	IP	W	L	QS	SV	HLD	H	ER	HR	SO	BB	WHIP	K/9	BB/9	ERA	FIP	WAR	RA9-WAR	ADP	Vol	Skew	Dim
477	Porter Hodge	CHC	0	45	47.2	2	2	0	1	7	41	22	6	52	25	1.37	9.79	4.64	4.06	4.17	0.1	0.2	999.0	2.63	0.16	3.99
478	Andrew Morris	MIN	0	19	21.0	1	1	0	0	1	21	9	2	18	6	1.27	7.53	2.41	4.04	3.92	0.1	0.1	999.0	1.09	0.60	3.32
479	Sean Guenther	DET	0	14	15.1	1	1	0	0	2	15	7	2	12	5	1.30	7.08	2.79	3.90	3.93	0.1	0.1	999.0	0.97	0.54	3.18
480	Cooper Criswell	SEA	3	27	44.0	2	2	1	0	1	43	20	5	35	14	1.29	7.18	2.82	4.04	4.23	0.1	0.1	999.0	1.54	0.04	3.71
481	Liam Hendriks	MIN	0	20	21.0	1	1	0	1	1	19	10	3	21	8	1.27	9.13	3.35	4.27	4.12	0.1	0.0	999.0	2.08	2.01	3.34
482	Justin Hagenman	NYM	0	19	24.0	1	1	0	0	1	23	11	4	22	6	1.22	8.16	2.21	4.14	4.13	0.1	0.1	999.0	2.52	0.96	3.31
483	Yohan Ramírez	PIT	0	46	51.1	2	2	0	0	6	48	24	5	51	21	1.35	8.99	3.76	4.27	4.10	0.1	0.1	999.0	2.28	0.98	4.08
484	Paul Sewald	ARI	0	45	45.1	2	2	0	2	3	41	22	7	45	15	1.24	9.03	2.96	4.44	4.38	0.1	0.0	999.0	1.60	-0.43	3.76
485	Cade Gibson	MIA	0	56	61.2	3	3	0	0	7	60	28	6	49	24	1.37	7.14	3.52	4.02	4.13	0.1	0.3	999.0	2.47	0.05	4.05
486	Seth Halvorsen	COL	0	58	61.0	3	4	0	8	8	61	31	8	55	27	1.45	8.10	4.02	4.62	4.53	0.1	0.2	735.2	4.78	-0.31	3.79
487	Luinder Avila	KCR	0	27	31.2	2	1	0	0	1	30	14	3	29	14	1.37	8.11	3.89	4.05	4.01	0.1	0.2	999.0	2.19	0.46	3.59
488	Colton Gordon	HOU	1	32	42.2	2	2	1	0	1	43	21	7	38	12	1.30	7.94	2.61	4.35	4.45	0.1	0.1	999.0	2.58	0.34	3.85
489	Noah Schultz	CHW	3	3	18.1	1	1	1	0	0	18	9	2	15	9	1.50	7.32	4.46	4.60	4.79	0.1	0.1	999.0	6.02	2.18	3.44
490	Tony Gonsolin		3	4	17.1	2	1	0	0	0	15	9	3	16	7	1.31	8.40	3.78	4.54	4.77	0.1	0.1	999.0	1.97	-0.80	3.39
491	Brandon Young	BAL	3	18	33.0	1	2	1	0	1	33	17	5	29	10	1.31	7.80	2.76	4.58	4.46	0.1	0.0	999.0	2.04	1.80	3.63
492	Sammy Peralta	MIL	0	15	18.0	1	1	0	0	1	17	8	2	15	6	1.31	7.72	3.04	4.20	4.09	0.1	0.0	999.0	1.79	0.70	3.27
493	Yariel Rodríguez	TOR	0	33	35.2	2	2	0	0	5	31	16	4	35	16	1.32	8.93	4.17	4.06	4.30	0.1	0.1	999.0	1.60	0.57	3.66
494	John King	MIA	0	34	35.0	1	1	0	0	1	38	16	3	23	10	1.37	5.97	2.63	4.02	4.04	0.1	0.1	999.0	0.81	1.23	3.53
495	Bradgley Rodriguez	SDP	0	39	42.0	3	1	0	0	3	38	19	4	38	19	1.36	8.16	4.08	4.12	4.39	0.1	0.1	999.0	1.94	-0.86	3.92
496	Bryan Hoeing	SDP	1	19	23.0	1	1	0	0	1	22	11	3	19	7	1.30	7.39	2.91	4.14	4.11	0.1	0.1	999.0	0.62	0.46	3.36
497	George Klassen	LAA	2	11	20.1	1	1	1	0	1	20	10	3	19	9	1.42	8.44	4.12	4.54	4.51	0.1	0.0	999.0	1.41	1.02	3.47
498	Caden Dana	LAA	16	16	85.0	4	6	5	0	0	83	48	15	73	38	1.42	7.73	3.97	5.10	5.22	0.1	0.1	999.0	1.94	1.39	4.22
499	Tink Hence	STL	2	2	9.2	0	1	0	0	0	9	5	1	8	4	1.37	7.70	3.55	4.40	4.42	0.1	0.1	999.0	1.51	-0.49	3.12
500	Ron Marinaccio	SDP	0	36	40.1	2	1	0	0	2	36	19	5	38	18	1.34	8.51	3.94	4.24	4.39	0.1	0.0	999.0	1.21	0.27	3.81
501	Tyler Uberstine	BOS	2	11	16.0	1	1	0	0	1	15	8	2	14	5	1.30	8.03	3.02	4.45	4.37	0.1	0.0	999.0	1.10	0.66	3.24
502	Rob Zastryzny	MIL	0	45	44.1	3	2	0	0	3	41	20	6	40	16	1.30	8.21	3.30	4.08	4.28	0.1	0.1	999.0	1.38	1.12	3.84
503	Yerry De los Santos	NYY	0	29	32.1	1	1	0	0	2	32	15	3	26	13	1.37	7.26	3.47	4.03	4.11	0.1	0.1	999.0	1.80	1.37	3.51
504	Anthony Nunez	BAL	0	23	23.2	1	1	0	0	1	21	11	3	25	10	1.29	9.48	3.73	4.08	4.05	0.1	0.0	999.0	1.20	1.37	3.42
505	Andre Granillo	WSN	0	30	35.0	2	1	0	0	2	32	17	5	33	15	1.32	8.55	3.74	4.38	4.37	0.1	-0.1	999.0	1.65	0.60	3.70
506	Zack Kelly	BOS	0	52	57.1	2	3	0	0	7	53	28	7	55	26	1.37	8.62	4.06	4.33	4.32	0.1	0.1	999.0	1.32	0.19	4.21
507	Jonathan Loáisiga	ARI	0	47	50.1	2	2	0	1	7	50	22	6	42	16	1.32	7.53	2.91	3.88	4.01	0.1	0.3	999.0	2.92	1.36	3.75
508	Alex Lange	KCR	0	46	46.0	2	2	0	0	4	40	20	4	47	26	1.44	9.28	5.00	4.01	4.13	0.1	0.2	999.0	2.54	2.43	3.92
509	Adam Mazur	MIA	3	19	31.2	1	2	1	0	1	33	16	5	25	10	1.36	6.97	2.88	4.48	4.57	0.1	0.2	999.0	3.36	1.42	3.61
510	Cole Sulser	TBR	0	45	50.0	3	2	0	0	5	47	23	7	44	17	1.28	8.00	2.98	4.14	4.22	0.1	0.1	999.0	2.82	-2.65	3.90
511	Austin Peterson	CLE	3	12	25.2	1	2	1	0	1	27	13	4	19	7	1.31	6.54	2.35	4.54	4.61	0.1	0.1	999.0	1.06	0.64	3.44
512	Trevor Williams	WSN	2	20	27.0	1	1	0	0	1	28	14	4	22	8	1.33	7.30	2.59	4.58	4.41	0.1	0.0	999.0	1.68	1.05	3.52
513	Justin Sterner	ATH	0	61	65.2	3	3	0	8	12	60	31	10	65	24	1.27	8.96	3.22	4.23	4.42	0.1	0.0	503.0	1.97	0.02	3.90
514	José Suarez	ATL	1	13	19.1	1	1	0	0	1	19	9	2	18	7	1.32	8.48	3.22	4.19	4.07	0.1	0.1	999.0	1.60	0.68	3.30
515	Pedro Avila	CLE	2	23	31.0	2	2	0	0	2	30	15	4	27	13	1.40	7.83	3.86	4.42	4.41	0.1	0.0	999.0	0.86	0.55	3.69
516	Mitch Spence	KCR	1	16	21.1	1	1	0	0	2	22	10	3	18	6	1.34	7.40	2.73	4.42	4.29	0.1	0.0	999.0	1.94	0.89	3.36
517	Dane Dunning	SEA	2	9	17.2	1	1	1	0	0	17	9	2	15	6	1.32	7.76	3.10	4.38	4.33	0.1	0.1	999.0	1.75	0.98	3.31
518	Dylan Dodd	ATL	0	34	39.0	1	1	0	0	3	40	18	5	33	11	1.29	7.67	2.43	4.19	4.03	0.1	0.1	999.0	2.25	0.56	3.63
519	Ethan Roberts	CHC	0	31	32.2	1	1	0	0	1	30	16	4	31	13	1.33	8.50	3.63	4.34	4.39	0.1	0.0	999.0	1.46	0.09	3.64
520	Chase Lee	TOR	0	22	24.0	1	1	0	0	1	23	11	3	23	8	1.26	8.62	2.84	4.04	4.10	0.1	0.0	999.0	2.97	1.94	3.38
521	Chase Silseth	LAA	0	40	46.0	2	2	0	0	3	42	21	6	45	21	1.36	8.79	4.05	4.19	4.31	0.1	0.1	999.0	2.12	2.05	3.91
522	Tanner McDougal	CHW	4	11	26.0	1	2	1	0	0	26	14	4	22	12	1.45	7.71	4.25	4.70	4.80	0.1	0.1	999.0	1.93	-1.36	3.60
523	Dylan Ross	NYM	0	31	31.2	1	1	0	0	2	27	14	4	33	17	1.37	9.53	4.83	3.98	4.19	0.1	0.2	999.0	2.14	1.44	3.59
524	Adam Macko	TOR	2	9	15.1	0	1	0	0	1	15	8	2	14	7	1.45	8.17	4.28	4.53	4.55	0.1	0.1	999.0	2.68	1.18	3.30
525	Joey Lucchesi		0	37	41.2	2	2	0	0	1	41	20	5	32	15	1.35	6.97	3.29	4.21	4.30	0.1	0.1	999.0	1.28	-0.13	3.74
526	Grant Anderson	MIL	0	53	57.0	2	3	0	0	7	53	27	8	56	22	1.31	8.85	3.51	4.24	4.25	0.1	0.1	999.0	1.90	0.25	4.10
527	Tim Mayza	PHI	0	24	23.2	1	1	0	0	1	24	11	3	19	8	1.35	7.32	3.03	4.13	4.12	0.1	0.1	999.0	1.05	1.29	3.40
528	Angel Bastardo	TOR	0	15	16.2	1	1	0	0	1	15	8	2	16	7	1.35	8.79	3.76	4.17	4.10	0.1	0.1	999.0	1.37	0.05	3.28
529	Danny Young	ATL	0	19	19.1	1	1	0	0	4	17	8	2	20	9	1.34	9.51	4.02	3.95	3.86	0.1	0.1	999.0	0.63	-0.35	3.34
530	Trey Gibson	BAL	1	1	7.0	0	1	1	0	0	7	3	1	6	3	1.37	7.91	3.40	4.47	4.36	0.1	0.0	999.0	1.08	0.76	3.06
531	Jonathan Bowlan	PHI	0	49	55.1	3	2	0	0	6	53	26	8	52	19	1.30	8.50	3.14	4.19	4.29	0.1	0.2	999.0	2.14	0.26	4.06
532	Gregory Santos	SFG	0	16	16.2	1	1	0	0	2	16	7	1	15	8	1.42	7.81	4.07	3.89	3.94	0.1	0.1	999.0	1.38	0.87	3.24
533	JR Ritchie	ATL	2	2	10.2	0	1	1	0	0	11	5	1	9	4	1.38	7.41	3.63	4.57	4.63	0.1	0.1	999.0	0.55	0.05	3.17
534	Richard Lovelady	WSN	0	38	39.2	1	2	0	0	4	37	18	5	34	13	1.28	7.78	3.05	4.17	4.15	0.1	0.1	999.0	1.29	0.90	3.64
535	Braden Nett	ATH	3	13	25.2	1	2	1	0	1	26	13	3	21	13	1.50	7.51	4.49	4.74	4.71	0.1	0.0	999.0	2.32	1.39	3.64
536	Travis Adams	MIN	2	44	59.1	3	4	0	0	7	61	31	8	48	21	1.38	7.28	3.22	4.68	4.41	0.1	-0.2	999.0	4.06	3.08	4.29
537	Adbert Alzolay	NYM	0	41	41.0	2	2	0	1	1	38	19	6	38	13	1.25	8.42	2.88	4.13	4.26	0.1	0.0	999.0	1.82	0.77	3.64
538	Nestor Cortes		3	3	13.1	1	1	1	0	0	12	7	2	12	4	1.23	7.81	2.87	4.49	4.89	0.1	0.1	999.0	1.56	-0.11	3.23
539	Gus Varland	WSN	0	42	43.1	2	2	0	0	4	43	21	5	40	17	1.39	8.39	3.63	4.40	4.27	0.1	0.0	999.0	2.28	1.05	3.91
540	Paxton Schultz	WSN	0	34	41.1	1	2	0	0	2	40	20	6	38	16	1.34	8.30	3.44	4.38	4.40	0.1	0.0	999.0	2.41	2.63	3.80
541	Mason Black	KCR	3	19	36.2	1	3	1	0	1	37	20	6	30	16	1.43	7.34	3.85	4.91	4.89	0.1	-0.1	999.0	2.55	1.59	3.86
542	Hunter Stratton	ATL	0	20	22.0	1	1	0	0	2	21	10	3	20	8	1.33	8.04	3.11	4.24	4.17	0.1	0.1	999.0	1.82	1.03	3.36
543	José Leclerc		0	36	37.0	2	2	0	0	1	32	17	5	39	17	1.33	9.53	4.11	4.16	4.28	0.1	0.0	999.0	1.22	-0.24	3.72
544	Joel Payamps	ATL	0	50	50.0	2	2	0	0	7	48	23	7	46	16	1.28	8.24	2.84	4.22	4.09	0.1	0.2	999.0	1.60	1.33	3.86
545	Chris Roycroft	STL	0	34	37.1	2	2	0	0	2	37	18	4	30	17	1.46	7.19	4.17	4.44	4.36	0.1	-0.1	999.0	2.99	2.49	3.83
546	Kyle Nicolas	PIT	0	39	42.2	2	2	0	0	3	40	20	5	42	22	1.44	8.84	4.58	4.29	4.26	0.1	0.1	999.0	3.05	1.43	3.90
547	Pete Hansen	STL	2	2	7.2	0	1	0	0	0	8	4	1	5	3	1.41	5.92	2.90	4.68	4.69	0.1	0.1	999.0	1.26	0.17	3.08
548	Hayden Harris	ATL	0	29	30.1	1	1	0	0	1	27	13	4	32	13	1.31	9.41	3.86	3.98	4.04	0.1	0.1	999.0	1.27	1.15	3.53
549	Yuki Matsui	SDP	0	52	54.0	2	2	0	0	6	48	25	7	54	25	1.35	9.03	4.12	4.15	4.34	0.1	0.1	999.0	1.72	0.39	4.06
550	Enyel De Los Santos	HOU	0	58	60.0	3	3	0	0	8	56	29	9	58	22	1.30	8.61	3.32	4.35	4.39	0.1	-0.1	999.0	1.68	1.28	4.25
551	Jhony Brito	SDP	0	17	19.2	1	1	0	0	1	20	9	2	16	6	1.32	7.20	2.86	4.23	4.18	0.1	0.0	999.0	1.46	0.92	3.30
552	Landon Knack	LAD	3	13	25.0	1	1	1	0	1	24	13	4	22	10	1.36	8.07	3.57	4.85	4.89	0.0	0.0	999.0	1.35	-0.15	3.57
553	Connor Phillips	CIN	0	46	52.1	3	3	0	3	4	45	25	7	56	25	1.34	9.63	4.38	4.36	4.44	0.0	0.1	999.0	2.25	1.70	4.15
554	Welinton Herrera	COL	0	15	15.1	1	1	0	0	1	15	8	2	15	7	1.44	8.71	3.95	4.47	4.33	0.0	0.1	999.0	1.12	1.05	3.33
555	Gabriel Hughes	COL	1	16	22.0	1	1	1	0	1	24	12	3	17	8	1.44	6.84	3.17	4.94	4.66	0.0	0.1	999.0	1.06	0.79	3.53
556	Jonathan Pintaro	NYM	1	17	22.1	1	1	0	0	1	21	10	3	22	11	1.42	8.74	4.47	4.18	4.32	0.0	0.1	999.0	2.13	0.83	3.44
557	Doug Nikhazy	CLE	2	16	25.1	1	2	1	0	1	24	13	4	22	12	1.44	7.90	4.35	4.63	4.75	0.0	0.0	999.0	2.89	1.84	3.57
558	Bryce Montes de Oca	WSN	0	8	8.2	0	1	0	0	1	7	4	1	10	5	1.37	10.60	4.89	3.91	3.93	0.0	0.1	999.0	1.14	1.70	3.13
559	Brent Suter	LAA	0	56	61.2	2	2	0	1	6	63	30	8	48	19	1.32	7.03	2.71	4.34	4.33	0.0	0.0	999.0	2.64	0.72	4.03
560	Spencer Miles	TOR	0	9	11.0	1	1	0	0	0	10	5	1	10	4	1.31	8.31	3.48	4.22	4.10	0.0	0.0	999.0	0.77	1.02	3.15
561	Jedixson Paez	CHW	0	32	34.2	1	2	0	0	2	36	17	5	28	10	1.33	7.17	2.60	4.39	4.28	0.0	0.0	999.0	2.19	-1.31	3.63
562	Jake Bennett	BOS	0	12	13.2	1	1	0	0	1	14	7	2	10	4	1.37	6.83	2.85	4.42	4.14	0.0	0.1	999.0	0.62	0.65	3.24
563	Tim Hill	NYY	0	63	65.2	3	3	0	1	12	70	30	6	38	19	1.35	5.21	2.56	4.06	4.24	0.0	0.3	999.0	1.49	-1.17	3.99
564	Drew Sommers	DET	0	16	16.0	1	1	0	0	1	16	7	1	14	6	1.38	7.54	3.49	4.16	4.07	0.0	0.0	999.0	1.43	1.31	3.25
565	Franco Aleman	CLE	0	15	16.0	1	1	0	0	1	15	7	2	17	7	1.38	9.52	4.16	4.15	4.12	0.0	0.0	999.0	1.61	1.26	3.31
566	Zach McCambley	PHI	0	37	38.1	2	2	0	0	4	36	19	5	37	16	1.38	8.68	3.88	4.44	4.37	0.0	0.0	999.0	1.53	-0.57	3.84
567	Elmer Rodríguez	NYY	0	7	8.0	1	1	0	0	1	7	3	1	7	3	1.31	8.33	3.50	3.96	3.92	0.0	0.0	999.0	0.67	0.00	3.09
568	Jean Cabrera	PHI	2	2	10.2	0	1	1	0	0	11	6	2	8	4	1.44	6.37	3.67	5.00	5.04	0.0	0.1	999.0	1.19	-0.13	3.17
569	Lou Trivino	PHI	0	21	21.1	1	1	0	0	1	21	11	3	18	9	1.37	7.76	3.64	4.47	4.49	0.0	0.0	999.0	1.24	0.15	3.40
570	Luis Perales	WSN	2	15	25.0	1	2	1	0	1	23	12	3	24	13	1.44	8.48	4.60	4.41	4.64	0.0	0.1	999.0	1.37	1.47	3.57
571	Julian Aguiar	CIN	2	23	32.2	1	2	1	0	1	33	17	5	25	10	1.34	6.82	2.87	4.82	4.81	0.0	0.0	999.0	1.85	0.16	3.65
572	Daniel Lynch IV	KCR	0	51	58.1	3	2	0	0	6	58	27	7	45	19	1.33	6.88	3.00	4.20	4.38	0.0	0.0	999.0	1.56	-0.08	4.06
573	Easton McGee	MIL	0	20	23.0	1	1	0	0	1	22	11	3	19	8	1.29	7.56	3.06	4.17	4.14	0.0	0.0	999.0	1.15	0.04	3.35
574	Ben Kudrna	KCR	2	6	12.1	1	1	0	0	1	13	7	2	9	5	1.49	6.77	3.99	4.85	4.73	0.0	0.0	999.0	0.90	1.20	3.26
575	Carlos Hernández	CLE	0	12	13.0	0	0	0	0	1	12	6	2	12	6	1.35	8.76	3.88	4.36	4.33	0.0	0.0	999.0	0.95	3.16	3.20
576	Elvis Alvarado	ATH	0	56	60.1	3	3	0	3	7	53	28	8	62	30	1.38	9.26	4.44	4.20	4.38	0.0	0.0	735.7	1.73	-0.32	4.11
577	Colin Holderman	CLE	0	36	37.0	1	2	0	0	3	35	17	4	34	16	1.36	8.36	3.80	4.21	4.22	0.0	0.0	999.0	2.56	2.07	3.70
578	Edgardo Henriquez	LAD	0	31	31.0	2	1	0	0	3	28	15	4	32	14	1.36	9.17	4.14	4.22	4.30	0.0	0.0	999.0	1.30	0.42	3.65
579	Jorge Alcala	TOR	0	17	18.0	1	1	0	0	1	16	9	3	19	8	1.32	9.43	3.80	4.42	4.49	0.0	-0.1	999.0	1.41	1.49	3.32
580	Matt Pushard	STL	0	45	47.2	2	3	0	0	7	46	23	6	42	18	1.34	7.87	3.35	4.29	4.33	0.0	0.0	999.0	1.12	1.01	3.95
581	Brycen Mautz	STL	0	14	15.1	1	1	0	0	1	15	7	2	13	5	1.30	7.80	3.07	4.15	4.18	0.0	0.0	999.0	0.80	1.20	3.24
582	Griff McGarry	WSN	0	41	47.1	2	2	0	0	6	40	23	5	52	28	1.43	9.87	5.34	4.30	4.33	0.0	0.0	999.0	1.65	0.95	4.05
583	Derek Law	ARI	0	21	22.1	1	1	0	0	1	22	10	2	19	8	1.34	7.50	3.16	4.15	4.08	0.0	0.1	999.0	0.64	-0.03	3.36
584	Bowden Francis	TOR	1	4	9.0	0	0	0	0	0	8	4	2	8	3	1.19	8.09	2.85	4.17	4.86	0.0	0.0	999.0	1.33	-0.06	3.06
585	Héctor Neris	KCR	0	16	16.0	1	1	0	0	2	15	8	2	17	7	1.37	9.26	4.13	4.48	4.40	0.0	-0.1	999.0	1.07	-1.88	3.39
586	Sam Aldegheri	LAA	6	9	38.1	2	3	2	0	0	39	22	6	29	18	1.50	6.85	4.23	5.23	5.34	0.0	-0.1	999.0	1.88	-1.01	4.02
587	Jose Corniell	TEX	0	18	22.0	1	2	0	0	1	20	10	3	20	7	1.22	8.40	2.83	4.19	4.20	0.0	0.0	999.0	2.38	-2.98	3.32
588	Alan Rangel	PHI	3	11	25.2	1	1	1	0	1	26	13	4	21	9	1.35	7.24	3.10	4.64	4.93	0.0	0.2	999.0	1.31	-0.31	3.50
589	Marco Gonzales	SDP	4	4	21.2	1	1	1	0	0	24	12	4	15	8	1.43	6.08	3.13	4.95	5.19	0.0	0.1	999.0	1.45	0.86	3.46
590	Osvaldo Bido	NYY	1	13	18.1	1	1	0	0	0	17	9	3	17	7	1.34	8.44	3.58	4.49	4.69	0.0	0.0	999.0	1.29	0.93	3.36
591	Ryan Webb	CLE	1	1	7.0	0	1	0	0	0	7	4	1	5	3	1.42	6.92	3.72	4.71	4.82	0.0	0.0	999.0	1.04	-0.62	3.07
592	Nate Pearson	HOU	0	48	52.0	2	2	0	0	6	49	26	8	50	22	1.36	8.70	3.83	4.50	4.53	0.0	-0.1	999.0	1.64	0.51	4.10
593	Kyle Backhus	PHI	0	20	19.1	1	2	0	0	4	18	9	2	18	8	1.35	8.48	3.70	4.30	4.22	0.0	0.0	999.0	1.26	0.61	3.34
594	Carson Spiers	CIN	1	2	5.2	0	0	0	0	0	7	3	1	5	2	1.50	7.63	3.34	5.34	5.10	0.0	0.0	999.0	1.72	1.33	3.11
595	Ben Shields	COL	0	6	6.0	0	0	0	0	0	6	3	1	5	2	1.39	7.97	3.40	4.60	4.14	0.0	0.1	999.0	0.00	0.00	3.03
596	Luis Curvelo	TEX	0	28	29.1	1	2	0	0	2	28	15	4	26	12	1.37	8.04	3.79	4.57	4.56	0.0	-0.1	999.0	2.07	-0.21	3.63
597	Ben Casparius	LAD	0	42	50.2	3	3	0	0	7	49	25	7	48	19	1.34	8.50	3.37	4.45	4.38	0.0	0.0	999.0	1.81	0.39	4.16
598	Scott Effross	DET	0	14	15.0	1	1	0	0	1	16	7	2	10	5	1.42	6.15	3.00	4.48	4.24	0.0	0.0	999.0	2.48	1.90	3.27
599	Riley Martin	CHC	0	16	17.0	1	1	0	0	1	15	8	2	17	9	1.43	9.13	4.84	4.12	4.25	0.0	0.0	999.0	1.07	1.02	3.34
600	Kade Strowd	ARI	0	57	59.1	3	3	0	2	10	56	27	6	54	27	1.41	8.24	4.10	4.08	4.08	0.0	0.2	999.0	3.37	1.21	4.06
601	Chris Murphy	CHW	0	32	37.2	2	1	0	0	1	35	17	4	34	18	1.39	8.19	4.19	4.17	4.37	0.0	0.1	999.0	2.33	-1.15	3.74
602	K.C. Hunt	MIL	0	7	7.0	1	1	0	0	1	6	3	1	6	2	1.26	8.18	2.86	4.13	4.04	0.0	0.1	999.0	0.49	0.60	3.08
603	Brendan Beck	NYY	0	13	13.1	1	1	0	0	1	13	6	2	12	4	1.24	7.81	2.46	4.22	4.21	0.0	0.0	999.0	0.58	1.18	3.18
604	Chase Petty	CIN	4	24	40.1	2	4	1	0	1	42	23	7	32	19	1.51	7.11	4.20	5.13	5.23	0.0	-0.1	999.0	3.55	2.00	4.07
605	Michael Kopech		0	37	39.0	2	2	0	0	5	32	19	5	43	23	1.40	9.83	5.19	4.35	4.50	0.0	-0.1	735.9	1.69	-0.01	3.93
606	Joe Elbis	ARI	1	3	6.1	0	1	1	0	0	6	3	1	5	2	1.40	7.46	3.48	4.95	4.44	0.0	0.0	999.0	0.41	-2.93	3.10
607	Didier Fuentes	ATL	0	6	7.0	0	1	0	0	1	7	3	1	7	2	1.30	8.99	2.95	4.43	4.17	0.0	0.0	999.0	3.48	1.80	3.07
608	Bryse Wilson	PHI	3	10	23.0	1	1	0	0	0	25	13	4	16	7	1.39	6.24	2.67	5.09	4.96	0.0	0.0	999.0	0.79	-0.89	3.51
609	AJ Smith-Shawver	ATL	0	5	6.2	0	0	0	0	1	6	3	1	8	3	1.28	10.03	3.57	4.00	3.89	0.0	0.1	999.0	0.82	-0.06	3.04
610	Nolan Hoffman	PHI	0	16	17.0	1	1	0	0	1	16	9	2	16	8	1.45	8.35	4.32	4.54	4.24	0.0	0.0	999.0	1.54	0.01	3.40
611	Ryan Borucki	CHW	0	16	15.2	1	1	0	0	1	14	7	2	15	7	1.32	8.49	3.73	4.05	4.18	0.0	0.0	999.0	0.93	-0.06	3.24
612	Jared Lyons	CIN	1	1	7.1	0	1	0	0	0	8	4	1	6	3	1.47	6.83	3.79	5.37	5.28	0.0	0.0	999.0	0.91	0.45	3.12
613	Thomas Harrington	PIT	2	7	15.2	1	1	1	0	0	16	8	2	12	5	1.35	7.15	3.00	4.84	4.74	0.0	0.1	999.0	1.55	1.99	3.29
614	Kervin Castro	NYY	0	18	19.1	1	1	0	0	1	17	9	2	18	8	1.33	8.38	3.96	4.31	4.30	0.0	0.0	999.0	1.17	-2.08	3.38
615	Carson Seymour	SFG	0	16	21.1	1	1	0	0	1	21	10	2	19	8	1.37	7.81	3.51	4.08	4.22	0.0	0.0	999.0	1.65	0.42	3.35
616	Beau Brieske	DET	0	42	45.1	2	2	0	0	5	43	23	6	39	19	1.38	7.83	3.81	4.52	4.54	0.0	-0.2	999.0	1.58	0.04	3.95
617	Kolby Allard	CLE	0	23	27.1	1	1	0	0	1	28	13	4	21	8	1.33	6.96	2.74	4.34	4.43	0.0	0.0	999.0	1.61	-0.89	3.45
618	Trent Thornton	CHC	0	26	28.0	1	1	0	0	2	27	13	4	24	9	1.30	7.72	2.90	4.27	4.32	0.0	0.1	999.0	1.14	0.72	3.47
619	Brody Hopkins	TBR	1	1	6.2	0	0	0	0	0	6	3	1	6	3	1.46	7.70	4.46	4.79	5.07	0.0	0.0	999.0	0.93	0.35	3.08
620	Craig Kimbrel	NYM	0	22	22.2	2	2	0	0	1	19	10	3	26	11	1.33	10.52	4.46	4.17	4.22	0.0	0.1	999.0	1.63	-0.10	3.50
621	Nick Burdi	NYM	0	8	8.0	0	0	0	0	1	7	4	1	9	4	1.35	9.79	4.50	3.98	4.08	0.0	0.0	999.0	1.18	-0.48	3.10
622	Taylor Clarke	ARI	0	56	60.2	2	2	0	1	8	61	29	9	51	17	1.28	7.53	2.49	4.31	4.29	0.0	0.1	999.0	1.39	-0.31	4.02
623	Tommy Kahnle		0	53	52.2	1	3	0	1	6	49	25	6	48	25	1.39	8.10	4.21	4.27	4.42	0.0	0.1	999.0	2.11	-0.06	3.94
624	Brandyn Garcia	ARI	0	46	49.1	3	3	0	0	5	48	23	4	44	23	1.43	8.05	4.19	4.18	4.09	0.0	0.1	999.0	4.07	2.79	4.06
625	Nick Sandlin	LAA	0	30	29.2	1	2	0	0	3	26	14	4	30	13	1.33	9.09	4.06	4.32	4.62	0.0	0.1	999.0	1.25	0.44	3.57
626	Andrew Saalfrank	ARI	0	6	6.1	0	0	0	1	1	6	3	1	5	3	1.40	7.68	4.11	4.39	3.98	0.0	0.0	717.9	2.03	-0.28	3.05
627	Garrett Hawkins	SDP	0	21	22.0	1	1	0	0	1	20	10	3	22	9	1.32	8.92	3.75	4.25	4.33	0.0	0.1	999.0	0.62	1.11	3.45
628	Luke Jackson		0	43	44.1	2	2	0	1	3	42	21	5	40	20	1.39	8.13	4.13	4.32	4.32	0.0	0.0	999.0	0.54	-0.90	3.89
629	Michel Otañez	TEX	0	20	20.0	1	1	0	0	2	17	10	2	23	12	1.41	10.49	5.14	4.31	4.28	0.0	0.0	999.0	1.80	0.97	3.44
630	Ryan Lambert	NYM	0	10	10.1	0	1	0	0	1	9	5	1	11	5	1.35	9.91	4.50	4.16	4.26	0.0	0.0	999.0	0.99	0.55	3.14
631	John Klein	MIN	0	32	35.0	2	2	0	0	2	35	17	5	31	13	1.35	7.92	3.25	4.44	4.38	0.0	-0.1	999.0	1.71	0.79	3.76
632	Sauryn Lao		0	4	5.2	0	0	0	0	0	5	3	1	5	2	1.25	7.25	2.87	4.05	4.16	0.0	0.0	999.0	0.79	0.30	3.01
633	Mike Clevinger	PIT	3	17	26.1	1	2	1	0	1	27	14	4	21	10	1.40	7.07	3.49	4.81	4.67	0.0	0.0	999.0	1.39	0.60	3.56
634	Jack Kochanowicz	LAA	3	17	30.0	1	2	1	0	1	33	17	4	19	12	1.47	5.70	3.49	4.94	4.92	0.0	-0.1	999.0	3.03	1.48	3.65
635	Craig Yoho	MIL	0	31	33.2	2	1	0	0	1	29	15	4	34	16	1.33	9.01	4.24	4.09	4.26	0.0	0.1	999.0	1.71	2.09	3.67
636	Jackson Jobe	DET	1	2	6.2	0	0	0	0	0	6	4	1	5	3	1.41	6.97	4.40	4.76	5.01	0.0	0.0	999.0	1.15	-0.88	3.11
