,Name,W,W,SO,SO,SVHLD,SVHLD,WHIP,WHIP,ERA,ERA,Team,W_sharpe,W,W,SO_sharpe,SO,SO,WHIP_sharpe,WHIP,WHIP,ERA_sharpe,ERA,ERA,SVHLD_sharpe,SVHLD,SVHLD,Total_sharpe
,,mean,std,mean,std,mean,std,mean,std,mean,std,,,low,high,,low,high,,low,high,,low,high,,low,high,
762,Anthony Simonelli (KCR),2.0,,41.0,,0.0,,1.47,,4.79,,KCR,,,,,,,,,,,,,,,,
763,Anthony Veneziano (nan),3.0,,66.0,,0.0,,1.43,,4.81,,nan,,,,,,,,,,,,,,,,
764,Antoine Kelly (LAD),3.0,,51.0,,0.0,,1.46,,4.95,,LAD,,,,,,,,,,,,,,,,
765,Antonio Jimenez (nan),3.0,,49.0,,0.0,,1.49,,4.63,,nan,,,,,,,,,,,,,,,,
766,Antonio Knowles (LAD),3.0,,42.0,,0.0,,1.45,,5.23,,LAD,,,,,,,,,,,,,,,,
767,Antonio Menendez (ARI),3.0,,35.0,,0.0,,1.48,,4.57,,ARI,,,,,,,,,,,,,,,,
768,Antonio Santos (nan),5.0,,58.0,,0.0,,1.43,,4.78,,nan,,,,,,,,,,,,,,,,
769,Arij Fransen (nan),2.0,,36.0,,0.0,,1.67,,6.55,,nan,,,,,,,,,,,,,,,,
770,Austin Adams (nan),1.0,,33.0,,0.0,,1.52,,5.13,,nan,,,,,,,,,,,,,,,,
771,Austin Amaral (WSN),3.0,,35.0,,0.0,,1.55,,5.51,,WSN,,,,,,,,,,,,,,,,
772,Austin Bergner (TEX),5.0,,68.0,,0.0,,1.43,,4.85,,TEX,,,,,,,,,,,,,,,,
773,Austin Cox (ATL),3.0,,56.0,,0.0,,1.42,,4.82,,ATL,,,,,,,,,,,,,,,,
774,Austin Davis (nan),1.0,,31.0,,0.0,,1.59,,5.34,,nan,,,,,,,,,,,,,,,,
775,Austin Kitchen (SEA),3.0,,39.0,,0.0,,1.36,,4.37,,SEA,,,,,,,,,,,,,,,,
776,Austin Krob (nan),3.0,,56.0,,0.0,,1.55,,4.95,,nan,,,,,,,,,,,,,,,,
777,Austin Pope (ATL),3.0,,46.0,,0.0,,1.32,,4.15,,ATL,,,,,,,,,,,,,,,,
778,Austin Roberts (TEX),3.0,,50.0,,0.0,,1.36,,4.71,,TEX,,,,,,,,,,,,,,,,
779,Austin Schulfer (PHI),2.0,,28.0,,0.0,,1.47,,4.88,,PHI,,,,,,,,,,,,,,,,
780,Austin Smith (COL),2.0,,28.0,,0.0,,1.63,,5.7,,COL,,,,,,,,,,,,,,,,
781,Austin Vernon (TBR),3.0,,49.0,,0.0,,1.54,,5.09,,TBR,,,,,,,,,,,,,,,,
782,Avery Weems (nan),2.0,,43.0,,0.0,,1.34,,4.56,,nan,,,,,,,,,,,,,,,,
783,Bailey Dees (NYY),5.0,,72.0,,0.0,,1.4,,4.95,,NYY,,,,,,,,,,,,,,,,
784,Baron Stuart (NYY),3.0,,46.0,,0.0,,1.58,,5.5,,NYY,,,,,,,,,,,,,,,,
785,Beau Burrows (PIT),3.0,,43.0,,0.0,,1.47,,4.53,,PIT,,,,,,,,,,,,,,,,
786,Beck Way (KCR),3.0,,45.0,,0.0,,1.59,,5.53,,KCR,,,,,,,,,,,,,,,,
787,Ben Bowden (ATH),1.0,,39.0,,0.0,,1.45,,4.57,,ATH,,,,,,,,,,,,,,,,
788,Ben Harris (nan),2.0,,38.0,,0.0,,1.66,,5.55,,nan,,,,,,,,,,,,,,,,
789,Ben Peoples (CHW),3.0,,48.0,,0.0,,1.53,,4.92,,CHW,,,,,,,,,,,,,,,,
790,Ben Sears (KCR),2.0,,37.0,,0.0,,1.42,,5.17,,KCR,,,,,,,,,,,,,,,,
791,Ben Simon (NYM),2.0,,36.0,,0.0,,1.4,,5.2,,NYM,,,,,,,,,,,,,,,,
792,Blair Calvo (nan),1.0,,30.0,,0.0,,1.41,,4.76,,nan,,,,,,,,,,,,,,,,
793,Blake Adams (COL),4.0,,59.0,,0.0,,1.44,,5.21,,COL,,,,,,,,,,,,,,,,
794,Blake Burkhalter (ATL),4.0,,63.0,,0.0,,1.42,,4.93,,ATL,,,,,,,,,,,,,,,,
795,Blake Holub (MIL),3.0,,41.0,,0.0,,1.45,,4.7,,MIL,,,,,,,,,,,,,,,,
796,Blake Money (BAL),5.0,,87.0,,0.0,,1.33,,4.59,,BAL,,,,,,,,,,,,,,,,
797,Blake Townsend (TEX),4.0,,54.0,,0.0,,1.32,,5.0,,TEX,,,,,,,,,,,,,,,,
798,Blake Weiman (LAA),2.0,,30.0,,0.0,,1.32,,4.46,,LAA,,,,,,,,,,,,,,,,
799,Blane Abeyta (ATL),4.0,,65.0,,0.0,,1.39,,4.69,,ATL,,,,,,,,,,,,,,,,
800,Bobby Milacki (nan),3.0,,37.0,,0.0,,1.45,,5.14,,nan,,,,,,,,,,,,,,,,
801,Bowden Francis (TOR),5.0,,67.0,,0.0,,1.28,,4.69,,TOR,,,,,,,,,,,,,,,,
802,Brad Deppermann (SFG),2.0,,25.0,,0.0,,1.38,,4.41,,SFG,,,,,,,,,,,,,,,,
803,Bradley Hanner (NYY),4.0,,46.0,,0.0,,1.39,,4.96,,NYY,,,,,,,,,,,,,,,,
804,Brady Choban (LAA),3.0,,34.0,,0.0,,1.42,,5.04,,LAA,,,,,,,,,,,,,,,,
805,Brady Feigl (nan),2.0,,34.0,,0.0,,1.49,,4.71,,nan,,,,,,,,,,,,,,,,
806,Brandon Hughes (nan),3.0,,42.0,,0.0,,1.35,,4.81,,nan,,,,,,,,,,,,,,,,
807,Brandon Johnson (KCR),2.0,,50.0,,0.0,,1.48,,5.16,,KCR,,,,,,,,,,,,,,,,
808,Brandon Komar (nan),3.0,,52.0,,0.0,,1.46,,5.46,,nan,,,,,,,,,,,,,,,,
809,Brandon Neeck (PIT),3.0,,35.0,,0.0,,1.52,,4.85,,PIT,,,,,,,,,,,,,,,,
810,Braxton Roxby (SFG),4.0,,49.0,,0.0,,1.35,,4.56,,SFG,,,,,,,,,,,,,,,,
811,Brayan Castillo (COL),2.0,,46.0,,0.0,,1.6,,5.14,,COL,,,,,,,,,,,,,,,,
812,Braydon Tucker (PHI),3.0,,50.0,,0.0,,1.48,,5.53,,PHI,,,,,,,,,,,,,,,,
813,Brendan Cellucci (TOR),2.0,,40.0,,0.0,,1.55,,4.99,,TOR,,,,,,,,,,,,,,,,
814,Brendan White (SEA),3.0,,37.0,,0.0,,1.35,,4.3,,SEA,,,,,,,,,,,,,,,,
815,Brett de Geus (nan),2.0,,22.0,,0.0,,1.62,,5.54,,nan,,,,,,,,,,,,,,,,
816,Brian Fitzpatrick (MIL),3.0,,47.0,,0.0,,1.4,,4.74,,MIL,,,,,,,,,,,,,,,,
817,Brian Metoyer (NYM),1.0,,37.0,,0.0,,1.4,,4.72,,NYM,,,,,,,,,,,,,,,,
818,Brian Moran (nan),1.0,,35.0,,0.0,,1.35,,4.5,,nan,,,,,,,,,,,,,,,,
819,Brian Van Belle (TBR),6.0,,72.0,,0.0,,1.29,,4.36,,TBR,,,,,,,,,,,,,,,,
820,Brody Rodning (nan),1.0,,26.0,,0.0,,1.58,,4.98,,nan,,,,,,,,,,,,,,,,
821,Brooks Crawford (nan),2.0,,33.0,,0.0,,1.58,,5.91,,nan,,,,,,,,,,,,,,,,
822,Brooks Kriske (ATH),2.0,,49.0,,0.0,,1.41,,4.7,,ATH,,,,,,,,,,,,,,,,
823,Bruce Zimmermann (STL),6.0,,76.0,,0.0,,1.36,,4.55,,STL,,,,,,,,,,,,,,,,
824,Bryan Magdaleno (TEX),2.0,,42.0,,0.0,,1.43,,4.58,,TEX,,,,,,,,,,,,,,,,
825,Bryan Mata (nan),3.0,,60.0,,0.0,,1.45,,4.5,,nan,,,,,,,,,,,,,,,,
826,Bryan Shaw (nan),1.0,,25.0,,0.0,,1.6,,5.07,,nan,,,,,,,,,,,,,,,,
827,Bryce Jarvis (ARI),4.0,,74.0,,0.0,,1.43,,4.55,,ARI,,,,,,,,,,,,,,,,
828,Bryce McGowan (COL),1.0,,35.0,,0.0,,1.68,,5.44,,COL,,,,,,,,,,,,,,,,
829,Buck Farmer (nan),2.0,,45.0,,0.0,,1.43,,4.94,,nan,,,,,,,,,,,,,,,,
830,Burch Smith (DET),1.0,,25.0,,0.0,,1.54,,5.22,,DET,,,,,,,,,,,,,,,,
831,CD Pelham (ATH),3.0,,29.0,,0.0,,1.45,,4.64,,ATH,,,,,,,,,,,,,,,,
832,Caden Monke (KCR),3.0,,45.0,,0.0,,1.58,,4.92,,KCR,,,,,,,,,,,,,,,,
833,Caleb Bolden (BOS),3.0,,42.0,,0.0,,1.53,,5.12,,BOS,,,,,,,,,,,,,,,,
834,Caleb Boushley (nan),3.0,,65.0,,0.0,,1.39,,4.66,,nan,,,,,,,,,,,,,,,,
835,Caleb Freeman (TOR),3.0,,38.0,,0.0,,1.57,,4.97,,TOR,,,,,,,,,,,,,,,,
836,Camden Minacci (LAA),3.0,,46.0,,0.0,,1.46,,4.8,,LAA,,,,,,,,,,,,,,,,
837,Cameron Cotter (nan),2.0,,26.0,,0.0,,1.41,,4.62,,nan,,,,,,,,,,,,,,,,
838,Carl Edwards Jr. (NYM),2.0,,49.0,,0.0,,1.4,,4.42,,NYM,,,,,,,,,,,,,,,,
839,Carlos Duran (LAD),2.0,,52.0,,0.0,,1.61,,5.63,,LAD,,,,,,,,,,,,,,,,
840,Carlos Guzman (NYM),3.0,,46.0,,0.0,,1.47,,5.07,,NYM,,,,,,,,,,,,,,,,
841,Carlos Pena (DET),6.0,,65.0,,0.0,,1.41,,4.94,,DET,,,,,,,,,,,,,,,,
842,Carlos Romero (nan),2.0,,37.0,,0.0,,1.59,,5.28,,nan,,,,,,,,,,,,,,,,
843,Carlos Tavera (BAL),2.0,,43.0,,0.0,,1.59,,5.33,,BAL,,,,,,,,,,,,,,,,
844,Carlos Torres (COL),2.0,,28.0,,0.0,,1.53,,5.35,,COL,,,,,,,,,,,,,,,,
845,Carson Fulmer (PIT),2.0,,54.0,,0.0,,1.43,,4.45,,PIT,,,,,,,,,,,,,,,,
846,Carson Hobbs (LAD),5.0,,42.0,,0.0,,1.4,,4.88,,LAD,,,,,,,,,,,,,,,,
847,Carson Ragsdale (nan),5.0,,71.0,,0.0,,1.48,,4.88,,nan,,,,,,,,,,,,,,,,
848,Carson Rudd (nan),1.0,,33.0,,0.0,,1.7,,6.34,,nan,,,,,,,,,,,,,,,,
849,Carson Skipper (COL),3.0,,46.0,,0.0,,1.44,,4.99,,COL,,,,,,,,,,,,,,,,
850,Carson Spiers (CIN),4.0,,73.0,,0.0,,1.42,,5.22,,CIN,,,,,,,,,,,,,,,,
851,Carter Loewen (nan),1.0,,30.0,,0.0,,1.45,,4.91,,nan,,,,,,,,,,,,,,,,
852,Carter Rustad (BAL),1.0,,35.0,,0.0,,1.47,,5.17,,BAL,,,,,,,,,,,,,,,,
853,Casey Anderson (ARI),6.0,,58.0,,0.0,,1.53,,4.96,,ARI,,,,,,,,,,,,,,,,
854,Cayne Ueckert (nan),2.0,,29.0,,0.0,,1.53,,5.06,,nan,,,,,,,,,,,,,,,,
855,Cesar Gomez (nan),3.0,,40.0,,0.0,,1.45,,4.7,,nan,,,,,,,,,,,,,,,,
856,Chad Kuhl (nan),3.0,,57.0,,0.0,,1.54,,5.03,,nan,,,,,,,,,,,,,,,,
857,Chad Patrick (MIL),7.0,,132.0,,0.0,,1.26,,4.42,,MIL,,,,,,,,,,,,,,,,
858,Chance Huff (WSN),3.0,,35.0,,0.0,,1.64,,5.65,,WSN,,,,,,,,,,,,,,,,
859,Charlie Beilenson (SEA),3.0,,49.0,,0.0,,1.32,,4.28,,SEA,,,,,,,,,,,,,,,,
860,Chase Costello (MIL),3.0,,26.0,,0.0,,1.47,,5.03,,MIL,,,,,,,,,,,,,,,,
861,Chase Plymell (CHW),2.0,,34.0,,0.0,,1.49,,5.24,,CHW,,,,,,,,,,,,,,,,
862,Chasen Shreve (nan),1.0,,17.0,,0.0,,1.37,,5.03,,nan,,,,,,,,,,,,,,,,
863,Chay Yeager (TOR),4.0,,41.0,,0.0,,1.42,,4.88,,TOR,,,,,,,,,,,,,,,,
864,Chazz Martinez (KCR),2.0,,51.0,,0.0,,1.47,,4.79,,KCR,,,,,,,,,,,,,,,,
865,Chris Clarke (nan),3.0,,43.0,,0.0,,1.28,,4.5,,nan,,,,,,,,,,,,,,,,
866,Chris Flexen (nan),5.0,,70.0,,0.0,,1.42,,4.89,,nan,,,,,,,,,,,,,,,,
867,Chris Rodriguez (CHW),1.0,,28.0,,0.0,,1.6,,5.5,,CHW,,,,,,,,,,,,,,,,
868,Chris Stratton (nan),2.0,,36.0,,0.0,,1.44,,5.27,,nan,,,,,,,,,,,,,,,,
869,Chris Wright (nan),3.0,,33.0,,0.0,,1.57,,4.63,,nan,,,,,,,,,,,,,,,,
870,Christian Chamberlain (KCR),2.0,,42.0,,0.0,,1.59,,5.06,,KCR,,,,,,,,,,,,,,,,
871,Christian MacLeod (MIN),4.0,,67.0,,0.0,,1.51,,4.71,,MIN,,,,,,,,,,,,,,,,
872,Christian Montes De Oca (nan),3.0,,35.0,,0.0,,1.33,,4.2,,nan,,,,,,,,,,,,,,,,
873,Christian Romero (LAD),4.0,,57.0,,0.0,,1.43,,5.52,,LAD,,,,,,,,,,,,,,,,
874,Christian Suarez (LAD),3.0,,47.0,,0.0,,1.66,,5.47,,LAD,,,,,,,,,,,,,,,,
875,Christopher Troye (nan),2.0,,33.0,,0.0,,1.6,,4.89,,nan,,,,,,,,,,,,,,,,
876,Clay Helvey (nan),2.0,,37.0,,0.0,,1.58,,5.08,,nan,,,,,,,,,,,,,,,,
877,Cody Bolton (HOU),2.0,,37.0,,0.0,,1.45,,4.57,,HOU,,,,,,,,,,,,,,,,
878,Colby Martin (MIA),3.0,,37.0,,0.0,,1.56,,4.47,,MIA,,,,,,,,,,,,,,,,
879,Cole Ayers (NYY),1.0,,32.0,,0.0,,1.52,,5.48,,NYY,,,,,,,,,,,,,,,,
880,Cole Hillier (SFG),3.0,,42.0,,0.0,,1.56,,5.3,,SFG,,,,,,,,,,,,,,,,
881,Cole Percival (MIN),3.0,,40.0,,0.0,,1.52,,5.17,,MIN,,,,,,,,,,,,,,,,
882,Colin Peluse (PHI),3.0,,42.0,,0.0,,1.39,,5.25,,PHI,,,,,,,,,,,,,,,,
883,Collin Baumgartner (COL),3.0,,48.0,,0.0,,1.49,,5.16,,COL,,,,,,,,,,,,,,,,
884,Colten Brewer (nan),1.0,,25.0,,0.0,,1.44,,4.87,,nan,,,,,,,,,,,,,,,,
885,Colton Johnson (ATH),2.0,,31.0,,0.0,,1.57,,5.17,,ATH,,,,,,,,,,,,,,,,
886,Connor Gillispie (PHI),3.0,,57.0,,0.0,,1.47,,5.81,,PHI,,,,,,,,,,,,,,,,
887,Connor Schultz (CHC),3.0,,51.0,,0.0,,1.36,,4.96,,CHC,,,,,,,,,,,,,,,,
888,Connor Thomas (ATL),5.0,,59.0,,0.0,,1.37,,4.46,,ATL,,,,,,,,,,,,,,,,
889,Connor Van Scoyoc (WSN),5.0,,49.0,,0.0,,1.48,,5.02,,WSN,,,,,,,,,,,,,,,,
890,Conor Grammes (nan),1.0,,33.0,,0.0,,1.64,,4.84,,nan,,,,,,,,,,,,,,,,
891,Conor Larkin (TOR),3.0,,32.0,,0.0,,1.52,,5.12,,TOR,,,,,,,,,,,,,,,,
892,Cooper Adams (BOS),3.0,,48.0,,0.0,,1.43,,5.06,,BOS,,,,,,,,,,,,,,,,
893,Cory Abbott (nan),3.0,,68.0,,0.0,,1.39,,4.9,,nan,,,,,,,,,,,,,,,,
894,Cory Lewis (MIN),4.0,,66.0,,0.0,,1.59,,5.06,,MIN,,,,,,,,,,,,,,,,
895,Cory Wall (ATL),3.0,,41.0,,0.0,,1.36,,4.62,,ATL,,,,,,,,,,,,,,,,
896,Cruz Noriega (nan),2.0,,35.0,,0.0,,1.47,,5.07,,nan,,,,,,,,,,,,,,,,
897,Curtis Taylor (nan),5.0,,79.0,,0.0,,1.41,,4.81,,nan,,,,,,,,,,,,,,,,
898,Cy Nielson (PIT),2.0,,44.0,,0.0,,1.46,,4.85,,PIT,,,,,,,,,,,,,,,,
899,Dalton Roach (nan),2.0,,41.0,,0.0,,1.4,,5.01,,nan,,,,,,,,,,,,,,,,
900,Dan Hammer (NYM),2.0,,33.0,,0.0,,1.74,,5.81,,NYM,,,,,,,,,,,,,,,,
901,Dane Acker (TEX),2.0,,51.0,,0.0,,1.45,,5.04,,TEX,,,,,,,,,,,,,,,,
902,Daniel Harper (PHI),2.0,,25.0,,0.0,,1.52,,5.23,,PHI,,,,,,,,,,,,,,,,
903,Daniel Juarez (nan),2.0,,28.0,,0.0,,1.48,,5.04,,nan,,,,,,,,,,,,,,,,
904,Daniel Lloyd (BAL),4.0,,40.0,,0.0,,1.48,,5.01,,BAL,,,,,,,,,,,,,,,,
905,Daniel Missaki (TEX),2.0,,54.0,,0.0,,1.42,,5.25,,TEX,,,,,,,,,,,,,,,,
906,Daniel Robert (PHI),1.0,,40.0,,0.0,,1.44,,4.69,,PHI,,,,,,,,,,,,,,,,
907,Danny Watson (NYY),3.0,,42.0,,0.0,,1.29,,4.83,,NYY,,,,,,,,,,,,,,,,
908,Danny Wirchansky (SEA),3.0,,41.0,,0.0,,1.51,,5.16,,SEA,,,,,,,,,,,,,,,,
909,Darren Bowen (MIN),3.0,,40.0,,0.0,,1.56,,5.84,,MIN,,,,,,,,,,,,,,,,
910,Darren McCaughan (CIN),4.0,,82.0,,0.0,,1.35,,5.24,,CIN,,,,,,,,,,,,,,,,
911,David Leal (nan),3.0,,46.0,,0.0,,1.37,,4.79,,nan,,,,,,,,,,,,,,,,
912,David Robertson (nan),3.0,,50.0,,0.0,,1.35,,4.06,,nan,,,,,,,,,,,,,,,,
913,Davis Sharpe (CLE),4.0,,48.0,,0.0,,1.35,,4.5,,CLE,,,,,,,,,,,,,,,,
914,Davison Palermo (COL),2.0,,42.0,,0.0,,1.56,,5.33,,COL,,,,,,,,,,,,,,,,
915,Declan Cronin (TEX),2.0,,41.0,,0.0,,1.38,,4.69,,TEX,,,,,,,,,,,,,,,,
916,Dedniel Nunez (NYM),2.0,,38.0,,0.0,,1.34,,4.17,,NYM,,,,,,,,,,,,,,,,
917,Derrick Edington (TBR),3.0,,40.0,,0.0,,1.36,,4.5,,TBR,,,,,,,,,,,,,,,,
918,Devereaux Harrison (TOR),5.0,,69.0,,0.0,,1.54,,5.22,,TOR,,,,,,,,,,,,,,,,
919,Devin Smeltzer (nan),4.0,,45.0,,0.0,,1.45,,5.25,,nan,,,,,,,,,,,,,,,,
920,Devin Sweet (BOS),3.0,,43.0,,0.0,,1.49,,5.05,,BOS,,,,,,,,,,,,,,,,
921,Diego Barrera (ATH),3.0,,37.0,,0.0,,1.39,,4.59,,ATH,,,,,,,,,,,,,,,,
922,Diego Castillo (nan),2.0,,23.0,,0.0,,1.63,,5.0,,nan,,,,,,,,,,,,,,,,
923,Dillon Tate (nan),2.0,,37.0,,0.0,,1.38,,4.4,,nan,,,,,,,,,,,,,,,,
924,Domingo Robles (ATH),4.0,,52.0,,0.0,,1.39,,4.72,,ATH,,,,,,,,,,,,,,,,
925,Donovan Benoit (nan),1.0,,35.0,,0.0,,1.57,,5.76,,nan,,,,,,,,,,,,,,,,
926,Douglas Orellana (NYM),2.0,,50.0,,0.0,,1.48,,4.85,,NYM,,,,,,,,,,,,,,,,
927,Drake Fellows (NYY),5.0,,62.0,,0.0,,1.47,,5.1,,NYY,,,,,,,,,,,,,,,,
928,Drew Parrish (nan),4.0,,54.0,,0.0,,1.51,,5.84,,nan,,,,,,,,,,,,,,,,
929,Dustin Saenz (nan),4.0,,39.0,,0.0,,1.49,,5.19,,nan,,,,,,,,,,,,,,,,
930,Dylan Cumming (CHW),4.0,,55.0,,0.0,,1.47,,5.45,,CHW,,,,,,,,,,,,,,,,
931,Dylan Floro (nan),3.0,,31.0,,0.0,,1.32,,3.88,,nan,,,,,,,,,,,,,,,,
932,Dylan Hecht (SFG),1.0,,31.0,,0.0,,1.54,,4.86,,SFG,,,,,,,,,,,,,,,,
933,Dylan Heid (BAL),2.0,,31.0,,0.0,,1.58,,5.25,,BAL,,,,,,,,,,,,,,,,
934,Dylan Phillips (LAA),2.0,,47.0,,0.0,,1.42,,5.04,,LAA,,,,,,,,,,,,,,,,
935,Easton Lucas (nan),4.0,,66.0,,0.0,,1.39,,4.74,,nan,,,,,,,,,,,,,,,,
936,Easton Sikorski (CIN),2.0,,43.0,,0.0,,1.51,,5.53,,CIN,,,,,,,,,,,,,,,,
937,Edgar Sanchez (ATH),2.0,,36.0,,0.0,,1.52,,5.09,,ATH,,,,,,,,,,,,,,,,
938,Eduardo Rivera (BOS),4.0,,71.0,,0.0,,1.46,,4.66,,BOS,,,,,,,,,,,,,,,,
939,Eduardo Salazar (MIN),2.0,,50.0,,0.0,,1.59,,5.03,,MIN,,,,,,,,,,,,,,,,
940,Edwin Nunez (STL),3.0,,39.0,,0.0,,1.62,,5.71,,STL,,,,,,,,,,,,,,,,
941,Eiberson Castellano (COL),3.0,,49.0,,0.0,,1.5,,5.06,,COL,,,,,,,,,,,,,,,,
942,Eli Saul (nan),3.0,,38.0,,0.0,,1.59,,4.82,,nan,,,,,,,,,,,,,,,,
943,Elieser Hernandez (ATL),4.0,,54.0,,0.0,,1.37,,4.9,,ATL,,,,,,,,,,,,,,,,
944,Elison Joseph (ATL),2.0,,40.0,,0.0,,1.53,,4.96,,ATL,,,,,,,,,,,,,,,,
945,Elvin Rodriguez (nan),3.0,,45.0,,0.0,,1.42,,4.88,,nan,,,,,,,,,,,,,,,,
946,Elvis Peguero (BAL),3.0,,38.0,,0.0,,1.46,,4.5,,BAL,,,,,,,,,,,,,,,,
947,Emmanuel Chapman (PIT),3.0,,51.0,,0.0,,1.52,,4.82,,PIT,,,,,,,,,,,,,,,,
948,Emmanuel Clase (CLE),6.0,,59.0,,0.0,,1.03,,2.69,,CLE,,,,,,,,,,,,,,,,
949,Endrys Briceno (nan),1.0,,26.0,,0.0,,1.68,,6.08,,nan,,,,,,,,,,,,,,,,
950,Enoli Paredes (BAL),2.0,,52.0,,0.0,,1.41,,4.47,,BAL,,,,,,,,,,,,,,,,
951,Erasmo Ramirez (nan),2.0,,36.0,,0.0,,1.39,,4.83,,nan,,,,,,,,,,,,,,,,
952,Eric Adler (CHW),2.0,,27.0,,0.0,,1.65,,5.29,,CHW,,,,,,,,,,,,,,,,
953,Eric Pardinho (TOR),2.0,,33.0,,0.0,,1.51,,4.62,,TOR,,,,,,,,,,,,,,,,
954,Eric Reyzelman (NYY),2.0,,44.0,,0.0,,1.42,,4.6,,NYY,,,,,,,,,,,,,,,,
955,Erick Mejia (WSN),0.0,,35.0,,0.0,,1.74,,5.58,,WSN,,,,,,,,,,,,,,,,
956,Erik Swanson (nan),2.0,,40.0,,0.0,,1.36,,4.5,,nan,,,,,,,,,,,,,,,,
957,Erik Tolman (WSN),2.0,,59.0,,0.0,,1.59,,5.62,,WSN,,,,,,,,,,,,,,,,
958,Estibenzon Jimenez (PHI),5.0,,67.0,,0.0,,1.44,,5.61,,PHI,,,,,,,,,,,,,,,,
959,Ethan Bosacker (KCR),4.0,,46.0,,0.0,,1.48,,5.7,,KCR,,,,,,,,,,,,,,,,
960,Ethan Pecko (HOU),7.0,,88.0,,0.0,,1.3,,3.9,,HOU,,,,,,,,,,,,,,,,
961,Ethan Routzahn (SDP),3.0,,32.0,,0.0,,1.5,,5.29,,SDP,,,,,,,,,,,,,,,,
962,Evan Fitterer (SDP),5.0,,69.0,,0.0,,1.48,,4.91,,SDP,,,,,,,,,,,,,,,,
963,Evan Gates (PHI),2.0,,52.0,,0.0,,1.49,,5.03,,PHI,,,,,,,,,,,,,,,,
964,Evan Justice (COL),2.0,,27.0,,0.0,,1.7,,5.39,,COL,,,,,,,,,,,,,,,,
965,Evan Kravetz (nan),2.0,,36.0,,0.0,,1.56,,5.44,,nan,,,,,,,,,,,,,,,,
966,Evan McKendry (MIA),5.0,,53.0,,0.0,,1.32,,4.96,,MIA,,,,,,,,,,,,,,,,
967,Evan Shawver (COL),1.0,,34.0,,0.0,,1.65,,5.63,,COL,,,,,,,,,,,,,,,,
968,Evan Taylor (CHC),3.0,,43.0,,0.0,,1.45,,5.05,,CHC,,,,,,,,,,,,,,,,
969,Felipe De La Cruz (NYM),4.0,,70.0,,0.0,,1.45,,4.66,,NYM,,,,,,,,,,,,,,,,
970,Fernando Sanchez (SDP),3.0,,50.0,,0.0,,1.47,,5.06,,SDP,,,,,,,,,,,,,,,,
971,Fineas Del Bonta-Smith (nan),1.0,,23.0,,0.0,,1.51,,4.89,,nan,,,,,,,,,,,,,,,,
972,Florencio Serrano (nan),2.0,,21.0,,0.0,,1.5,,5.68,,nan,,,,,,,,,,,,,,,,
973,Forrest Whitley (nan),4.0,,57.0,,0.0,,1.35,,4.42,,nan,,,,,,,,,,,,,,,,
974,Frankie Scalzo Jr. (CHC),4.0,,34.0,,0.0,,1.49,,5.08,,CHC,,,,,,,,,,,,,,,,
975,Fraser Ellard (nan),3.0,,51.0,,0.0,,1.4,,4.15,,nan,,,,,,,,,,,,,,,,
976,Freddy Tarnok (nan),3.0,,63.0,,0.0,,1.41,,4.41,,nan,,,,,,,,,,,,,,,,
977,Gabe Bierman (MIA),2.0,,44.0,,0.0,,1.57,,5.25,,MIA,,,,,,,,,,,,,,,,
978,Gabriel Barbosa (PHI),3.0,,51.0,,0.0,,1.45,,5.47,,PHI,,,,,,,,,,,,,,,,
979,Gabriel Jackson (nan),3.0,,32.0,,0.0,,1.57,,5.18,,nan,,,,,,,,,,,,,,,,
980,Gabriel Yanez (nan),3.0,,39.0,,0.0,,1.43,,4.73,,nan,,,,,,,,,,,,,,,,
981,Garrett Davila (nan),4.0,,54.0,,0.0,,1.43,,4.84,,nan,,,,,,,,,,,,,,,,
982,Garrett Hill (nan),3.0,,52.0,,0.0,,1.47,,4.74,,nan,,,,,,,,,,,,,,,,
983,Garrett McDaniels (LAD),3.0,,44.0,,0.0,,1.49,,4.7,,LAD,,,,,,,,,,,,,,,,
984,Garrett McMillan (PIT),3.0,,38.0,,0.0,,1.33,,4.1,,PIT,,,,,,,,,,,,,,,,
985,Garrett Schoenle (CHW),3.0,,51.0,,0.0,,1.45,,4.92,,CHW,,,,,,,,,,,,,,,,
986,Garrett Stallings (MIL),4.0,,64.0,,0.0,,1.33,,4.74,,MIL,,,,,,,,,,,,,,,,
987,Garvin Alston (nan),1.0,,25.0,,0.0,,1.61,,5.21,,nan,,,,,,,,,,,,,,,,
988,Geison Urbaez (TOR),2.0,,30.0,,0.0,,1.61,,5.43,,TOR,,,,,,,,,,,,,,,,
989,Geoff Hartlieb (ATH),3.0,,44.0,,0.0,,1.44,,4.86,,ATH,,,,,,,,,,,,,,,,
990,Gerald Ogando (BAL),1.0,,39.0,,0.0,,1.42,,5.0,,BAL,,,,,,,,,,,,,,,,
991,Gerardo Carrillo (ARI),2.0,,38.0,,0.0,,1.37,,4.19,,ARI,,,,,,,,,,,,,,,,
992,Gerardo Gutierrez (nan),2.0,,26.0,,0.0,,1.52,,4.96,,nan,,,,,,,,,,,,,,,,
993,Gerson Garabito (MIL),3.0,,40.0,,0.0,,1.38,,5.09,,MIL,,,,,,,,,,,,,,,,
994,Gerson Moreno (STL),2.0,,38.0,,0.0,,1.5,,4.74,,STL,,,,,,,,,,,,,,,,
995,Gil Luna (nan),2.0,,30.0,,0.0,,1.74,,5.95,,nan,,,,,,,,,,,,,,,,
